train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
6,4900;4,2558;12,7500;3,8371;9,3724;12,7500;9,3724
13,7720;3,8730;20,7100;3,6064;15,9517;20,7100;15,9517
20,1820;3,5788;29,7800;3,1191;25,8207;29,7800;25,8207
25,7740;3,3389;33,8100;2,9720;32,8552;33,8100;32,8552
30,0700;3,1665;39,3700;2,7616;33,5034;39,3700;33,5034
33,4460;3,0358;42,9900;2,6632;31,3655;42,9900;31,3655
36,5460;2,9190;45,8200;2,5671;37,9310;45,8200;37,9310
39,0580;2,8225;49,4800;2,4271;37,8621;49,4800;37,8621
41,5640;2,7362;51,8600;2,3370;43,0138;51,8600;43,0138
43,6320;2,6592;52,1700;2,3421;40,9517;52,1700;40,9517
45,4080;2,5871;56,2300;2,1810;44,8621;56,2300;44,8621
47,1860;2,5310;55,0800;2,2253;44,5517;55,0800;44,5517
48,6900;2,4730;60,0200;2,0662;47,8069;60,0200;47,8069
50,1520;2,4176;60,9500;2,0285;48,9172;60,9500;48,9172
51,4600;2,3762;62,1700;1,9874;47,8552;62,1700;47,8552
52,9600;2,3345;63,2200;1,9472;49,7379;63,2200;49,7379
54,1440;2,2905;63,7600;1,9254;51,4000;63,7600;51,4000
54,5040;2,2739;64,4400;1,9045;51,9655;64,4400;51,9655
55,5360;2,2517;64,7300;1,8932;51,6690;64,7300;51,6690
55,8480;2,2350;64,8100;1,8888;51,9379;64,8100;51,9379
45,5440;2,5804;53,0500;2,3032;44,0966;53,0500;44,0966
45,5660;2,5819;51,3700;2,3614;46,2690;51,3700;46,2690
46,5160;2,5424;55,1800;2,2106;40,9103;55,1800;40,9103
47,2300;2,5104;56,1900;2,1765;42,5724;56,1900;42,5724
48,6640;2,4719;59,2700;2,0989;48,2000;59,2700;48,2000
49,5780;2,4275;58,7900;2,1067;46,0483;58,7900;46,0483
50,4620;2,4037;58,3400;2,1123;45,8897;58,3400;45,8897
51,7680;2,3702;60,2300;2,0668;40,7793;60,2300;40,7793
52,3800;2,3402;61,0500;1,9818;45,8828;61,0500;45,8828
53,3280;2,3050;59,2000;2,0723;49,5310;59,2000;49,5310
53,8480;2,2795;62,2500;1,9789;47,1310;62,2500;47,1310
55,0980;2,2442;65,4800;1,8810;50,4000;65,4800;50,4000
55,7480;2,2220;63,6300;1,9367;50,7793;63,6300;50,7793
56,4900;2,1956;61,5900;1,9896;50,3931;61,5900;50,3931
57,7380;2,1641;64,4400;1,9017;49,8345;64,4400;49,8345
58,2360;2,1446;65,6000;1,8617;51,1310;65,6000;51,1310
59,0340;2,1120;66,2400;1,8433;50,5103;66,2400;50,5103
59,7420;2,0916;67,5500;1,8028;51,8690;67,5500;51,8690
60,2740;2,0686;66,2800;1,8460;49,7793;66,2800;49,7793
61,6580;2,0309;67,9200;1,7921;54,2414;67,9200;54,2414
62,0180;2,0171;69,2800;1,7483;54,7379;69,2800;54,7379
62,8360;1,9893;69,7100;1,7353;54,3172;69,7100;54,3172
63,8020;1,9571;70,4000;1,7102;52,6276;70,4000;52,6276
64,3640;1,9413;70,5200;1,7097;53,0345;70,5200;53,0345
65,2120;1,9103;71,2600;1,6877;55,5241;71,2600;55,5241
65,9800;1,8899;72,0000;1,6643;56,9655;72,0000;56,9655
66,3740;1,8734;72,3100;1,6513;55,8000;72,3100;55,8000
67,6360;1,8431;72,1000;1,6516;56,1517;72,1000;56,1517
68,2120;1,8210;72,7500;1,6206;56,9931;72,7500;56,9931
69,1320;1,7991;73,3400;1,6173;57,1310;73,3400;57,1310
69,2520;1,7821;73,7000;1,6096;56,3931;73,7000;56,3931
