time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
70,2760;7,5480;4,2582;12,7700;3,9927;12,2897;12,7700;12,2897
139,0850;17,7900;3,7383;24,9800;3,3979;21,2345;24,9800;21,2345
207,5503;27,6860;3,3363;31,2800;3,2785;24,6552;31,2800;24,6552
276,8511;35,7020;3,0372;38,3300;2,9174;31,9310;38,3300;31,9310
345,0109;41,4900;2,8344;42,5900;2,7036;33,3379;42,5900;33,3379
414,5038;45,9480;2,6667;47,6800;2,5477;37,7517;47,6800;37,7517
483,6865;48,4460;2,5833;48,3300;2,5025;37,1724;48,3300;37,1724
552,5509;51,1180;2,4830;52,1300;2,3619;42,0414;52,1300;42,0414
620,2441;53,4940;2,3973;53,7400;2,3294;42,9034;53,7400;42,9034
688,7473;55,0820;2,3376;55,7000;2,2387;43,7034;55,7000;43,7034
759,3340;56,5900;2,2885;58,1900;2,1456;45,6345;58,1900;45,6345
827,3250;58,6240;2,2187;59,3600;2,1109;47,1448;59,3600;47,1448
897,1142;59,6000;2,1782;60,1100;2,0748;48,0207;60,1100;48,0207
966,1802;61,0100;2,1334;61,7100;2,0223;49,3793;61,7100;49,3793
1037,8690;62,2100;2,0849;63,2300;1,9770;50,5586;63,2300;50,5586
1104,3497;63,0340;2,0630;64,0600;1,9477;50,7103;64,0600;50,7103
1169,8647;64,0320;2,0244;64,8400;1,9225;51,1379;64,8400;51,1379
1236,6410;65,0240;1,9923;65,5100;1,9013;52,0207;65,5100;52,0207
1304,2430;64,8640;1,9976;65,5800;1,8932;52,2552;65,5800;52,2552
1368,5431;65,2280;1,9824;65,7400;1,8886;52,5862;65,7400;52,5862
1432,7052;56,8960;2,2645;54,9200;2,2831;42,5655;54,9200;42,5655
1496,8911;57,0660;2,2672;54,4900;2,2642;41,8621;54,4900;41,8621
1563,1010;57,6700;2,2412;57,7200;2,1576;45,0414;57,7200;45,0414
1629,0964;58,3440;2,2174;58,6900;2,1320;45,9103;58,6900;45,9103
1693,7538;59,6020;2,1715;56,0500;2,2369;43,2621;56,0500;43,2621
1758,5613;59,5660;2,1664;57,1000;2,1704;43,9793;57,1000;43,9793
1826,4753;60,3660;2,1375;58,9300;2,1051;45,6621;58,9300;45,6621
1894,1190;61,1200;2,1106;60,1800;2,0530;47,5379;60,1800;47,5379
1958,8579;61,7160;2,0850;62,1100;1,9864;48,1448;62,1100;48,1448
2022,9697;62,7380;2,0565;61,0600;2,0131;47,8621;61,0600;47,8621
2087,2842;63,1860;2,0316;61,4400;2,0213;48,7655;61,4400;48,7655
2153,1186;63,7180;2,0167;62,9000;1,9642;49,5655;62,9000;49,5655
2224,4631;64,6260;1,9886;64,2800;1,9185;50,0345;64,2800;50,0345
2294,6665;65,1300;1,9688;63,5500;1,9273;49,7517;63,5500;49,7517
2363,9361;66,0520;1,9352;65,7200;1,8808;51,7517;65,7200;51,7517
2435,2062;65,8560;1,9431;65,9300;1,8542;51,0207;65,9300;51,0207
2510,2115;66,8780;1,9035;67,2000;1,8172;53,0345;67,2000;53,0345
2585,4796;66,7380;1,9061;66,9400;1,8192;52,8414;66,9400;52,8414
2665,7901;67,8420;1,8725;68,0600;1,7880;54,3724;68,0600;54,3724
2740,5972;68,5680;1,8491;68,3000;1,7776;54,1172;68,3000;54,1172
2813,7467;68,6980;1,8383;68,4200;1,7781;53,3172;68,4200;53,3172
2887,9737;69,6860;1,8040;68,7400;1,7584;53,5310;68,7400;53,5310
2959,9873;70,2240;1,7900;69,9600;1,7259;54,1379;69,9600;54,1379
3033,8004;70,3600;1,7812;69,8200;1,7219;55,6621;69,8200;55,6621
3104,3298;70,8640;1,7611;71,3000;1,6856;56,9379;71,3000;56,9379
3181,2839;71,4980;1,7364;70,7800;1,6885;55,5172;70,7800;55,5172
3253,7345;71,5840;1,7379;71,0300;1,6836;56,1310;71,0300;56,1310
3326,7812;72,8680;1,6970;72,2900;1,6408;57,5379;72,2900;57,5379
3404,3576;72,9020;1,7011;72,2600;1,6393;57,2966;72,2600;57,2966
3476,5203;73,2040;1,6860;72,5500;1,6306;58,0414;72,5500;58,0414
3549,6508;73,6540;1,6698;72,9100;1,6206;58,7862;72,9100;58,7862
3623,4676;73,7580;1,6661;73,2800;1,6040;58,3793;73,2800;58,3793
3698,7597;74,5360;1,6400;73,4700;1,5950;59,3724;73,4700;59,3724
3775,6655;74,7120;1,6344;73,5500;1,5950;59,1034;73,5500;59,1034
3852,5255;74,6720;1,6333;74,0400;1,5840;59,6483;74,0400;59,6483
3927,4653;75,2420;1,6193;74,0600;1,5775;59,7793;74,0600;59,7793
4003,8069;75,4060;1,6130;74,2100;1,5735;59,8759;74,2100;59,8759
4082,0201;75,5900;1,6063;74,4100;1,5731;59,9517;74,4100;59,9517
4162,1680;75,4840;1,6069;74,2700;1,5710;60,0138;74,2700;60,0138
4239,1195;75,6860;1,6016;74,2400;1,5723;59,9931;74,2400;59,9931
4319,4140;67,4580;1,8748;64,9600;1,8980;50,2966;64,9600;50,2966
4400,7052;65,7100;1,9324;65,0000;1,8762;49,1931;65,0000;49,1931
4480,4455;66,2660;1,9186;64,4700;1,8939;49,4552;64,4700;49,4552
4558,2112;66,3940;1,9185;64,8400;1,8888;50,3310;64,8400;50,3310
4631,7291;66,5600;1,9104;65,3200;1,8848;51,1448;65,3200;51,1448
4713,1631;66,6480;1,9050;64,4600;1,9101;51,0483;64,4600;51,0483
4793,9184;66,7860;1,9003;65,4000;1,8761;50,3103;65,4000;50,3103
4871,0155;67,2300;1,8828;66,7500;1,8050;52,3241;66,7500;52,3241
4947,3904;67,1280;1,8920;65,7500;1,8531;52,3103;65,7500;52,3103
5024,1775;67,9020;1,8655;66,1500;1,8359;50,6828;66,1500;50,6828
5099,6102;67,9320;1,8591;66,5800;1,8167;50,6966;66,5800;50,6966
5184,4833;68,3660;1,8408;67,0100;1,8196;51,9862;67,0100;51,9862
5263,4051;68,0440;1,8544;68,6200;1,7695;52,3172;68,6200;52,3172
5338,8925;68,7580;1,8320;67,2200;1,8101;53,4414;67,2200;53,4414
5417,0875;68,9540;1,8221;68,1500;1,7816;53,6897;68,1500;53,6897
5496,6497;69,2460;1,8153;68,1700;1,7819;52,6483;68,1700;52,6483
5572,4997;69,1160;1,8145;68,5700;1,7698;54,0207;68,5700;54,0207
5650,5209;69,6320;1,7999;68,8600;1,7710;53,1172;68,8600;53,1172
