train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
7,7260;4,2039;13,4400;3,8498;11,4345;13,4400;11,4345
16,0580;3,7718;22,7000;3,4690;15,1517;22,7000;15,1517
24,2420;3,3937;31,4400;3,0794;25,7862;31,4400;25,7862
30,6720;3,1390;38,6900;2,7648;31,2759;38,6900;31,2759
35,8240;2,9470;44,0800;2,5857;30,9172;44,0800;30,9172
38,9700;2,8092;43,5000;2,6493;27,5172;43,5000;27,5172
41,9840;2,6990;50,1200;2,3901;33,1034;50,1200;33,1034
45,0700;2,6003;52,7600;2,3148;35,5172;52,7600;35,5172
47,5380;2,5100;54,5200;2,2627;39,2414;54,5200;39,2414
49,7140;2,4388;57,1100;2,1526;39,5586;57,1100;39,5586
51,7500;2,3644;58,7600;2,0931;40,8828;58,7600;40,8828
53,5060;2,2982;59,8900;2,0462;41,7241;59,8900;41,7241
55,2420;2,2384;62,0600;1,9873;41,7862;62,0600;41,7862
57,4420;2,1784;63,6000;1,9312;42,5172;63,6000;42,5172
58,7200;2,1313;64,3400;1,9010;45,4690;64,3400;45,4690
60,2340;2,0839;65,8400;1,8571;44,6621;65,8400;44,6621
61,1160;2,0520;66,7000;1,8367;46,1586;66,7000;46,1586
62,4480;2,0199;67,2100;1,8165;46,2897;67,2100;46,2897
62,8560;2,0033;67,1600;1,8083;47,2483;67,1600;47,2483
63,1740;1,9908;67,5000;1,8055;46,8621;67,5000;46,8621
52,0120;2,3529;55,0900;2,2290;38,7448;55,0900;38,7448
51,6140;2,3521;58,0900;2,1393;37,4966;58,0900;37,4966
52,9080;2,3186;55,5300;2,2057;37,6345;55,5300;37,6345
54,0180;2,2784;60,2100;2,0484;42,5517;60,2100;42,5517
54,6340;2,2494;59,2600;2,0732;41,4621;59,2600;41,4621
55,8660;2,2147;59,3100;2,0826;40,0552;59,3100;40,0552
56,8100;2,1785;61,4000;2,0108;41,2897;61,4000;41,2897
58,0540;2,1412;62,9800;1,9424;42,6345;62,9800;42,6345
58,6100;2,1183;62,2900;1,9932;47,2897;62,2900;47,2897
59,7920;2,0828;64,5200;1,9024;45,4276;64,5200;45,4276
60,9160;2,0494;65,4900;1,8578;44,6621;65,4900;44,6621
62,0640;2,0175;64,7700;1,9039;44,2276;64,7700;44,2276
62,3780;1,9939;64,6700;1,8927;43,4828;64,6700;43,4828
63,4400;1,9635;66,7700;1,8287;44,6069;66,7700;44,6069
64,6520;1,9330;67,0800;1,8107;44,5241;67,0800;44,5241
65,3060;1,9065;67,9500;1,7971;49,1862;67,9500;49,1862
66,2200;1,8787;68,2000;1,8004;44,3310;68,2000;44,3310
66,9960;1,8531;69,0700;1,7424;47,6207;69,0700;47,6207
67,5040;1,8352;69,9400;1,7204;52,3931;69,9400;52,3931
68,8580;1,7998;69,7600;1,7430;48,9862;69,7600;48,9862
69,2560;1,7788;69,5600;1,7361;49,0414;69,5600;49,0414
70,2540;1,7566;70,4700;1,7107;46,8207;70,4700;46,8207
71,3900;1,7238;70,4000;1,7002;49,4552;70,4000;49,4552
71,8300;1,6984;71,7600;1,6639;49,2483;71,7600;49,2483
72,5640;1,6775;71,9000;1,6758;49,9793;71,9000;49,9793
73,4800;1,6544;72,6200;1,6438;51,0828;72,6200;51,0828
74,4140;1,6246;73,0300;1,6349;51,0897;73,0300;51,0897
75,0200;1,6140;73,9300;1,6098;52,0207;73,9300;52,0207
75,7440;1,5899;73,5600;1,6098;53,0621;73,5600;53,0621
76,5140;1,5697;73,7800;1,6021;52,5862;73,7800;52,5862
76,7920;1,5538;74,5200;1,5958;53,2759;74,5200;53,2759
77,5240;1,5338;74,9100;1,5758;52,7310;74,9100;52,7310
78,1840;1,5180;74,9100;1,5754;52,1103;74,9100;52,1103
78,5880;1,5035;75,1800;1,5693;52,7724;75,1800;52,7724
79,0400;1,4971;75,2700;1,5636;53,8897;75,2700;53,8897
79,6960;1,4780;75,2800;1,5652;53,9931;75,2800;53,9931
79,3680;1,4847;75,4300;1,5603;54,0897;75,4300;54,0897
79,5340;1,4811;75,4000;1,5570;54,1034;75,4000;54,1034
79,9280;1,4712;75,3200;1,5571;53,7310;75,3200;53,7310
80,0160;1,4673;75,3600;1,5577;53,6759;75,3600;53,6759
67,2540;1,8429;62,2600;2,0144;42,9103;62,2600;42,9103
65,8540;1,8867;65,7500;1,8720;47,3379;65,7500;47,3379
65,7280;1,8889;65,9900;1,8600;47,2828;65,9900;47,2828
65,9680;1,8823;66,4300;1,8275;49,1448;66,4300;49,1448
66,3360;1,8708;65,2100;1,8774;45,4207;65,2100;45,4207
66,8420;1,8547;66,6400;1,8455;42,3103;66,6400;42,3103
66,7960;1,8478;67,0500;1,8324;45,5655;67,0500;45,5655
67,5260;1,8317;67,3200;1,8075;42,6897;67,3200;42,6897
67,5980;1,8226;67,4500;1,8036;46,5862;67,4500;46,5862
67,9060;1,8197;66,7200;1,8506;47,1793;66,7200;47,1793
68,3080;1,7984;67,5000;1,8181;45,8276;67,5000;45,8276
68,6940;1,7911;68,7500;1,7605;48,0138;68,7500;48,0138
68,9280;1,7806;66,8000;1,8327;43,7379;66,8000;43,7379
69,0160;1,7764;69,2900;1,7584;48,9241;69,2900;48,9241
69,9020;1,7501;68,9900;1,7696;48,2966;68,9900;48,2966
