time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
470,1015;65,1780;2,0016;81,1600;1,3579;61,9034;81,1600;61,9034
797,5090;78,9280;1,4728;83,2300;1,2931;63,7448;83,2300;63,7448
1144,8768;81,7300;1,3775;85,3600;1,2275;65,2345;85,3600;65,2345
1509,5328;83,4980;1,3123;85,2600;1,2087;64,1448;85,2600;64,1448
1932,7379;85,1280;1,2524;86,6800;1,1718;67,0690;86,6800;67,0690
2249,1169;86,6000;1,2093;86,8900;1,1596;69,1793;86,8900;69,1793
2731,6373;87,9600;1,1571;87,5800;1,1353;69,1034;87,5800;69,1034
3229,8282;88,9760;1,1250;88,6200;1,1129;71,1862;88,6200;71,1862
3552,5284;89,9360;1,0964;88,5200;1,1067;71,2690;88,5200;71,2690
4048,2774;90,0900;1,0886;88,7500;1,1018;72,1379;88,7500;72,1379
4345,2259;86,1160;1,2133;86,0200;1,1946;68,0345;86,0200;68,0345
4754,5520;86,0400;1,2181;85,8100;1,2011;64,8897;85,8100;64,8897
5129,4391;86,5760;1,2017;86,1400;1,1863;68,1241;86,1400;68,1241
5807,6710;87,1740;1,1840;86,4100;1,1806;66,6897;86,4100;66,6897
6246,8921;87,8520;1,1543;86,4900;1,1788;68,8690;86,4900;68,8690
6576,6766;88,0820;1,1479;87,0300;1,1696;68,7931;87,0300;68,7931
6908,5448;88,9860;1,1193;86,8400;1,1876;70,2414;86,8400;70,2414
7459,6963;89,5260;1,1030;87,4700;1,1445;69,4690;87,4700;69,4690
7890,6658;89,8060;1,0918;87,8600;1,1371;71,4897;87,8600;71,4897
8222,7578;90,6140;1,0683;88,2800;1,1423;70,0207;88,2800;70,0207
9002,2870;91,0220;1,0560;88,3100;1,1344;70,0897;88,3100;70,0897
10312,7351;91,4700;1,0367;88,0700;1,1288;70,1517;88,0700;70,1517
11536,1437;92,0180;1,0252;88,2900;1,1314;69,4552;88,8200;70,7793
12656,2847;92,4220;1,0124;88,9200;1,1189;68,8345;89,0800;70,8207
13712,0967;92,6300;1,0037;88,9900;1,1135;70,2690;89,3700;71,0276
14654,7728;92,9700;0,9961;88,8900;1,1189;70,5862;89,3900;71,3724
15149,3489;93,0220;0,9901;89,2500;1,1056;70,3586;89,3600;71,4690
16022,4547;93,6620;0,9756;89,4100;1,1130;70,0276;89,5400;71,5724
17497,7843;93,5940;0,9761;89,3300;1,1130;70,6966;89,5800;71,5862
18442,3273;93,6360;0,9752;89,1900;1,1165;71,2207;89,6300;71,8276
