train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
36,1200;1,8690;52,8600;1,6095;42,3862;52,8600;42,3862
52,9100;1,5455;59,9600;1,4710;44,3448;59,9600;44,3448
59,7780;1,4038;65,1500;1,4178;49,9862;65,1500;49,9862
64,3380;1,3077;74,3700;1,1141;57,0483;74,3700;57,0483
67,1880;1,2450;75,2500;1,1152;59,0690;75,2500;59,0690
69,7400;1,1911;79,1700;1,0386;60,1241;79,1700;60,1241
71,5780;1,1501;78,6100;1,0450;59,6483;78,6100;59,6483
72,9880;1,1167;82,9500;0,9486;62,1448;82,9500;62,1448
74,5700;1,0848;84,2000;0,9231;65,6966;84,2000;65,6966
75,3900;1,0601;84,2100;0,9184;61,0690;84,2100;61,0690
76,6680;1,0364;82,8600;0,9434;62,2621;82,8600;62,2621
78,0540;1,0057;83,6600;0,9220;62,8345;83,6600;62,8345
78,6860;0,9863;86,1000;0,8514;61,2069;86,1000;61,2069
79,6320;0,9692;88,4000;0,8190;66,1931;88,4000;66,1931
80,7860;0,9454;88,2500;0,8105;68,4414;88,2500;68,4414
81,6180;0,9273;89,8600;0,7749;70,2690;89,8600;70,2690
82,0840;0,9125;89,1400;0,7839;67,3724;89,1400;67,3724
82,8300;0,8988;89,7100;0,7774;69,9517;89,7100;69,9517
83,1320;0,8920;89,9700;0,7661;70,1655;89,9700;70,1655
83,3300;0,8885;90,0200;0,7700;69,8414;90,0200;69,8414
76,0360;1,0478;82,9000;0,9694;61,5241;82,9000;61,5241
76,3660;1,0410;85,3200;0,9410;63,0345;85,3200;63,0345
77,0560;1,0260;85,8100;0,8661;65,7103;85,8100;65,7103
77,6580;1,0132;86,6100;0,8811;67,3448;86,6100;67,3448
78,2440;0,9968;85,1900;0,9028;62,4207;85,1900;62,4207
78,9720;0,9840;88,4300;0,8171;69,7655;88,4300;69,7655
79,4480;0,9736;88,7800;0,7964;70,0345;88,7800;70,0345
79,7420;0,9661;88,1000;0,8446;65,8000;88,1000;65,8000
80,0880;0,9537;89,4000;0,7866;70,3379;89,4000;70,3379
80,8300;0,9410;88,9800;0,7896;70,7241;88,9800;70,7241
81,1420;0,9352;89,6200;0,7761;68,4483;89,6200;68,4483
81,4940;0,9259;89,3400;0,7944;66,2621;89,3400;66,2621
81,8540;0,9175;90,4400;0,7609;71,4414;90,4400;71,4414
82,0940;0,9103;90,5700;0,7530;70,8690;90,5700;70,8690
82,4960;0,8981;90,3100;0,7576;71,3241;90,3100;71,3241
82,8700;0,8945;90,4400;0,7486;70,0966;90,4400;70,0966
83,1600;0,8847;90,8100;0,7535;72,6897;90,8100;72,6897
83,9300;0,8712;91,2500;0,7404;72,9310;91,2500;72,9310
83,6620;0,8735;91,1200;0,7488;71,3241;91,1200;71,3241
84,2880;0,8612;91,8200;0,7164;71,0276;91,8200;71,0276
85,2080;0,8457;91,7800;0,7277;71,2483;91,7800;71,2483
85,1640;0,8444;91,7100;0,7230;69,6690;91,7100;69,6690
85,4620;0,8340;91,6000;0,7200;70,6966;91,6000;70,6966
85,7680;0,8285;92,1700;0,7177;71,9034;92,1700;71,9034
86,1640;0,8204;93,2600;0,6892;74,9172;93,2600;74,9172
