train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
49,4120;1,5854;59,9900;1,4579;45,9241;59,9900;45,9241
71,2617;1,1592;71,3600;1,2424;51,1310;71,3600;51,1310
78,8683;1,0000;74,3400;1,1680;55,7310;74,3400;55,7310
82,3446;0,9230;71,8300;1,2044;45,7931;71,8300;45,7931
84,8468;0,8665;78,3300;1,0460;54,1724;78,3300;54,1724
86,7189;0,8228;81,8100;0,9666;54,8276;81,8100;54,8276
87,7830;0,7939;85,0000;0,8842;62,6000;85,0000;62,6000
88,7351;0,7665;85,9000;0,8913;61,9241;85,9000;61,9241
90,2212;0,7409;87,2900;0,8336;62,1103;87,2900;62,1103
90,9233;0,7201;83,3100;0,9591;56,3655;83,3100;56,3655
91,8093;0,7003;87,2200;0,8379;57,6207;87,2200;57,6207
92,5034;0,6854;87,7000;0,8157;59,6966;87,7000;59,6966
93,3475;0,6678;89,5600;0,7871;64,7586;89,5600;64,7586
94,2075;0,6499;89,1300;0,8016;62,5241;89,1300;62,5241
94,7876;0,6340;90,5500;0,7581;64,1103;90,5500;64,1103
95,4356;0,6220;91,3700;0,7411;66,1931;91,3700;66,1931
95,8477;0,6108;90,9800;0,7586;65,7862;90,9800;65,7862
96,3357;0,6015;90,9100;0,7501;65,9793;90,9100;65,9793
96,5577;0,5959;91,3200;0,7400;65,5724;91,3200;65,5724
96,7817;0,5928;91,3800;0,7376;65,9724;91,3800;65,9724
90,8193;0,7244;83,8300;0,9425;57,7448;83,8300;57,7448
91,0693;0,7178;86,4000;0,8611;60,9103;86,4000;60,9103
91,7873;0,7019;86,7300;0,8457;61,5724;86,7300;61,5724
92,0874;0,6931;86,8400;0,8485;61,7241;86,8400;61,7241
92,4154;0,6851;85,3600;0,8580;62,8069;85,3600;62,8069
92,6574;0,6776;88,5900;0,8244;61,7448;88,5900;61,7448
93,3455;0,6649;89,1000;0,7874;61,9724;89,1000;61,9724
93,6475;0,6585;87,9900;0,8190;58,1241;87,9900;58,1241
93,7395;0,6524;90,3000;0,7563;65,5379;90,3000;65,5379
94,4056;0,6407;89,3400;0,7752;61,0966;89,3400;61,0966
94,4456;0,6379;88,6800;0,7942;58,8690;88,6800;58,8690
94,6296;0,6315;88,9500;0,7889;62,6759;88,9500;62,6759
94,9676;0,6256;89,5100;0,7819;65,2897;89,5100;65,2897
95,3256;0,6191;88,7900;0,7830;60,3862;88,7900;60,3862
95,5156;0,6138;89,8300;0,7815;63,6276;89,8300;63,6276
95,7117;0,6087;90,3700;0,7453;61,9655;90,3700;61,9655
96,0897;0,5998;90,9600;0,7334;64,7241;90,9600;64,7241
96,2357;0,5958;90,4700;0,7410;67,5655;90,4700;67,5655
96,4857;0,5903;90,6900;0,7502;64,3379;90,6900;64,3379
96,6997;0,5854;91,3400;0,7217;65,7517;91,3400;65,7517
96,9858;0,5779;91,1400;0,7250;66,0207;91,1400;66,0207
97,3578;0,5715;92,1400;0,7117;63,8345;92,1400;63,8345
97,3838;0,5687;91,5200;0,7265;64,6966;91,5200;64,6966
97,6538;0,5628;91,9800;0,7035;67,3793;91,9800;67,3793
97,9738;0,5567;92,2800;0,7097;65,1655;92,2800;65,1655
98,1579;0,5522;92,7200;0,6966;66,1793;92,7200;66,1793
98,3959;0,5461;92,9900;0,6920;66,8207;92,9900;66,8207
98,5479;0,5428;92,9200;0,6867;66,0690;92,9200;66,0690
98,7179;0,5378;93,1600;0,6884;66,8345;93,1600;66,8345
98,9299;0,5336;93,4700;0,6788;66,8690;93,4700;66,8690
99,0999;0,5303;93,7000;0,6751;66,6897;93,7000;66,6897
99,1399;0,5285;93,6600;0,6760;67,2138;93,6600;67,2138
99,3179;0,5253;93,9400;0,6703;67,4897;93,9400;67,4897
99,3679;0,5236;93,6500;0,6727;67,2759;93,6500;67,2759
99,4740;0,5221;93,8800;0,6652;67,7862;93,8800;67,7862
99,3940;0,5219;93,8800;0,6654;66,8552;93,8800;66,8552
99,5160;0,5207;93,9800;0,6649;67,8069;93,9800;67,8069
99,4940;0,5205;94,0400;0,6666;67,4000;94,0400;67,4000
99,5400;0,5196;93,8800;0,6669;67,1862;93,8800;67,1862
99,5240;0,5197;94,0800;0,6665;67,3793;94,0800;67,3793
94,9696;0,6231;88,6200;0,8023;61,4207;88,6200;61,4207
94,3255;0,6364;88,7400;0,7950;61,0966;88,7400;61,0966
94,7196;0,6259;88,4100;0,8027;58,8207;88,4100;58,8207
94,9636;0,6235;89,7100;0,7570;62,6552;89,7100;62,6552
95,1056;0,6192;89,7500;0,7674;60,9310;89,7500;60,9310
95,3136;0,6155;89,7300;0,7613;63,7448;89,7300;63,7448
