;config_440_avg;config_440_std;config_440_run_0;config_440_run_1;config_440_run_2
Standard_Acc;96,5167;0,0591;96,4800;96,6000;96,4700
RMSCE;0,0521;0,0022;0,0553;0,0506;0,0504
gaussian_noise;86,8333;0,2867;86,5000;87,2000;86,8000
shot_noise;88,1000;0,6683;87,4000;87,9000;89,0000
impulse_noise;87,3000;2,4180;84,5000;90,4000;87,0000
defocus_blur;94,4333;0,4714;95,1000;94,1000;94,1000
glass_blur;88,0333;0,2494;87,7000;88,1000;88,3000
motion_blur;92,8333;0,3682;93,3000;92,4000;92,8000
zoom_blur;93,9667;0,4110;93,9000;93,5000;94,5000
snow;91,5667;0,4922;92,2000;91,5000;91,0000
frost;93,9333;0,5558;93,7000;94,7000;93,4000
fog;94,7333;0,5312;94,7000;94,1000;95,4000
brightness;95,7000;0,4243;96,0000;96,0000;95,1000
contrast;94,4000;0,8042;93,6000;95,5000;94,1000
elastic_transform;92,1667;0,4497;91,6000;92,2000;92,7000
pixelate;90,2333;0,8731;91,4000;89,3000;90,0000
jpeg_compression;86,0000;0,2160;86,2000;85,7000;86,1000
speckle_noise;90,2000;0,2449;89,9000;90,5000;90,2000
gaussian_blur;92,4667;0,9534;91,2000;93,5000;92,7000
spatter;92,9000;0,3742;93,0000;93,3000;92,4000
saturate;95,6000;0,3742;95,1000;95,7000;96,0000
blue_noise;87,7000;0,8981;88,8000;86,6000;87,7000
brownish_noise;78,3667;1,7153;78,3000;80,5000;76,3000
checkerboard_cutout;86,5667;1,6540;88,2000;84,3000;87,2000
circular_motion_blur;92,9000;0,6164;92,8000;92,2000;93,7000
inverse_sparkles;76,9333;0,7134;76,2000;76,7000;77,9000
lines;79,6000;1,5748;78,8000;81,8000;78,2000
pinch_and_twirl;93,4333;0,9031;93,3000;94,6000;92,4000
ripple;87,9333;1,0842;88,7000;86,4000;88,7000
sparkles;88,0333;0,8340;87,3000;89,2000;87,6000
transverse_chromatic_abberation;83,4667;1,1086;82,2000;84,9000;83,3000
Acc_C-all-19;91,6526;0,1849;91,4211;91,8737;91,6632
Acc_C-original-15;91,3489;0,1307;91,1867;91,5067;91,3533
Acc_C-bar-10;85,4933;0,1731;85,4600;85,7200;85,3000
Acc_all-ex-pixelwise-noise-24;89,8417;0,1183;89,7708;90,0083;89,7458
RMSCE_C;0,0655;0,0030;0,0698;0,0636;0,0631
Combined_Noise;90,1933;0,3392;89,7900;90,1700;90,6200
