;config_528_avg
Standard_Acc;96,6700
RMSCE;0,0357
gaussian_noise;91,8560
shot_noise;93,2560
impulse_noise;95,9940
defocus_blur;94,4040
glass_blur;88,6700
motion_blur;92,5380
zoom_blur;93,3560
snow;92,4180
frost;93,7700
fog;94,1560
brightness;96,1020
contrast;94,1360
elastic_transform;92,1620
pixelate;91,1000
jpeg_compression;87,0860
speckle_noise;93,5120
gaussian_blur;93,4000
spatter;93,4420
saturate;95,2460
blue_noise;88,5700
brownish_noise;82,8560
checkerboard_cutout;88,6200
circular_motion_blur;93,6060
inverse_sparkles;79,8620
lines;84,0360
pinch_and_twirl;93,8900
ripple;88,5800
sparkles;88,2540
transverse_chromatic_abberation;84,1400
Acc_C-all-19;92,9792
Acc_C-original-15;92,7336
Acc_C-bar-10;87,2414
Acc_all-ex-pixelwise-noise-24;90,6596
RMSCE_C;0,0327
Combined_Noise;93,9800
