train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
50,0581;1,5690;56,5400;1,5788;46,9379;56,5400;46,9379
71,2365;1,1613;71,4700;1,2168;49,8138;71,4700;49,8138
78,1463;1,0146;73,1500;1,1604;46,8069;73,1500;46,8069
81,4188;0,9396;77,2200;1,0780;51,9655;77,2200;51,9655
84,0942;0,8783;81,2800;0,9909;54,0069;81,2800;54,0069
86,0922;0,8375;83,9200;0,9157;63,4966;83,9200;63,4966
87,2685;0,8084;81,6000;0,9746;51,4552;81,6000;51,4552
88,6333;0,7759;84,9200;0,9082;57,9310;84,9200;57,9310
89,5772;0,7524;84,1900;0,9174;55,7586;84,1900;55,7586
90,5832;0,7302;86,2000;0,8610;60,7724;86,2000;60,7724
91,5691;0,7076;85,4500;0,9228;58,8759;85,4500;58,8759
92,4228;0,6909;87,6400;0,8353;61,3448;87,6400;61,3448
93,1343;0,6724;89,4000;0,7981;64,8069;89,4000;64,8069
94,1082;0,6539;89,7000;0,8053;63,6138;89,7000;63,6138
94,8918;0,6364;89,5100;0,7856;62,3517;89,5100;62,3517
95,3106;0,6244;89,9500;0,7759;61,8000;89,9500;61,8000
95,9098;0,6124;90,8600;0,7560;65,6828;90,8600;65,6828
96,3968;0,6029;90,5300;0,7875;64,8138;90,5300;64,8138
96,6633;0,5954;90,4400;0,7858;64,1172;90,4400;64,1172
96,8577;0,5926;90,8800;0,7723;63,9241;90,8800;63,9241
90,5210;0,7292;82,8100;0,9732;58,8828;82,8100;58,8828
90,7335;0,7258;85,1400;0,9058;65,1241;85,1400;65,1241
91,4469;0,7079;87,6500;0,8447;62,1241;87,6500;62,1241
91,8176;0,6965;88,1600;0,8188;65,6000;88,1600;65,6000
92,4349;0,6848;86,2000;0,8903;60,2759;86,2000;60,2759
92,7014;0,6779;87,2900;0,8340;58,9724;87,2900;58,9724
93,2485;0,6660;87,0900;0,8443;63,6897;87,0900;63,6897
93,6834;0,6586;89,4300;0,7905;64,6966;89,4300;64,6966
93,9158;0,6513;88,8700;0,7933;61,4000;88,8700;61,4000
94,3186;0,6438;89,5900;0,7870;61,0828;89,5900;61,0828
94,5752;0,6348;90,0400;0,7707;65,3310;90,0400;65,3310
94,7796;0,6300;89,1500;0,8222;63,8069;89,1500;63,8069
95,1182;0,6229;90,3200;0,7629;66,0690;90,3200;66,0690
95,2826;0,6177;90,1600;0,7599;65,6759;90,1600;65,6759
95,7836;0,6083;89,9500;0,7807;62,4276;89,9500;62,4276
95,9218;0,6052;91,3100;0,7444;63,0483;91,3100;63,0483
96,1703;0,5986;91,0200;0,7339;62,5034;91,0200;62,5034
96,4309;0,5917;90,1800;0,7544;62,6207;90,1800;62,6207
96,6974;0,5869;91,4000;0,7463;65,1793;91,4000;65,1793
97,0401;0,5794;91,9800;0,6979;65,0276;91,9800;65,0276
97,3487;0,5725;90,5400;0,7533;58,7793;90,5400;58,7793
97,5671;0,5662;90,7000;0,7579;61,2069;90,7000;61,2069
97,7074;0,5608;92,3700;0,7068;65,5586;92,3700;65,5586
98,0561;0,5560;92,7500;0,6945;65,8138;92,7500;65,8138
98,2866;0,5501;92,9500;0,7125;65,3862;92,9500;65,3862
98,4609;0,5455;92,4600;0,7161;67,1172;92,4600;67,1172
98,6413;0,5410;92,4700;0,7125;65,4483;92,4700;65,4483
98,9419;0,5355;93,3800;0,6828;67,0828;93,3800;67,0828
99,1142;0,5315;92,6800;0,7088;63,9793;92,6800;63,9793
99,1383;0,5293;92,9100;0,7082;65,5793;92,9100;65,5793
99,3307;0,5261;93,4100;0,6956;66,0345;93,4100;66,0345
99,3808;0,5239;93,5600;0,6836;67,6828;93,5600;67,6828
99,4729;0,5214;93,3800;0,6920;66,0345;93,3800;66,0345
99,5351;0,5202;92,9300;0,7113;64,9862;92,9300;64,9862
99,6112;0,5187;93,6100;0,6855;66,9448;93,6100;66,9448
99,6273;0,5179;93,6900;0,6859;67,1034;93,6900;67,1034
99,6573;0,5175;93,4000;0,7020;66,4414;93,4000;66,4414
99,7114;0,5169;93,7100;0,6884;66,3448;93,7100;66,3448
99,6333;0,5170;93,5100;0,6883;66,6828;93,5100;66,6828
99,6633;0,5168;93,7000;0,6800;67,0138;93,7000;67,0138
94,8517;0,6243;88,6200;0,7980;58,4000;88,6200;58,4000
94,4830;0,6337;89,0600;0,7851;60,5724;89,0600;60,5724
94,7255;0,6294;89,2300;0,7751;63,3862;89,2300;63,3862
94,9960;0,6227;90,2400;0,7711;63,4069;90,2400;63,4069
95,1804;0,6177;89,5100;0,8243;62,8828;89,5100;62,8828
95,3046;0,6153;90,1400;0,7626;61,5241;90,1400;61,5241
95,7014;0,6062;89,8400;0,7725;63,7103;89,8400;63,7103
95,7214;0,6070;90,6300;0,7503;60,6759;90,6300;60,6759
96,1242;0,5987;87,5700;0,8207;58,7586;87,5700;58,7586
95,8136;0,6008;89,7700;0,7814;61,6828;89,7700;61,6828
96,0421;0,5983;90,8300;0,7459;63,2621;90,8300;63,2621
96,3828;0,5905;90,6700;0,7531;64,6483;90,6700;64,6483
96,3707;0,5916;91,1000;0,7351;63,3724;91,1000;63,3724
96,5251;0,5880;90,5700;0,7485;63,5172;90,5700;63,5172
96,6353;0,5848;90,8300;0,7473;64,1517;90,8300;64,1517
96,6473;0,5844;90,9600;0,7394;61,8207;90,9600;61,8207
96,6333;0,5847;91,7100;0,7116;67,5103;91,7100;67,5103
96,9940;0,5772;91,1300;0,7376;63,1172;91,1300;63,1172
96,9018;0,5783;90,4000;0,7620;61,3724;90,4000;61,3724
97,2104;0,5718;91,1300;0,7320;64,4276;91,1300;64,4276
97,1864;0,5715;91,5700;0,7423;62,9172;91,5700;62,9172
97,4389;0,5675;90,5700;0,7477;65,0621;90,5700;65,0621
97,2946;0,5684;92,1900;0,7051;68,1931;92,1900;68,1931
97,6192;0,5632;92,8700;0,6929;63,9103;92,8700;63,9103
