train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
33,6960;1,9093;51,8500;1,6056;42,0207;51,8500;42,0207
51,7860;1,5709;64,9200;1,3636;53,1517;64,9200;53,1517
59,6720;1,4115;66,1700;1,3176;52,0828;66,1700;52,0828
64,5200;1,3106;71,3600;1,2602;62,7379;71,3600;62,7379
67,4300;1,2406;78,0500;1,0837;65,1172;78,0500;65,1172
70,1040;1,1904;78,9900;1,0467;62,0414;78,9900;62,0414
72,1220;1,1464;76,6500;1,1470;58,7586;76,6500;58,7586
73,0920;1,1214;82,8100;0,9518;67,1034;82,8100;67,1034
75,0040;1,0792;84,0800;0,9204;70,9862;84,0800;70,9862
75,9860;1,0570;84,7200;0,9046;71,9241;84,7200;71,9241
76,8260;1,0361;84,3300;0,9274;68,9172;84,3300;68,9172
78,1260;1,0045;85,8800;0,8895;71,9931;85,8800;71,9931
79,1500;0,9834;85,4400;0,8805;72,4345;85,4400;72,4345
79,8560;0,9659;86,5900;0,8445;73,7862;86,5900;73,7862
80,7600;0,9462;88,5800;0,7962;73,8483;88,5800;73,8483
81,4360;0,9284;87,9700;0,8135;74,2207;87,9700;74,2207
81,9880;0,9169;88,9000;0,7845;75,9448;88,9000;75,9448
82,7000;0,9067;89,3900;0,7781;75,9310;89,3900;75,9310
82,9180;0,8989;89,8400;0,7631;76,5517;89,8400;76,5517
83,3540;0,8906;89,8200;0,7662;76,4690;89,8200;76,4690
76,4000;1,0443;85,0100;0,8724;68,6690;85,0100;68,6690
76,5140;1,0413;85,2800;0,9019;68,8828;85,2800;68,8828
76,9120;1,0296;85,2300;0,8870;67,7310;85,2300;67,7310
77,7280;1,0125;83,3800;0,9342;66,4138;83,3800;66,4138
78,0080;1,0059;86,3400;0,8587;67,1448;86,3400;67,1448
78,7820;0,9889;87,0000;0,8478;73,6207;87,0000;73,6207
79,2040;0,9819;86,2000;0,8521;72,0552;86,2000;72,0552
79,7000;0,9693;85,5700;0,8668;69,1448;85,5700;69,1448
79,6760;0,9651;87,7000;0,8257;74,6690;87,7000;74,6690
80,5380;0,9474;88,1400;0,8032;72,6552;88,1400;72,6552
81,0600;0,9380;88,7700;0,7895;75,3448;88,7700;75,3448
81,1380;0,9350;88,6000;0,8078;73,9655;88,6000;73,9655
81,6360;0,9239;88,1700;0,8212;71,6552;88,1700;71,6552
81,7380;0,9215;89,1200;0,7831;74,5310;89,1200;74,5310
82,3820;0,9090;89,5200;0,7698;74,7655;89,5200;74,7655
82,2940;0,9033;90,1700;0,7528;76,3448;90,1700;76,3448
82,8360;0,8955;89,7800;0,7614;76,6966;89,7800;76,6966
83,2180;0,8874;89,5200;0,7683;72,5724;89,5200;72,5724
83,2480;0,8846;90,3900;0,7483;75,3793;90,3900;75,3793
83,7060;0,8784;90,5000;0,7427;76,4276;90,5000;76,4276
83,8760;0,8694;91,2800;0,7224;76,6138;91,2800;76,6138
84,2340;0,8615;91,1900;0,7179;78,8000;91,1900;78,8000
85,1920;0,8443;90,3000;0,7442;74,5655;90,3000;74,5655
85,0940;0,8426;91,4500;0,7108;80,1448;91,4500;80,1448
85,4100;0,8351;91,4800;0,7123;79,4276;91,4800;79,4276
85,4760;0,8333;90,9700;0,7304;77,8138;90,9700;77,8138
86,1200;0,8196;92,3200;0,6881;78,6897;92,3200;78,6897
86,0200;0,8194;92,2100;0,6970;77,9586;92,2100;77,9586
86,5780;0,8095;92,6900;0,6810;80,6069;92,6900;80,6069
86,7180;0,8051;92,8400;0,6812;80,1310;92,8400;80,1310
87,3780;0,7918;92,7000;0,6769;80,3586;92,7000;80,3586
87,1160;0,7952;92,9300;0,6717;80,9586;92,9300;80,9586
87,4240;0,7872;93,0600;0,6696;80,9241;93,0600;80,9241
87,8160;0,7794;93,1900;0,6691;80,6276;93,1900;80,6276
88,0600;0,7763;93,4100;0,6695;81,2621;93,4100;81,2621
87,8820;0,7771;93,2500;0,6670;80,5103;93,2500;80,5103
88,1960;0,7728;93,4800;0,6613;80,9655;93,4800;80,9655
88,3300;0,7706;93,7200;0,6563;81,2345;93,7200;81,2345
88,3060;0,7705;93,5600;0,6610;81,2345;93,5600;81,2345
