;config_143_avg
Standard_Acc;71,6100
RMSCE;0,0244
gaussian_noise;27,7600
shot_noise;32,8940
impulse_noise;31,5920
defocus_blur;25,9140
glass_blur;23,3140
motion_blur;35,4960
zoom_blur;30,2340
snow;41,7520
frost;44,6160
fog;43,8700
brightness;53,6600
contrast;20,9260
elastic_transform;40,2280
pixelate;55,1000
jpeg_compression;48,0520
speckle_noise;26,3740
gaussian_blur;27,1880
spatter;46,4040
saturate;48,2400
blue_noise_sample;48,4980
brownish_noise;52,9620
caustic_refraction;31,8180
checkerboard_cutout;45,0580
cocentric_sine_waves;29,1200
inverse_sparkles;27,5440
perlin_noise;56,6180
plasma_noise;28,0460
single_frequency_greyscale;26,7280
sparkles;63,0720
Acc_C-all-19;37,0323
Acc_C-original-15;37,0272
Acc_C-bar-10;40,9464
Acc_all-ex-pixelwise-noise-24;39,4150
RMSCE_C;0,1541
Combined_Noise;52,4100
