time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
101,5075;3,3425;5,0484;7,9750;4,5900;5,3793;7,9750;5,3793
202,5058;7,7488;4,6994;13,0050;4,3602;8,3103;13,0050;8,3103
302,8964;11,7163;4,4400;19,6250;3,9868;12,6207;19,6250;12,6207
409,2390;15,1463;4,2576;21,6800;3,9062;14,0000;21,6800;14,0000
513,9487;17,8987;4,1145;23,4050;3,8544;14,0000;23,4050;14,0000
617,8860;20,3400;3,9857;27,9500;3,6489;16,1379;27,9500;16,1379
720,4056;22,8712;3,8732;27,2850;3,7606;15,2414;27,2850;15,2414
830,1358;24,4275;3,7875;33,1150;3,4953;19,4828;33,1150;19,4828
942,6030;26,5212;3,7003;35,8950;3,3279;20,7586;35,8950;20,7586
1047,4652;28,0525;3,6260;37,5300;3,2480;22,2069;37,5300;22,2069
1163,5363;29,6663;3,5615;38,0100;3,2357;23,0000;38,0100;23,0000
1343,5921;31,3588;3,4855;41,0100;3,1032;25,4483;41,0100;25,4483
1450,3715;32,5988;3,4285;41,7900;3,0885;25,6897;41,7900;25,6897
1558,3397;33,9588;3,3755;43,1550;3,0483;26,9655;43,1550;26,9655
1663,9012;34,8963;3,3302;45,1250;2,9723;27,8621;45,1250;27,8621
1769,4080;35,4487;3,3027;45,3350;2,9619;28,4138;45,3350;28,4138
1873,1845;36,6200;3,2627;46,0200;2,9352;27,6897;46,0200;27,6897
2000,0541;37,1138;3,2335;47,1350;2,8906;28,5862;47,1350;28,5862
2114,2923;37,4100;3,2206;47,1050;2,8938;29,4483;47,1050;29,4483
2219,4713;38,1150;3,1976;46,6100;2,9138;28,4828;46,6100;28,4828
2324,6873;30,0925;3,5435;35,9950;3,2863;22,6897;35,9950;22,6897
2430,7376;30,7387;3,5146;39,2900;3,1943;23,9310;39,2900;23,9310
2538,0917;31,3987;3,4781;39,9250;3,1808;24,8966;39,9250;24,8966
2668,7124;32,2788;3,4397;42,4750;3,0544;27,1379;42,4750;27,1379
2776,7656;33,4138;3,3993;43,2200;3,0347;25,4828;43,2200;25,4828
2893,4224;34,0375;3,3681;42,3450;3,1140;25,9655;42,3450;25,9655
2997,1373;34,8563;3,3361;44,1450;2,9877;28,4483;44,1450;28,4483
3106,7146;35,6487;3,2976;45,4650;2,9291;28,6207;45,4650;28,6207
3215,8532;36,5187;3,2667;46,7250;2,9140;28,7931;46,7250;28,7931
3322,0301;37,0000;3,2448;47,1600;2,8959;28,3793;47,1600;28,3793
3429,1145;37,9150;3,2121;47,3850;2,8951;29,2759;47,3850;29,2759
3543,0007;38,6163;3,1765;47,0050;2,8993;29,2414;47,0050;29,2414
3654,6977;38,6763;3,1636;49,0400;2,8132;30,6897;49,0400;30,6897
3765,2095;39,3987;3,1314;48,5350;2,8367;30,8621;48,5350;30,8621
3872,7383;40,2788;3,1040;49,9350;2,7748;32,5862;49,9350;32,5862
3977,1979;41,0763;3,0738;51,3250;2,7358;32,6207;51,3250;32,6207
4077,6593;41,7075;3,0478;51,5750;2,7504;32,1379;51,5750;32,1379
4186,8123;42,0063;3,0282;51,7600;2,7025;32,0000;51,7600;32,0000
4304,8670;42,6700;3,0032;53,0600;2,6506;34,4483;53,0600;34,4483
4410,0452;43,4288;2,9723;52,2650;2,7175;32,8276;52,2650;32,8276
4513,9115;44,3362;2,9462;54,1150;2,6239;34,0690;54,1150;34,0690
4621,1650;44,4125;2,9338;54,3050;2,6219;34,1724;54,3050;34,1724
4727,0879;45,0200;2,9054;55,0150;2,6174;35,0345;55,0150;35,0345
4838,6833;45,6463;2,8846;55,5700;2,5741;34,5517;55,5700;34,5517
4952,7675;46,3912;2,8643;56,8550;2,5490;36,1724;56,8550;36,1724
5062,2044;46,8125;2,8371;56,6000;2,5243;37,0345;56,6000;37,0345
5187,5924;47,0025;2,8241;57,5050;2,5214;37,3103;57,5050;37,3103
5326,5801;47,9838;2,7976;57,7350;2,4820;37,6552;57,7350;37,6552
5429,7914;48,1650;2,7759;58,4350;2,4698;37,9655;58,4350;37,9655
5535,2702;49,0588;2,7505;58,0600;2,4826;37,2069;58,0600;37,2069
5644,3012;49,6638;2,7261;58,7950;2,4568;39,0000;58,7950;39,0000
5744,8030;49,7675;2,7212;59,4350;2,4295;38,7241;59,4350;38,7241
5848,1011;50,1250;2,7023;59,9900;2,4293;39,5862;59,9900;39,5862
5955,8325;50,3212;2,6978;59,6800;2,4225;38,7931;59,6800;38,7931
6058,3600;50,7475;2,6837;60,3250;2,4180;40,1379;60,3250;40,1379
6163,9214;50,8500;2,6776;60,2000;2,3959;40,0345;60,2000;40,0345
6275,4683;51,3075;2,6633;60,3750;2,3987;39,8621;60,3750;39,8621
6383,8307;51,1025;2,6644;60,4550;2,3977;39,6552;60,4550;39,6552
6493,0311;51,2375;2,6560;60,4850;2,3960;39,5172;60,4850;39,5172
6601,3534;51,3875;2,6554;60,5550;2,3903;39,8621;60,5550;39,8621
6713,1286;41,5500;3,0447;49,7400;2,7911;29,8276;49,7400;29,8276
6825,1116;40,6800;3,0809;49,7750;2,7957;30,1379;49,7750;30,1379
6940,4517;41,0862;3,0624;50,1300;2,7790;32,3448;50,1300;32,3448
7058,0066;41,5850;3,0444;49,7250;2,8283;31,5517;49,7250;31,5517
7169,8379;41,7450;3,0426;50,2150;2,7691;30,4828;50,2150;30,4828
7304,2137;42,0463;3,0283;51,1450;2,7625;34,2414;51,1450;34,2414
7429,6195;42,4288;3,0239;52,0700;2,7208;32,7586;52,0700;32,7586
7540,9773;42,7275;3,0080;52,4700;2,6610;33,8276;52,4700;33,8276
7649,6998;43,0037;2,9931;51,3100;2,7381;32,5862;51,3100;32,5862
