train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
5,1030;4,8677;9,6400;4,5578;5,9862;9,6400;5,9862
11,4200;4,4074;15,4500;4,2590;7,2621;15,4500;7,2621
16,4420;4,1260;21,3000;3,8925;8,6621;21,3000;8,6621
20,4100;3,9331;22,0400;3,8786;10,7241;22,0400;10,7241
23,6980;3,7776;27,6300;3,6379;11,6207;27,6300;11,6207
25,9740;3,6644;30,9400;3,4704;12,5655;30,9400;12,5655
28,3350;3,5664;33,2600;3,4178;12,8276;33,2600;12,8276
30,0190;3,4752;35,8700;3,3362;14,1724;35,8700;14,1724
32,1460;3,3951;38,4100;3,1947;16,7310;38,4100;16,7310
33,8360;3,3212;39,2300;3,1734;17,5655;39,2300;17,5655
35,5790;3,2550;43,0600;3,0530;18,9517;43,0600;18,9517
36,9880;3,1940;44,6700;2,9693;20,1931;44,6700;20,1931
38,2810;3,1365;46,9000;2,8997;20,3379;46,9000;20,3379
39,6190;3,0917;47,3700;2,8654;20,1517;47,3700;20,1517
40,5550;3,0468;47,9700;2,8526;19,9034;47,9700;19,9034
41,4410;3,0061;49,1900;2,7813;20,8138;49,1900;20,8138
42,5390;2,9644;51,1100;2,7521;22,1034;51,1100;22,1034
43,2260;2,9388;50,8900;2,7292;22,0621;50,8900;22,0621
43,6640;2,9270;51,3500;2,7195;21,9172;51,3500;21,9172
44,0800;2,9133;51,5700;2,7126;22,1241;51,5700;22,1241
35,4090;3,2604;40,3300;3,1359;19,2345;40,3300;19,2345
35,6890;3,2458;41,7800;3,0941;15,4483;41,7800;15,4483
36,5980;3,2055;44,0500;3,0302;18,9655;44,0500;18,9655
37,6520;3,1637;45,8800;2,9032;21,0966;45,8800;21,0966
38,6380;3,1343;47,0100;2,8725;21,2897;47,0100;21,2897
39,2550;3,0984;47,2000;2,8584;20,9310;47,2000;20,9310
39,9030;3,0715;47,9300;2,8246;22,0069;47,9300;22,0069
41,0460;3,0268;48,8600;2,7847;22,7793;48,8600;22,7793
41,4940;3,0049;49,2200;2,7892;22,0138;49,2200;22,0138
42,0520;2,9831;49,4400;2,7975;22,1931;49,4400;22,1931
42,9460;2,9504;52,3800;2,6814;24,4828;52,3800;24,4828
43,7250;2,9182;51,9300;2,6750;25,1724;51,9300;25,1724
44,6140;2,8866;52,1000;2,7071;24,1379;52,1000;24,1379
44,9630;2,8679;53,0600;2,6696;25,5517;53,0600;25,5517
45,4350;2,8513;53,0900;2,6424;25,3931;53,0900;25,3931
46,3060;2,8210;54,4600;2,5664;26,9034;54,4600;26,9034
46,6400;2,8007;54,2100;2,5754;25,3586;54,2100;25,3586
47,0640;2,7791;55,8700;2,5434;26,3241;55,8700;26,3241
47,7900;2,7565;56,2400;2,5583;25,3310;56,2400;25,3310
48,9850;2,7172;57,1600;2,5143;26,6414;57,1600;26,6414
49,0630;2,7057;57,4000;2,4982;27,6759;57,4000;27,6759
49,8630;2,6701;58,1400;2,4638;29,1448;58,1400;29,1448
50,1540;2,6616;57,9800;2,4448;29,9448;57,9800;29,9448
51,1340;2,6283;58,0800;2,4564;27,4069;58,0800;27,4069
51,4590;2,6137;59,5300;2,3978;29,0552;59,5300;29,0552
52,3130;2,5880;60,2300;2,3972;28,7034;60,2300;28,7034
52,6500;2,5600;61,1100;2,3603;31,5517;61,1100;31,5517
53,2110;2,5484;60,8800;2,3449;29,8414;60,8800;29,8414
53,4140;2,5338;61,8600;2,3175;30,8069;61,8600;30,8069
54,2210;2,5090;63,0400;2,3031;31,7724;63,0400;31,7724
54,7700;2,4902;63,1500;2,2958;31,3103;63,1500;31,3103
54,9790;2,4772;63,3800;2,2651;32,2828;63,3800;32,2828
55,6170;2,4562;63,4300;2,2752;32,0069;63,4300;32,0069
56,0890;2,4409;63,8000;2,2634;32,8966;63,8000;32,8966
56,4130;2,4249;63,7700;2,2587;32,8000;63,7700;32,8000
