;config_125_avg
Standard_Acc;58,5400
RMSCE;0,0949
gaussian_noise;22,6660
shot_noise;26,6120
impulse_noise;23,9000
defocus_blur;16,8840
glass_blur;18,7460
motion_blur;23,2520
zoom_blur;19,1700
snow;30,6860
frost;31,8660
fog;24,2940
brightness;36,8100
contrast;6,6320
elastic_transform;30,3080
pixelate;43,2660
jpeg_compression;39,5740
speckle_noise;21,2700
gaussian_blur;17,5820
spatter;35,7040
saturate;31,9980
blue_noise_sample;31,5060
brownish_noise;36,9380
caustic_refraction;26,0920
checkerboard_cutout;34,4840
cocentric_sine_waves;22,9800
inverse_sparkles;23,0900
perlin_noise;43,1100
plasma_noise;17,1900
single_frequency_greyscale;19,4840
sparkles;50,2140
Acc_C-all-19;26,3800
Acc_C-original-15;26,3111
Acc_C-bar-10;30,5088
Acc_all-ex-pixelwise-noise-24;28,3481
RMSCE_C;0,2681
Combined_Noise;50,9800
