;config_493_avg
Standard_Acc;70,3400
RMSCE;0,0247
gaussian_noise;32,2080
shot_noise;36,4780
impulse_noise;34,2260
defocus_blur;43,1900
glass_blur;33,6360
motion_blur;50,0180
zoom_blur;46,6560
snow;47,3820
frost;49,5820
fog;51,6240
brightness;58,4400
contrast;36,1860
elastic_transform;53,4340
pixelate;53,7080
jpeg_compression;55,8500
speckle_noise;28,3620
gaussian_blur;46,1200
spatter;50,3160
saturate;53,0460
blue_noise_sample;52,3680
brownish_noise;54,5620
caustic_refraction;37,9520
checkerboard_cutout;49,6380
cocentric_sine_waves;31,7480
inverse_sparkles;28,2920
perlin_noise;59,4080
plasma_noise;32,3800
single_frequency_greyscale;27,2340
sparkles;62,8540
Acc_C-all-19;45,2875
Acc_C-original-15;45,5079
Acc_C-bar-10;43,6436
Acc_all-ex-pixelwise-noise-24;46,3857
RMSCE_C;0,1195
Combined_Noise;64,3600
