train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
6,0330;4,7923;11,1400;4,4588;5,2552;11,1400;5,2552
13,8170;4,2551;18,2900;4,0109;8,5241;18,2900;8,5241
19,5560;3,9470;23,7600;3,7647;10,5172;23,7600;10,5172
23,9970;3,7435;28,2900;3,5395;13,6414;28,2900;13,6414
27,4440;3,5795;32,5900;3,3810;13,6621;32,5900;13,6621
30,4530;3,4607;33,4800;3,3886;13,7793;33,4800;13,7793
32,6610;3,3585;35,5800;3,2801;17,6345;35,5800;17,6345
34,9880;3,2618;38,3000;3,2366;17,5103;38,3000;17,5103
37,1670;3,1814;40,4300;3,0890;19,7034;40,4300;19,7034
39,1270;3,0953;42,6500;3,0167;19,7793;42,6500;19,7793
40,8360;3,0256;43,8600;3,0154;21,6483;43,8600;21,6483
42,2580;2,9649;45,1800;2,9243;22,4207;45,1800;22,4207
43,9190;2,9075;47,4300;2,8528;22,5103;47,4300;22,5103
45,2400;2,8568;49,1700;2,7732;23,6276;49,1700;23,6276
46,6540;2,8065;49,8200;2,7959;23,7034;49,8200;23,7034
47,5140;2,7673;51,2700;2,7013;25,4828;51,2700;25,4828
48,6370;2,7273;51,5800;2,6820;25,5517;51,5800;25,5517
49,1670;2,7030;52,2100;2,6714;25,2828;52,2100;25,2828
49,4730;2,6892;52,4100;2,6619;25,9517;52,4100;25,9517
50,1050;2,6717;52,9700;2,6478;26,1517;52,9700;26,1517
40,5990;3,0381;44,0500;2,9728;21,4621;44,0500;21,4621
41,2710;3,0154;41,9200;3,0897;20,8276;41,9200;20,8276
41,9270;2,9824;45,8900;2,9020;20,9586;45,8900;20,9586
42,9520;2,9398;46,9800;2,8261;23,4483;46,9800;23,4483
44,1410;2,8977;48,3300;2,7526;22,6966;48,3300;22,6966
44,7600;2,8703;48,7200;2,7829;21,3034;48,7200;21,3034
45,5330;2,8418;48,5500;2,8065;22,8621;48,5500;22,8621
46,7340;2,7997;50,1300;2,7224;25,4207;50,1300;25,4207
47,3770;2,7720;49,3400;2,7489;25,0276;49,3400;25,0276
48,0550;2,7511;51,0800;2,7001;25,2483;51,0800;25,2483
48,7370;2,7220;53,9600;2,6011;24,7241;53,9600;24,7241
49,6430;2,6861;51,9800;2,6439;24,4000;51,9800;24,4000
50,0960;2,6581;52,7100;2,6402;24,2345;52,7100;24,2345
50,9670;2,6346;54,8000;2,5820;27,1793;54,8000;27,1793
51,5110;2,6109;53,2400;2,6113;28,1724;53,2400;28,1724
52,1060;2,5904;54,8000;2,5466;26,8138;54,8000;26,8138
52,7350;2,5627;54,1000;2,6071;27,0207;54,1000;27,0207
53,5190;2,5395;56,5700;2,5066;26,9517;56,5700;26,9517
53,9320;2,5158;56,6600;2,4976;29,6621;56,6600;29,6621
54,6610;2,4877;57,3700;2,4785;29,0345;57,3700;29,0345
55,2320;2,4688;58,3000;2,4498;30,0483;58,3000;30,0483
55,8700;2,4413;58,5800;2,4506;29,9241;58,5800;29,9241
56,2610;2,4241;59,5400;2,3984;31,2138;59,5400;31,2138
57,3170;2,3919;60,5000;2,3486;31,2414;60,5000;31,2414
57,5980;2,3771;60,8500;2,3465;32,9310;60,8500;32,9310
58,1950;2,3546;61,8200;2,3064;32,2207;61,8200;32,2207
59,0850;2,3307;62,2100;2,3011;33,5517;62,2100;33,5517
59,3240;2,3146;62,1900;2,3119;31,4414;62,1900;31,4414
59,9260;2,2938;63,5400;2,2614;33,2897;63,5400;33,2897
60,4810;2,2776;63,5000;2,2554;33,4138;63,5000;33,4138
60,8800;2,2549;63,8700;2,2377;34,3448;63,8700;34,3448
61,4150;2,2411;63,7500;2,2279;34,3724;63,7500;34,3724
62,1170;2,2186;63,6100;2,2483;34,3034;63,6100;34,3034
62,4950;2,2018;64,6800;2,2098;34,9172;64,6800;34,9172
63,0030;2,1878;64,5800;2,2151;34,7241;64,5800;34,7241
63,0730;2,1793;65,1800;2,1900;35,7862;65,1800;35,7862
63,0980;2,1749;65,3600;2,1881;35,0828;65,3600;35,0828
63,3630;2,1753;65,4500;2,1812;35,2345;65,4500;35,2345
63,3920;2,1690;65,6300;2,1807;35,7310;65,6300;35,7310
63,8720;2,1548;65,4900;2,1847;35,7172;65,4900;35,7172
52,3350;2,5694;52,3200;2,6427;25,1517;52,3200;25,1517
51,3510;2,6079;55,0100;2,5859;29,2138;55,0100;29,2138
51,6110;2,5998;54,4500;2,5556;27,0690;54,4500;27,0690
52,0470;2,5848;54,4800;2,5512;26,0690;54,4800;26,0690
