;config_551_avg
Standard_Acc;73,5600
RMSCE;0,0416
gaussian_noise;38,5800
shot_noise;42,7780
impulse_noise;40,9080
defocus_blur;49,6540
glass_blur;40,5880
motion_blur;55,6400
zoom_blur;52,4000
snow;50,6680
frost;54,3040
fog;56,3760
brightness;62,1620
contrast;41,0260
elastic_transform;58,3460
pixelate;59,1360
jpeg_compression;60,2980
speckle_noise;36,2020
gaussian_blur;52,4320
spatter;53,3820
saturate;57,9720
blue_noise_sample;58,6840
brownish_noise;57,8580
caustic_refraction;40,3380
checkerboard_cutout;49,3500
cocentric_sine_waves;33,2500
inverse_sparkles;29,5180
perlin_noise;62,6620
plasma_noise;33,7100
single_frequency_greyscale;29,7380
sparkles;65,8620
Acc_C-all-19;50,6764
Acc_C-original-15;50,8576
Acc_C-bar-10;46,0970
Acc_all-ex-pixelwise-noise-24;50,2779
RMSCE_C;0,1215
Combined_Noise;71,3000
