;config_317_avg
Standard_Acc;59,4300
RMSCE;0,0499
gaussian_noise;21,2720
shot_noise;26,6360
impulse_noise;25,6720
defocus_blur;31,7500
glass_blur;19,6060
motion_blur;42,1740
zoom_blur;34,3880
snow;37,1200
frost;40,0480
fog;48,0120
brightness;56,4320
contrast;29,3500
elastic_transform;45,9720
pixelate;50,6800
jpeg_compression;46,7520
speckle_noise;20,9760
gaussian_blur;32,2780
spatter;44,7100
saturate;51,8520
blue_noise_sample;37,9000
brownish_noise;29,3980
caustic_refraction;26,8460
checkerboard_cutout;35,7280
cocentric_sine_waves;22,1800
inverse_sparkles;14,8580
perlin_noise;46,1780
plasma_noise;13,0960
single_frequency_greyscale;21,6180
sparkles;45,7760
Acc_C-all-19;37,1411
Acc_C-original-15;37,0576
Acc_C-bar-10;29,3578
Acc_all-ex-pixelwise-noise-24;36,1168
RMSCE_C;0,1932
Combined_Noise;50,8600
