train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
3,5700;5,0058;5,9800;4,8290;5,2759;5,9800;5,2759
9,1070;4,5626;13,2500;4,3023;7,7172;13,2500;7,7172
14,5030;4,2429;17,8300;4,0818;8,4828;17,8300;8,4828
18,7480;4,0257;23,7000;3,7473;13,8276;23,7000;13,8276
22,0680;3,8607;25,6200;3,7141;15,0483;25,6200;15,0483
24,7140;3,7289;31,3500;3,4709;17,0069;31,3500;17,0069
27,1880;3,6235;33,6600;3,3648;16,2483;33,6600;16,2483
29,3890;3,5306;35,9700;3,2888;20,2897;35,9700;20,2897
31,3440;3,4453;36,5900;3,2786;18,3310;36,5900;18,3310
32,8660;3,3716;37,8400;3,2006;19,4207;37,8400;19,4207
34,6430;3,2995;40,0500;3,1487;21,0759;40,0500;21,0759
35,9810;3,2437;42,8600;3,0471;22,7034;42,8600;22,7034
37,2530;3,1926;45,6600;2,9404;25,0000;45,6600;25,0000
38,4910;3,1450;45,6300;2,9192;22,7034;45,6300;22,7034
39,4950;3,1010;46,3000;2,8970;26,0552;46,3000;26,0552
40,6370;3,0614;48,4600;2,8463;27,2621;48,4600;27,2621
41,7280;3,0121;49,6200;2,7670;27,2897;49,6200;27,2897
42,7040;2,9679;50,4400;2,7664;28,1448;50,4400;28,1448
43,3480;2,9443;50,1100;2,7756;26,0069;50,1100;26,0069
44,4340;2,9078;52,8500;2,6710;28,5586;52,8500;28,5586
45,0250;2,8820;53,5800;2,6577;29,3724;53,5800;29,3724
45,9720;2,8463;54,4300;2,6057;30,1310;54,4300;30,1310
46,7770;2,8152;55,2400;2,5695;31,7931;55,2400;31,7931
47,4240;2,7852;55,1600;2,5799;31,1793;55,1600;31,1793
47,7410;2,7718;55,5000;2,5732;30,9724;55,5000;30,9724
48,1500;2,7572;55,9600;2,5605;30,8207;55,9600;30,8207
48,4790;2,7371;55,9800;2,5319;31,8138;55,9800;31,8138
49,1210;2,7251;56,6900;2,5194;32,0828;56,6900;32,0828
49,1620;2,7214;56,6300;2,5294;31,9586;56,6300;31,9586
49,0050;2,7251;56,7000;2,5183;32,2897;56,7000;32,2897
40,6520;3,0538;46,3400;2,9228;23,2690;46,3400;23,2690
40,3920;3,0596;47,0100;2,9052;24,9517;47,0100;24,9517
40,9610;3,0453;47,5400;2,8547;24,4414;47,5400;24,4414
41,6130;3,0055;46,9200;2,8612;25,1241;46,9200;25,1241
42,4100;2,9888;47,9100;2,8195;28,4552;47,9100;28,4552
42,7190;2,9758;49,9400;2,7725;26,7448;49,9400;26,7448
43,3830;2,9430;50,3800;2,7158;28,4690;50,3800;28,4690
43,5510;2,9309;53,0800;2,6833;28,3448;53,0800;28,3448
44,2040;2,9129;51,1600;2,7294;28,4966;51,1600;28,4966
45,0310;2,8815;53,0700;2,6397;28,8966;53,0700;28,8966
45,4040;2,8630;51,3200;2,7435;29,1379;51,3200;29,1379
46,0430;2,8322;52,2100;2,6541;27,4138;52,2100;27,4138
46,3580;2,8224;53,9900;2,5991;31,2414;53,9900;31,2414
47,0600;2,7939;55,1600;2,5789;29,7103;55,1600;29,7103
47,1910;2,7886;55,6600;2,5421;31,2345;55,6600;31,2345
47,8300;2,7654;54,7100;2,5758;28,1379;54,7100;28,1379
48,0180;2,7572;55,9600;2,5391;32,2276;55,9600;32,2276
48,6000;2,7369;55,4800;2,5493;31,8759;55,4800;31,8759
48,6720;2,7280;56,6900;2,5207;30,9586;56,6900;30,9586
49,1650;2,7094;58,3100;2,4517;33,5448;58,3100;33,5448
49,7440;2,6871;58,4700;2,4826;34,1517;58,4700;34,1517
50,3250;2,6661;58,4100;2,4369;32,2276;58,4100;32,2276
50,6310;2,6530;59,3000;2,4229;34,4207;59,3000;34,4207
51,0270;2,6401;59,9800;2,4086;34,0276;59,9800;34,0276
51,5490;2,6166;59,8200;2,3990;34,8345;59,8200;34,8345
51,5440;2,6186;59,7600;2,3883;35,6828;59,7600;35,6828
51,9170;2,6006;59,2500;2,4374;32,8552;59,2500;32,8552
52,6120;2,5803;60,7900;2,3744;34,6000;60,7900;34,6000
52,8470;2,5644;61,9900;2,3281;37,2138;61,9900;37,2138
53,3950;2,5492;62,6200;2,2927;36,2345;62,6200;36,2345
53,5740;2,5346;62,2300;2,3017;37,4345;62,2300;37,4345
54,1900;2,5154;62,8800;2,2903;37,0069;62,8800;37,0069
54,3860;2,5106;62,4400;2,3215;36,8690;62,4400;36,8690
54,6440;2,4982;63,6000;2,2594;38,6069;63,6000;38,6069
54,9410;2,4846;62,7200;2,2654;38,7517;62,7200;38,7517
55,6980;2,4610;63,5000;2,2661;38,8552;63,5000;38,8552
56,3050;2,4377;64,4300;2,2277;40,0552;64,4300;40,0552
56,1310;2,4442;64,8900;2,2243;39,0828;64,8900;39,0828
56,6200;2,4250;64,6900;2,2158;39,6000;64,6900;39,6000
56,9750;2,4060;65,4200;2,2097;40,4138;65,4200;40,4138
57,4380;2,4006;64,9600;2,1989;41,4621;64,9600;41,4621
57,6520;2,3878;65,0800;2,1842;40,3724;65,0800;40,3724
57,7100;2,3797;65,9500;2,1644;40,3310;65,9500;40,3310
58,4760;2,3558;66,2700;2,1464;41,1310;66,2700;41,1310
58,5530;2,3547;65,9800;2,1705;40,6138;65,9800;40,6138
58,9720;2,3372;66,8400;2,1319;41,8828;66,8400;41,8828
59,2650;2,3232;66,8900;2,1262;41,9034;66,8900;41,9034
59,6040;2,3171;66,9100;2,1158;42,5862;66,9100;42,5862
59,8720;2,3076;66,9500;2,1263;41,7034;66,9500;41,7034
59,8860;2,3034;67,2100;2,1144;39,3034;67,2100;39,3034
60,3430;2,2888;67,5500;2,1003;39,7931;67,5500;39,7931
60,6380;2,2784;67,7300;2,0998;38,9517;67,7300;38,9517
60,8080;2,2729;67,8300;2,0962;40,0138;67,8300;40,0138
60,8950;2,2648;67,9400;2,0980;39,4552;67,9400;39,4552
60,9600;2,2591;68,1400;2,0880;40,1655;68,1400;40,1655
61,2730;2,2576;68,2200;2,0876;40,7862;68,2200;40,7862
61,2810;2,2521;68,2300;2,0871;41,0345;68,2300;41,0345
61,0600;2,2579;68,3100;2,0858;40,4345;68,3100;40,4345
60,8660;2,2634;68,4900;2,0829;40,7724;68,4900;40,7724
61,2400;2,2485;68,2800;2,0813;40,6483;68,2800;40,6483
50,4730;2,6550;57,4200;2,4932;31,8069;57,4200;31,8069
49,2760;2,7012;57,0200;2,5066;28,9655;57,0200;28,9655
49,1540;2,7082;57,0300;2,5203;32,2483;57,0300;32,2483
49,4370;2,7002;56,8900;2,5285;30,0000;56,8900;30,0000
49,9480;2,6799;57,9000;2,4730;31,9586;57,9000;31,9586
49,5530;2,6936;56,3200;2,5246;29,4000;56,3200;29,4000
50,3430;2,6682;58,5100;2,4317;33,3103;58,5100;33,3103
50,2160;2,6746;57,5900;2,4599;31,4276;57,5900;31,4276
50,2670;2,6698;58,7100;2,4347;31,4552;58,7100;31,4552
50,5440;2,6602;56,5400;2,5028;29,4690;56,5400;29,4690
50,6020;2,6515;55,6500;2,5814;32,0414;55,6500;32,0414
51,0430;2,6396;58,3900;2,4604;32,7931;58,3900;32,7931
50,8620;2,6435;60,1800;2,3705;33,9724;60,1800;33,9724
51,4680;2,6207;58,0200;2,4872;31,9448;58,0200;31,9448
51,4780;2,6238;59,4900;2,4276;33,5172;59,4900;33,5172
51,5050;2,6210;60,7900;2,3655;33,3586;60,7900;33,3586
51,5370;2,6142;59,0600;2,4149;31,2966;59,0600;31,2966
52,1650;2,5949;57,6800;2,5060;32,2207;57,6800;32,2207
51,9000;2,6025;60,6800;2,3805;33,9586;60,6800;33,9586
52,4580;2,5849;59,8400;2,4028;32,6828;59,8400;32,6828
52,2530;2,5935;60,6000;2,3672;36,3793;60,6000;36,3793
52,6860;2,5822;60,4300;2,3974;33,8069;60,4300;33,8069
52,6470;2,5738;60,7000;2,3651;33,8966;60,7000;33,8966
52,9920;2,5604;60,6200;2,3602;33,7931;60,6200;33,7931
53,2130;2,5500;60,9000;2,3352;33,9448;60,9000;33,9448
53,1110;2,5585;60,9400;2,3447;36,0276;60,9400;36,0276
53,7480;2,5353;60,7900;2,3629;33,3103;60,7900;33,3103
53,6330;2,5390;62,2800;2,3205;34,7862;62,2800;34,7862
53,3390;2,5479;62,2500;2,2955;36,6690;62,2500;36,6690
53,8080;2,5333;61,5100;2,3225;35,6483;61,5100;35,6483
54,1930;2,5185;62,0400;2,3123;36,9655;62,0400;36,9655
54,0340;2,5230;61,5600;2,3504;36,1862;61,5600;36,1862
54,3420;2,5082;61,9000;2,2984;34,8966;61,9000;34,8966
54,4570;2,5029;59,9200;2,3924;29,3586;59,9200;29,3586
54,3630;2,5089;61,7000;2,3043;35,0621;61,7000;35,0621
54,6890;2,4930;61,0100;2,3456;35,0138;61,0100;35,0138
54,6820;2,4877;61,9200;2,3233;34,6552;61,9200;34,6552
54,9590;2,4826;63,2800;2,2685;35,6138;63,2800;35,6138
55,2440;2,4757;62,5900;2,2758;37,2966;62,5900;37,2966
55,1700;2,4781;62,9500;2,2596;35,5310;62,9500;35,5310
55,3420;2,4679;63,1400;2,2540;35,2483;63,1400;35,2483
55,6190;2,4603;63,9400;2,2383;36,4897;63,9400;36,4897
55,6090;2,4554;64,0300;2,2341;36,6483;64,0300;36,6483
