;config_406_avg;config_406_std;config_406_run_0;config_406_run_1;config_406_run_2
Standard_Acc;72,5533;0,2004;72,5700;72,3000;72,7900
RMSCE;0,0233;0,0019;0,0228;0,0258;0,0214
gaussian_noise;32,1113;1,0957;31,2900;33,6600;31,3840
shot_noise;36,9587;0,9129;36,2560;38,2480;36,3720
impulse_noise;35,1387;0,7863;34,8680;36,2080;34,3400
defocus_blur;45,8633;0,2198;46,1460;45,6100;45,8340
glass_blur;36,7293;0,6802;37,6720;36,4240;36,0920
motion_blur;52,9200;0,2272;52,9820;52,6160;53,1620
zoom_blur;48,2713;0,0952;48,2060;48,2020;48,4060
snow;49,1067;0,2699;49,3820;48,7400;49,1980
frost;51,4627;0,5920;51,8560;50,6260;51,9060
fog;53,8520;0,5561;54,6360;53,4060;53,5140
brightness;60,2700;0,3529;60,5660;60,4700;59,7740
contrast;40,1953;1,3443;41,5920;38,3800;40,6140
elastic_transform;55,1487;0,5017;55,8580;54,8060;54,7820
pixelate;58,5167;0,0528;58,5880;58,4620;58,5000
jpeg_compression;58,2133;0,3874;58,7440;57,8300;58,0660
speckle_noise;29,7560;1,0359;28,7400;31,1780;29,3500
gaussian_blur;48,5653;0,0364;48,5320;48,5480;48,6160
spatter;50,8427;0,2597;50,6600;50,6580;51,2100
saturate;55,1280;0,1740;55,0120;54,9980;55,3740
blue_noise_sample;53,9787;0,4721;54,6460;53,6260;53,6640
brownish_noise;55,5433;0,1585;55,3680;55,7520;55,5100
caustic_refraction;37,7820;0,7390;38,4060;36,7440;38,1960
checkerboard_cutout;47,5167;0,6165;48,3840;47,0060;47,1600
cocentric_sine_waves;31,8087;0,4636;31,4180;31,5480;32,4600
inverse_sparkles;28,3507;0,5893;29,1820;27,9860;27,8840
perlin_noise;60,4460;0,2718;60,7920;60,1280;60,4180
plasma_noise;31,3940;0,4998;30,7280;31,5220;31,9320
single_frequency_greyscale;29,9893;0,6901;30,9300;29,2940;29,7440
sparkles;64,3987;0,1840;64,1440;64,5720;64,4800
Acc_C-all-19;47,3184;0,1094;47,4519;47,3195;47,1839
Acc_C-original-15;47,6505;0,1891;47,9095;47,5792;47,4629
Acc_C-bar-10;44,1208;0,2382;44,3998;43,8178;44,1448
Acc_all-ex-pixelwise-noise-24;48,0131;0,2634;48,3243;47,6803;48,0347
RMSCE_C;0,1133;0,0013;0,1143;0,1141;0,1114
Combined_Noise;65,5100;0,5500;65,2200;66,2800;65,0300
