train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
3,0240;5,0907;8,2300;4,5778;4,8207;8,2300;4,8207
7,8120;4,6895;15,3800;4,1738;7,6000;15,3800;7,6000
12,8980;4,3711;20,7800;3,9641;10,6414;20,7800;10,6414
16,8400;4,1627;26,8600;3,6703;12,3655;26,8600;12,3655
20,1580;3,9952;28,7800;3,6010;14,0000;28,7800;14,0000
22,9560;3,8584;31,1000;3,5103;15,2000;31,1000;15,2000
25,2730;3,7446;34,7200;3,4110;18,0966;34,7200;18,0966
27,7630;3,6431;36,3300;3,3127;18,7241;36,3300;18,7241
29,8500;3,5487;38,2700;3,2447;18,7586;38,2700;18,7586
31,6190;3,4711;40,3400;3,2039;20,6966;40,3400;20,6966
33,2580;3,3973;41,5700;3,1307;20,0000;41,5700;20,0000
34,9240;3,3239;43,0400;3,0929;20,6000;43,0400;20,6000
36,4690;3,2602;45,4300;3,0196;22,9448;45,4300;22,9448
37,8730;3,2010;45,9100;3,0121;23,2621;45,9100;23,2621
39,0530;3,1483;47,0400;2,9583;23,5034;47,0400;23,5034
40,3530;3,1013;48,0800;2,9145;24,6207;48,0800;24,6207
41,2630;3,0641;48,7800;2,9202;25,4966;48,7800;25,4966
42,1990;3,0301;49,6900;2,8942;25,6000;49,6900;25,6000
42,7630;3,0090;49,6600;2,8815;25,5448;49,6600;25,5448
43,1390;2,9921;49,9300;2,8990;25,7517;49,9300;25,7517
33,3370;3,3908;41,4100;3,1503;20,8552;41,4100;20,8552
33,7860;3,3759;40,6000;3,1502;20,0552;40,6000;20,0552
34,6890;3,3323;42,6700;3,0574;21,1793;42,6700;21,1793
35,9160;3,2873;43,7200;3,0207;23,6966;43,7200;23,6966
36,7270;3,2464;45,3700;3,0048;22,6414;45,3700;22,6414
37,6610;3,2072;45,3500;2,9738;22,0414;45,3500;22,0414
38,4770;3,1742;46,3900;2,9764;23,2966;46,3900;23,2966
39,6200;3,1322;46,6500;2,9728;22,6759;46,6500;22,6759
40,4260;3,0963;47,5600;2,8686;22,6621;47,5600;22,6621
41,1860;3,0638;49,1300;2,8514;24,9517;49,1300;24,9517
42,0940;3,0296;49,3100;2,8455;25,6759;49,3100;25,6759
42,7580;2,9967;49,4800;2,8214;24,6621;49,4800;24,6621
43,6310;2,9651;50,4000;2,8116;26,5034;50,4000;26,5034
44,3720;2,9328;50,6500;2,8184;27,6000;50,6500;27,6000
45,2670;2,8992;51,7200;2,7704;25,6621;51,7200;25,6621
45,9930;2,8691;52,1500;2,7365;26,5310;52,1500;26,5310
46,6190;2,8409;52,7000;2,7051;28,4000;52,7000;28,4000
47,3720;2,8114;53,7300;2,7164;25,7586;53,7300;25,7586
48,4010;2,7726;53,5000;2,6921;29,6207;53,5000;29,6207
49,2750;2,7411;53,5500;2,6847;28,8069;53,5500;28,8069
49,7480;2,7146;56,3400;2,6174;29,1034;56,3400;29,1034
50,7090;2,6827;55,1900;2,6428;29,9034;55,1900;29,9034
51,4330;2,6563;55,7000;2,6112;30,2690;55,7000;30,2690
52,2580;2,6195;56,5400;2,5912;29,4069;56,5400;29,4069
52,9560;2,5943;57,7000;2,5555;31,1586;57,7000;31,1586
53,8790;2,5622;57,3700;2,5801;30,9310;57,3700;30,9310
54,8140;2,5304;57,6700;2,5720;32,5172;57,6700;32,5172
55,5370;2,5058;58,0100;2,5549;30,9172;58,0100;30,9172
56,1940;2,4788;58,5300;2,5309;33,0483;58,5300;33,0483
57,0300;2,4510;59,1400;2,5198;32,4552;59,1400;32,4552
