;config_384_avg
Standard_Acc;70,6900
RMSCE;0,0338
gaussian_noise;51,1000
shot_noise;53,9000
impulse_noise;52,0000
defocus_blur;56,0000
glass_blur;33,7000
motion_blur;58,6000
zoom_blur;48,8000
snow;60,7000
frost;62,8000
fog;61,1000
brightness;62,7000
contrast;52,2000
elastic_transform;62,4000
pixelate;66,3000
jpeg_compression;65,7000
speckle_noise;48,4000
gaussian_blur;46,2000
spatter;58,2000
saturate;56,4000
blue_noise_sample;48,4000
brownish_noise;52,4000
caustic_refraction;37,8000
checkerboard_cutout;43,2000
cocentric_sine_waves;31,7000
inverse_sparkles;26,5000
perlin_noise;60,8000
plasma_noise;29,5000
single_frequency_greyscale;29,2000
sparkles;63,6000
Acc_C-all-19;55,6421
Acc_C-original-15;56,5333
Acc_C-bar-10;42,3100
Acc_all-ex-pixelwise-noise-24;51,1042
RMSCE_C;0,1071
Combined_Noise;65,0300
