train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
5,9530;4,7989;11,2700;4,3796;6,2414;11,2700;6,2414
13,3310;4,2891;16,7600;4,2849;7,2483;16,7600;7,2483
19,1070;3,9922;23,4300;3,7931;10,8276;23,4300;10,8276
23,2750;3,7896;29,2100;3,5315;12,8138;29,2100;12,8138
26,9380;3,6304;31,0100;3,4893;14,1931;31,0100;14,1931
29,6280;3,5032;32,5600;3,4238;14,0621;32,5600;14,0621
32,3430;3,3904;37,1400;3,2400;16,1655;37,1400;16,1655
34,6210;3,2902;36,8200;3,2358;16,9724;36,8200;16,9724
36,4310;3,2092;41,6600;3,0970;19,0828;41,6600;19,0828
38,6290;3,1244;43,7200;3,0050;19,2966;43,7200;19,2966
40,5200;3,0502;44,7800;2,9662;19,7862;44,7800;19,7862
42,0180;2,9857;46,2100;2,8971;21,6621;46,2100;21,6621
43,9840;2,9159;48,5700;2,8286;23,2483;48,5700;23,2483
45,4440;2,8549;49,6600;2,7787;22,9241;49,6600;22,9241
46,7670;2,8024;51,4200;2,7186;24,4414;51,4200;24,4414
48,2750;2,7534;52,2400;2,7266;25,5655;52,2400;25,5655
49,2560;2,7138;52,6600;2,6946;24,9448;52,6600;24,9448
50,2340;2,6759;53,3200;2,6734;25,6276;53,3200;25,6276
50,6650;2,6532;53,6200;2,6544;26,2207;53,6200;26,2207
51,3440;2,6375;53,7100;2,6531;26,2897;53,7100;26,2897
40,2380;3,0582;44,8400;2,9485;20,7862;44,8400;20,7862
40,6770;3,0343;45,7700;2,9120;20,9034;45,7700;20,9034
41,8420;2,9986;45,6300;2,9239;22,9448;45,6300;22,9448
42,9200;2,9494;46,7000;2,9137;22,7793;46,7000;22,7793
43,9930;2,9098;46,9400;2,8790;23,3103;46,9400;23,3103
44,9900;2,8706;47,8400;2,8423;22,6552;47,8400;22,6552
46,0620;2,8275;48,3700;2,8120;23,1310;48,3700;23,1310
46,9570;2,7920;51,6900;2,7333;24,7448;51,6900;24,7448
47,6270;2,7595;50,8400;2,7180;23,8138;50,8400;23,8138
48,5540;2,7259;52,1800;2,7073;24,7241;52,1800;24,7241
49,5630;2,6916;51,2500;2,7550;24,8276;51,2500;24,8276
50,3640;2,6607;51,7100;2,6905;24,4207;51,7100;24,4207
50,9720;2,6323;54,3200;2,5924;25,8276;54,3200;25,8276
51,9290;2,5999;54,8100;2,6022;25,7310;54,8100;25,7310
52,6990;2,5678;53,7000;2,6015;25,1724;53,7000;25,1724
53,6380;2,5353;55,0800;2,6046;26,5172;55,0800;26,5172
54,5920;2,5055;56,3100;2,5580;27,0000;56,3100;27,0000
55,2940;2,4737;56,3000;2,5500;26,2483;56,3000;26,2483
55,7080;2,4531;57,0500;2,5356;28,2276;57,0500;28,2276
56,7060;2,4196;58,8300;2,4808;30,1310;58,8300;30,1310
57,6120;2,3876;58,3200;2,4703;28,3379;58,3200;28,3379
58,5700;2,3551;58,8300;2,4558;31,4552;58,8300;31,4552
59,3200;2,3274;58,5900;2,4614;30,5517;58,5900;30,5517
60,3310;2,2959;59,8800;2,4213;31,3793;59,8800;31,3793
61,2470;2,2636;61,2700;2,3758;32,4276;61,2700;32,4276
61,8400;2,2402;60,7000;2,4259;31,1793;60,7000;31,1793
62,7000;2,2085;61,3600;2,3916;31,7862;61,3600;31,7862
63,7280;2,1779;61,9100;2,3700;30,7310;61,9100;30,7310
64,3670;2,1556;62,2900;2,3784;30,8207;62,2900;30,8207
65,3720;2,1235;62,6700;2,3584;32,9931;62,6700;32,9931
65,8350;2,1025;63,3200;2,3430;32,9241;63,3200;32,9241
66,8860;2,0746;63,0400;2,3292;32,8069;63,0400;32,8069
67,4150;2,0563;63,2800;2,3367;33,1586;63,2800;33,1586
67,9180;2,0380;63,7500;2,3198;32,7793;63,7500;32,7793
68,4310;2,0218;64,0300;2,3044;32,8138;64,0300;32,8138
