;config_369_avg;config_369_std;config_369_run_0;config_369_run_1;config_369_run_2
Standard_Acc;73,4067;0,1960;73,6800;73,2300;73,3100
RMSCE;0,0285;0,0055;0,0209;0,0306;0,0338
gaussian_noise;32,9627;1,3107;34,8140;32,1160;31,9580
shot_noise;37,8413;1,3667;39,7740;36,8900;36,8600
impulse_noise;37,3307;0,2176;37,0740;37,3120;37,6060
defocus_blur;44,2340;1,3156;46,0940;43,3420;43,2660
glass_blur;35,0527;1,1938;36,7380;34,2960;34,1240
motion_blur;52,5080;0,9185;53,5480;52,6620;51,3140
zoom_blur;48,1447;1,1347;49,4720;48,2620;46,7000
snow;47,6140;1,3926;49,4940;46,1660;47,1820
frost;51,5007;1,2712;53,2980;50,6340;50,5700
fog;54,6820;0,5867;55,3280;54,8100;53,9080
brightness;60,8760;0,8279;62,0000;60,0300;60,5980
contrast;39,6907;0,6932;40,6220;39,4900;38,9600
elastic_transform;56,4027;0,8553;57,6120;55,7760;55,8200
pixelate;58,6640;0,3698;58,1620;58,7880;59,0420
jpeg_compression;59,1660;0,6238;59,9060;58,3800;59,2120
speckle_noise;31,3760;1,3676;33,3100;30,4220;30,3960
gaussian_blur;47,4333;1,2987;49,2400;46,8160;46,2440
spatter;50,0293;1,0073;51,3680;49,7820;48,9380
saturate;55,6593;0,7421;56,7080;55,1720;55,0980
blue_noise_sample;55,0047;0,4042;54,5100;55,0040;55,5000
brownish_noise;56,7620;0,6907;57,4340;57,0400;55,8120
caustic_refraction;35,8453;1,8543;38,4500;34,2800;34,8060
checkerboard_cutout;47,1260;0,5350;47,8620;46,6060;46,9100
cocentric_sine_waves;29,2800;0,2861;29,4620;28,8760;29,5020
inverse_sparkles;28,0573;0,4012;28,6060;27,9080;27,6580
perlin_noise;59,5693;1,0306;61,0220;58,7400;58,9460
plasma_noise;32,7480;0,9299;34,0080;32,4440;31,7920
single_frequency_greyscale;26,9087;0,5059;27,4440;27,0520;26,2300
sparkles;64,5540;0,5107;65,2480;64,3800;64,0340
Acc_C-all-19;47,4299;0,8736;48,6612;46,9024;46,7261
Acc_C-original-15;47,7780;0,8155;48,9291;47,2636;47,1413
Acc_C-bar-10;43,5855;0,5810;44,4046;43,2330;43,1190
Acc_all-ex-pixelwise-noise-24;47,6045;0,7890;48,7136;47,1555;46,9444
RMSCE_C;0,1334;0,0053;0,1267;0,1337;0,1397
Combined_Noise;66,8100;0,0566;66,7700;66,7700;66,8900
