train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
8,7160;4,5642;12,8300;4,4404;6,6069;12,8300;6,6069
20,6063;3,8541;18,8500;4,1239;10,2000;18,8500;10,2000
27,8391;3,5154;25,5700;3,7860;11,7517;25,5700;11,7517
33,0206;3,3074;27,9900;3,7013;13,5586;27,9900;13,5586
37,2231;3,1369;31,3900;3,5726;15,0000;31,3900;15,0000
40,4244;3,0059;36,3000;3,3865;15,9517;36,3000;15,9517
42,8897;2,9116;35,1900;3,4422;16,0069;35,1900;16,0069
45,2740;2,8232;38,6000;3,3434;18,0483;38,6000;18,0483
47,3632;2,7442;40,5700;3,1845;18,1724;40,5700;18,1724
49,4984;2,6669;44,6500;3,0622;18,9379;44,6500;18,9379
51,1036;2,6027;44,3100;3,0880;19,0276;44,3100;19,0276
52,6858;2,5480;47,2700;2,9743;21,4345;47,2700;21,4345
53,9899;2,4973;47,6600;2,9338;20,1931;47,6600;20,1931
55,4381;2,4495;50,1900;2,8533;21,6000;50,1900;21,6000
56,5492;2,4044;50,6900;2,8564;22,6828;50,6900;22,6828
57,5913;2,3689;52,0500;2,8167;22,1310;52,0500;22,1310
58,8315;2,3302;52,0700;2,8023;22,0345;52,0700;22,0345
59,2855;2,3141;53,8000;2,7342;22,3448;53,8000;22,3448
59,9566;2,2976;53,2800;2,7481;22,7931;53,2800;22,7931
