;config_367_avg;config_367_std;config_367_run_0;config_367_run_1;config_367_run_2
Standard_Acc;73,2867;0,0910;73,3700;73,1600;73,3300
RMSCE;0,0344;0,0015;0,0325;0,0361;0,0345
gaussian_noise;29,9640;0,2772;29,5720;30,1580;30,1620
shot_noise;35,5087;0,5153;34,7800;35,8840;35,8620
impulse_noise;33,5280;0,6034;33,7980;32,6920;34,0940
defocus_blur;43,1740;2,1956;44,2260;45,1780;40,1180
glass_blur;33,6660;0,5995;32,8380;33,9220;34,2380
motion_blur;51,2007;0,7905;50,5140;52,3080;50,7800
zoom_blur;48,5253;1,4890;49,0680;50,0160;46,4920
snow;46,8693;0,9002;45,6200;47,7060;47,2820
frost;50,2660;0,7665;49,1900;50,6900;50,9180
fog;53,5987;0,4283;52,9940;53,9320;53,8700
brightness;60,9493;0,2947;60,6740;60,8160;61,3580
contrast;38,4107;0,9757;38,7600;37,0800;39,3920
elastic_transform;55,6540;0,4007;55,7140;56,1120;55,1360
pixelate;56,8073;1,3053;55,1260;58,3080;56,9880
jpeg_compression;58,6080;0,6405;57,7720;59,3280;58,7240
speckle_noise;28,8340;0,3705;28,3300;29,2100;28,9620
gaussian_blur;46,3687;2,5613;48,0380;48,3180;42,7500
spatter;49,7960;0,6524;50,0380;48,9040;50,4460
saturate;55,5620;0,2258;55,8800;55,4280;55,3780
blue_noise_sample;54,1227;0,9557;53,4260;53,4680;55,4740
brownish_noise;56,4280;0,7018;56,9840;55,4380;56,8620
caustic_refraction;35,2587;0,2027;35,0260;35,5200;35,2300
checkerboard_cutout;46,9860;0,2792;47,3540;46,6780;46,9260
cocentric_sine_waves;27,9760;0,8901;26,7360;28,4080;28,7840
inverse_sparkles;28,6893;0,6380;27,7900;29,0760;29,2020
perlin_noise;58,3720;0,4000;57,8160;58,7400;58,5600
plasma_noise;32,3633;0,8540;32,6500;31,2040;33,2360
single_frequency_greyscale;26,0460;0,7753;24,9760;26,7880;26,3740
sparkles;64,7127;0,2125;64,4460;64,9660;64,7260
Acc_C-all-19;46,1732;0,3238;45,9438;46,6311;45,9447
Acc_C-original-15;46,4487;0,3722;46,0431;46,9420;46,3609
Acc_C-bar-10;43,0955;0,3369;42,7204;43,0286;43,5374
Acc_all-ex-pixelwise-noise-24;46,9287;0,2597;46,6763;47,2860;46,8238
RMSCE_C;0,1422;0,0017;0,1446;0,1406;0,1413
Combined_Noise;65,9967;0,1322;66,1000;65,8100;66,0800
