train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
9,0474;4,5420;10,6000;4,5584;5,3517;10,6000;5,3517
22,0049;3,7772;20,7700;3,9642;8,5379;20,7700;8,5379
30,4569;3,4082;26,4500;3,8209;9,5379;26,4500;9,5379
35,8396;3,1878;26,7900;3,7227;11,0966;26,7900;11,0966
40,4354;3,0065;31,6100;3,5576;11,4345;31,6100;11,4345
43,5909;2,8813;33,7800;3,4571;12,7724;33,7800;12,7724
46,5829;2,7725;36,7700;3,4321;13,2828;36,7700;13,2828
49,2001;2,6812;38,3900;3,2525;15,2414;38,3900;15,2414
51,1126;2,5993;41,0300;3,1737;13,5379;41,0300;13,5379
53,3529;2,5256;43,4400;3,0605;15,2069;43,4400;15,2069
55,0860;2,4582;44,7100;3,0548;14,4828;44,7100;14,4828
56,5284;2,4112;45,6200;2,9742;15,9103;45,6200;15,9103
57,8776;2,3542;50,3000;2,8175;18,0897;50,3000;18,0897
59,3862;2,3116;51,2300;2,7886;18,3448;51,2300;18,3448
60,7624;2,2621;51,4400;2,7611;18,5103;51,4400;18,5103
61,8339;2,2233;53,1000;2,7040;19,6000;53,1000;19,6000
62,7932;2,1893;53,9000;2,6701;18,3724;53,9000;18,3724
63,3234;2,1742;54,8000;2,6617;19,5379;54,8000;19,5379
63,8597;2,1619;55,3600;2,6475;19,8414;55,3600;19,8414
63,9900;2,1545;55,9400;2,6293;20,1103;55,9400;20,1103
54,4716;2,4780;41,2400;3,2030;14,6552;41,2400;14,6552
54,9216;2,4612;43,4700;3,1160;14,0897;43,4700;14,0897
55,6183;2,4345;43,4400;3,0532;14,6069;43,4400;14,6069
56,6487;2,4016;44,9400;3,0120;14,5172;44,9400;14,5172
57,4115;2,3704;46,1500;2,9179;15,4897;46,1500;15,4897
58,4239;2,3367;46,6300;2,9199;15,3241;46,6300;15,3241
58,6995;2,3180;48,5900;2,8017;16,0621;48,5900;16,0621
59,8593;2,2805;47,1000;2,9097;16,1448;47,1000;16,1448
60,4426;2,2625;47,8100;2,8985;16,1448;47,8100;16,1448
60,9498;2,2433;49,0600;2,8327;15,6138;49,0600;15,6138
61,5021;2,2184;51,2900;2,7001;17,0552;51,2900;17,0552
62,3712;2,1897;50,4600;2,7591;16,3724;50,4600;16,3724
63,0177;2,1647;50,8900;2,7335;17,7793;50,8900;17,7793
63,6232;2,1450;53,3300;2,6340;18,4207;53,3300;18,4207
63,9680;2,1283;54,2300;2,5760;19,4828;54,2300;19,4828
64,8220;2,1060;52,3300;2,6865;18,1310;52,3300;18,1310
65,3923;2,0812;54,8200;2,5798;18,0897;54,8200;18,0897
65,7802;2,0623;54,8900;2,5904;19,0759;54,8900;19,0759
66,2393;2,0483;55,3500;2,5512;20,2759;55,3500;20,2759
67,1394;2,0175;56,8300;2,4859;19,5724;56,8300;19,5724
67,7960;1,9956;58,3900;2,4422;20,4828;58,3900;20,4828
68,0356;1,9808;56,6900;2,4958;20,2276;56,6900;20,2276
68,6390;1,9632;57,8500;2,4852;19,8207;57,8500;19,8207
69,3637;1,9431;59,4900;2,3949;21,5793;59,4900;21,5793
69,9371;1,9210;60,4500;2,3657;20,4483;60,4500;20,4483
70,1636;1,9070;61,1600;2,3538;22,0069;61,1600;22,0069
70,9575;1,8831;60,8000;2,3592;21,4414;60,8000;21,4414
71,4667;1,8737;61,7600;2,3202;21,5241;61,7600;21,5241
71,8676;1,8565;62,5300;2,2936;23,2759;62,5300;23,2759
72,1854;1,8400;62,9200;2,2668;23,7034;62,9200;23,7034
72,7367;1,8238;63,8000;2,2636;22,5379;63,8000;22,5379
73,1917;1,8061;64,4200;2,2269;23,4276;64,4200;23,4276
73,7511;1,7914;64,6500;2,2017;23,6621;64,6500;23,6621
73,9926;1,7773;64,7400;2,2224;24,1310;64,7400;24,1310
74,0949;1,7728;65,1300;2,2028;24,5310;65,1300;24,5310
74,4317;1,7671;65,5100;2,2070;24,4690;65,5100;24,4690
74,7254;1,7554;65,7000;2,1813;24,4897;65,7000;24,4897
74,9759;1,7522;65,8000;2,1797;24,3655;65,8000;24,3655
74,7815;1,7511;65,9400;2,1776;24,4759;65,9400;24,4759
75,0341;1,7467;66,0500;2,1750;24,7034;66,0500;24,7034
64,6867;2,0945;51,6800;2,7023;18,7241;51,6800;18,7241
63,9289;2,1256;52,1700;2,6414;18,6138;52,1700;18,6138
64,0381;2,1242;49,8900;2,7326;17,2414;49,8900;17,2414
64,2997;2,1133;50,7200;2,7336;18,0966;50,7200;18,0966
64,3148;2,1054;52,5800;2,6492;18,3448;52,5800;18,3448
64,8721;2,0932;51,9600;2,6811;15,5310;51,9600;15,5310
64,9383;2,0834;49,7300;2,7305;18,0690;49,7300;18,0690
65,1878;2,0801;53,2000;2,6511;18,7103;53,2000;18,7103
65,4384;2,0659;54,3000;2,5996;19,8966;54,3000;19,8966
65,6539;2,0608;52,5100;2,6532;16,4621;52,5100;16,4621
66,0579;2,0460;53,6200;2,6000;19,0138;53,6200;19,0138
66,1702;2,0418;53,7700;2,5964;20,6759;53,7700;20,6759
66,3356;2,0328;55,5200;2,5279;19,3517;55,5200;19,3517
67,2226;2,0126;52,8200;2,6219;18,4207;52,8200;18,4207
66,7044;2,0150;54,2200;2,6090;18,9724;54,2200;18,9724
67,5665;2,0030;55,6700;2,5422;20,8690;55,6700;20,8690
67,3740;1,9986;53,8400;2,6078;19,0138;53,8400;19,0138
67,8110;1,9903;53,7200;2,5904;16,3172;53,7200;16,3172
