time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
153,9963;4,1814;4,9716;8,7400;4,5297;5,3931;8,7400;5,3931
296,1266;11,4372;4,4579;16,2800;4,1184;10,3724;16,2800;10,3724
434,5076;17,6112;4,1160;22,0100;3,9036;11,1931;22,0100;11,1931
593,3747;21,7795;3,9028;28,4700;3,5677;15,2414;28,4700;15,2414
756,1903;25,4631;3,7421;27,5500;3,5925;17,0276;27,5500;17,0276
889,9705;28,0587;3,6080;32,5400;3,4176;18,2483;32,5400;18,2483
1035,4284;30,3016;3,5093;36,1300;3,2170;19,1517;36,1300;19,1517
1163,9253;32,6037;3,4070;39,6000;3,1041;20,8966;39,6000;20,8966
1295,7075;34,2186;3,3359;42,3200;2,9758;22,0207;42,3200;22,0207
1427,6459;36,2061;3,2496;43,9300;2,9145;23,4414;43,9300;23,4414
1560,2294;37,6627;3,1929;45,3300;2,8547;23,2483;45,3300;23,2483
1689,8774;39,1613;3,1167;47,7900;2,7621;24,8552;47,7900;24,8552
1824,1834;40,8503;3,0593;48,8700;2,7237;25,1448;48,8700;25,1448
1949,8644;41,4624;3,0246;50,7000;2,6574;25,4759;50,7000;25,4759
2088,0238;42,8478;2,9717;51,9700;2,6010;27,8000;51,9700;27,8000
2220,0234;43,8867;2,9324;52,6900;2,5770;27,8069;52,6900;27,8069
2349,4199;44,5478;2,9051;53,3400;2,5379;29,0414;53,3400;29,0414
2486,5976;45,7169;2,8627;54,1900;2,5188;29,9517;54,1900;29,9517
2656,2305;45,5586;2,8620;54,4800;2,5085;30,0345;54,4800;30,0345
2795,4916;45,4895;2,8570;54,5200;2,5044;30,0000;54,5200;30,0000
2963,4371;37,4663;3,1896;39,4900;3,0622;18,9793;39,4900;18,9793
3111,9287;37,7869;3,1763;44,5800;2,8753;23,7310;44,5800;23,7310
3251,2329;38,5623;3,1403;44,0000;2,8855;21,4414;44,0000;21,4414
3389,7441;39,5710;3,1024;45,4300;2,8416;23,4552;45,4300;23,4552
3523,4167;40,3725;3,0656;46,8600;2,7696;25,1862;46,8600;25,1862
3651,1979;41,2300;3,0374;46,5500;2,8048;24,1724;46,5500;24,1724
3787,4287;41,8000;3,0095;47,0700;2,7890;23,8552;47,0700;23,8552
3917,6669;43,0702;2,9612;48,3000;2,6928;27,3172;48,3000;27,3172
4046,1126;43,4760;2,9306;49,5000;2,6816;24,4897;49,5000;24,4897
4190,6382;44,1241;2,9112;49,6200;2,6830;26,5517;49,6200;26,5517
4315,9796;44,6510;2,8887;51,6500;2,6104;29,5862;51,6500;29,5862
4451,4319;45,7580;2,8489;52,4000;2,5381;28,3034;52,4000;28,3034
4578,3723;45,9113;2,8349;54,0900;2,5225;27,5724;54,0900;27,5724
4712,5005;46,9972;2,7958;52,3900;2,5620;30,0552;52,3900;30,0552
4841,5486;47,6073;2,7750;55,0900;2,4602;30,9862;55,0900;30,9862
4968,1579;48,0641;2,7557;55,5600;2,4607;30,0276;55,5600;30,0276
5101,7982;48,8124;2,7240;56,3500;2,4234;30,7517;56,3500;30,7517
5237,7094;49,3153;2,7095;56,1200;2,4301;31,7034;56,1200;31,7034
5375,3147;49,6699;2,6875;56,6000;2,4275;32,9724;56,6000;32,9724
5540,1222;50,4583;2,6619;57,8300;2,3679;34,0759;57,8300;34,0759
5692,2731;51,1365;2,6318;56,9200;2,3795;31,2138;56,9200;31,2138
5826,9070;51,4200;2,6156;58,6200;2,3379;36,3931;58,6200;36,3931
5972,3686;52,5260;2,5846;58,8300;2,3341;32,9310;58,8300;32,9310
6110,8869;52,4649;2,5748;59,9500;2,2940;34,9517;59,9500;34,9517
6248,7712;53,3484;2,5459;60,8200;2,2599;35,9241;60,8200;35,9241
6381,2235;53,9485;2,5207;61,6200;2,2329;34,3517;61,6200;34,3517
6521,2251;54,3712;2,5030;61,7800;2,2149;35,3172;61,7800;35,3172
6647,7428;54,8841;2,4809;62,5200;2,1911;36,8483;62,5200;36,8483
6782,5892;55,5633;2,4580;62,8600;2,1677;36,7034;62,8600;36,7034
6914,6799;55,9170;2,4423;62,8600;2,1630;37,1241;62,8600;37,1241
7044,7158;56,5731;2,4150;63,9600;2,1469;38,0966;63,9600;38,0966
7188,3975;56,9728;2,4014;63,9500;2,1323;37,7310;63,9500;37,7310
7337,7305;57,2163;2,3941;64,6000;2,1177;38,1586;64,6000;38,1586
7469,6472;57,3906;2,3815;64,5800;2,1115;38,5931;64,5800;38,5931
7625,1288;58,1810;2,3597;64,7500;2,1023;38,7586;64,7500;38,7586
7779,3383;58,1640;2,3573;64,8400;2,0971;38,9103;64,8400;38,9103
7913,0785;58,4895;2,3432;65,1500;2,0917;38,9517;65,1500;38,9517
8059,3064;58,6729;2,3439;65,3500;2,0906;39,1586;65,3500;39,1586
8187,1236;58,4735;2,3448;65,3100;2,0883;39,1793;65,3100;39,1793
8319,1861;58,7770;2,3347;65,3100;2,0876;39,1034;65,3100;39,1034
8454,7215;48,6451;2,7255;51,8200;2,5913;30,0897;51,8200;30,0897
8596,9781;47,3178;2,7759;53,7500;2,5187;29,0966;53,7500;29,0966
8726,7346;47,7936;2,7677;52,7800;2,5455;27,2690;52,7800;27,2690
8862,3413;47,7926;2,7566;52,6300;2,5466;30,3241;52,6300;30,3241
8992,6460;47,5692;2,7693;54,2500;2,5044;30,8828;54,2500;30,8828
9128,9350;48,0460;2,7540;53,4800;2,5177;29,0207;53,4800;29,0207
9262,3057;48,4267;2,7373;53,4800;2,5133;29,9862;53,4800;29,9862
