time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
631,4651;55,7200;2,6224;81,6500;1,5237;54,9448;81,6500;54,9448
1179,7911;67,8120;2,0360;83,7500;1,4364;58,0483;83,7500;58,0483
1687,0520;70,0580;1,9254;83,8900;1,4000;57,2345;83,8900;57,2345
2249,6657;71,8240;1,8538;84,8100;1,3707;57,7586;84,8100;57,7586
2830,2395;72,7530;1,8114;84,7500;1,3646;56,5310;84,7500;56,5310
3376,6509;73,8690;1,7643;85,2000;1,3473;55,8690;85,2000;55,8690
4011,0495;74,9130;1,7206;86,0200;1,3279;56,1931;86,0200;56,1931
4504,8343;76,0950;1,6795;86,1200;1,3284;57,8138;86,1200;57,8138
4969,5091;77,1730;1,6322;86,1200;1,3090;57,8069;86,1200;57,8069
5466,7697;77,9280;1,6060;86,7800;1,2891;59,4966;86,7800;59,4966
5945,8395;78,9720;1,5669;87,0400;1,2829;58,9724;87,0400;58,9724
6453,3988;79,6030;1,5443;87,7200;1,2643;58,2414;87,7200;58,2414
6934,1603;80,7670;1,5061;87,8600;1,2548;59,2414;87,8600;59,2414
7418,6151;81,4060;1,4812;88,2900;1,2492;59,7862;88,2900;59,7862
7944,3497;82,0940;1,4564;88,4500;1,2421;59,1310;88,4500;59,1310
8467,6249;82,3040;1,4444;88,5700;1,2396;59,7793;88,9800;60,0621
8981,2995;82,8470;1,4320;88,7800;1,2263;60,3103;89,1500;60,4138
9511,3250;82,7210;1,4314;88,7800;1,2340;59,8207;89,2400;60,6621
10012,4349;82,8590;1,4269;88,6600;1,2308;59,6552;89,1800;60,6414
10591,9444;83,0950;1,4138;88,5700;1,2378;59,9103;89,2400;60,6069
