time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
75,0003;5,6477;4,3945;10,5100;4,0108;8,5517;10,5100;8,5517
151,8702;11,5160;4,0339;20,9900;3,5256;17,8828;20,9900;17,8828
206,7216;19,0496;3,6884;26,2500;3,3438;20,7241;26,2500;20,7241
260,9243;26,2827;3,3926;33,2200;3,0453;25,5172;33,2200;25,5172
315,5083;31,9444;3,1675;35,4900;3,0602;26,9586;35,4900;26,9586
369,9048;36,4679;3,0091;44,9500;2,6658;34,0966;44,9500;34,0966
424,1985;40,4441;2,8740;46,9700;2,6278;33,9517;46,9700;33,9517
478,5254;43,3301;2,7681;48,3900;2,5298;37,8000;48,3900;37,8000
533,8475;45,9035;2,6789;51,8100;2,4254;39,2483;51,8100;39,2483
588,4042;48,1642;2,6016;54,2500;2,3212;40,9655;54,2500;40,9655
642,2868;50,7195;2,5158;55,5200;2,2842;42,3448;55,5200;42,3448
698,4622;52,2707;2,4589;58,6000;2,1615;45,3655;58,6000;45,3655
753,2775;53,7819;2,4069;59,1000;2,1498;46,6207;59,1000;46,6207
808,1348;55,1647;2,3647;61,9900;2,0687;46,3448;61,9900;46,3448
861,7977;56,3472;2,3227;62,6100;2,0446;48,1931;62,6100;48,1931
916,1135;57,7401;2,2756;63,7900;2,0160;48,8483;63,7900;48,8483
972,3794;58,9526;2,2411;64,3600;1,9744;49,5931;64,3600;49,5931
1026,3276;59,5078;2,2219;65,2500;1,9491;50,7586;65,2500;50,7586
1081,4031;60,0970;2,2099;65,6300;1,9410;50,8483;65,6300;50,8483
1135,1493;60,0529;2,2017;65,6600;1,9374;50,9379;65,6600;50,9379
1189,8105;50,9820;2,4953;48,6100;2,6039;34,6138;48,6100;34,6138
1243,6084;51,3508;2,4850;54,3700;2,3429;41,2621;54,3700;41,2621
1298,1838;52,1324;2,4535;54,2800;2,4022;42,0828;54,2800;42,0828
1353,2520;53,4632;2,4168;56,4600;2,2738;42,6828;56,4600;42,6828
1406,8052;54,0905;2,3848;58,0700;2,1988;44,4345;58,0700;44,4345
1460,8599;55,4714;2,3445;60,5300;2,1143;45,7655;60,5300;45,7655
1516,2858;55,9524;2,3256;58,1700;2,2256;43,6828;58,1700;43,6828
1570,9544;57,0366;2,2905;60,0500;2,1167;44,9172;60,0500;44,9172
1627,6916;57,5778;2,2716;61,0500;2,0745;46,4276;61,0500;46,4276
1682,2813;58,5919;2,2275;61,0000;2,0808;47,3586;61,0000;47,3586
1738,0038;59,7062;2,1971;63,1500;2,0122;47,9172;63,1500;47,9172
1792,7102;60,0228;2,1851;65,0000;1,9728;48,7241;65,0000;48,7241
1846,9745;61,2534;2,1534;65,1600;1,9561;48,2828;65,1600;48,2828
1902,2590;61,7705;2,1339;64,4400;1,9674;48,6483;64,4400;48,6483
1957,6228;62,5782;2,0998;66,5700;1,9008;49,9379;66,5700;49,9379
2038,3359;63,1113;2,0787;65,9800;1,9090;49,6759;65,9800;49,6759
2118,4935;64,0673;2,0537;67,4500;1,8769;51,0345;67,4500;51,0345
2196,1742;64,1294;2,0491;67,8800;1,8830;51,7379;67,8800;51,7379
2276,8893;65,0212;2,0196;68,5000;1,8237;52,5103;68,5000;52,5103
2356,6284;65,9011;1,9887;69,5400;1,7980;53,8966;69,5400;53,8966
2420,5815;66,3981;1,9705;70,6400;1,7680;53,5724;70,6400;53,5724
2484,3142;67,2719;1,9435;70,8300;1,7651;54,5034;70,8300;54,5034
2563,5943;67,8371;1,9202;71,4500;1,7527;54,8414;71,4500;54,8414
2643,2864;68,1077;1,9146;71,7400;1,7362;55,4483;71,7400;55,4483
2723,0123;68,9073;1,8876;72,9100;1,7019;56,3793;72,9100;56,3793
2802,7741;69,9936;1,8578;73,2900;1,6847;55,6207;73,2900;55,6207
2877,3150;69,8673;1,8544;73,5900;1,6761;57,4621;73,5900;57,4621
2936,6276;70,8113;1,8370;73,6300;1,6783;57,5655;73,6300;57,5655
2998,0029;70,9616;1,8254;74,1300;1,6612;57,4345;74,1300;57,4345
3068,0412;71,9236;1,7998;74,5400;1,6614;58,2621;74,5400;58,2621
3140,7271;72,2182;1,7927;74,6600;1,6402;58,1241;74,6600;58,1241
