;config_331_avg;config_331_std;config_331_run_0;config_331_run_1;config_331_run_2
Standard_Acc;75,7033;0,2117;75,5200;75,5900;76,0000
RMSCE;0,0277;0,0069;0,0306;0,0182;0,0343
gaussian_noise;57,9033;0,7378;58,8900;57,7040;57,1160
shot_noise;61,1833;0,7893;62,2960;60,7040;60,5500
impulse_noise;61,7667;0,2625;61,9340;61,9700;61,3960
defocus_blur;70,7293;0,2826;71,0360;70,7980;70,3540
glass_blur;60,2867;0,4500;60,7120;59,6640;60,4840
motion_blur;66,7413;0,4337;67,3360;66,3140;66,5740
zoom_blur;68,7233;0,3712;69,1360;68,7980;68,2360
snow;66,2087;0,8243;67,0420;65,0860;66,4980
frost;66,6107;0,9475;67,6060;65,3360;66,8900
fog;69,8620;0,2901;70,1920;69,9080;69,4860
brightness;74,0660;0,1362;73,8740;74,1760;74,1480
contrast;69,6887;0,4159;70,2580;69,5320;69,2760
elastic_transform;66,7353;0,3398;67,1740;66,3460;66,6860
pixelate;65,3300;0,9525;66,6220;64,3540;65,0140
jpeg_compression;57,2927;1,4995;58,9020;55,2920;57,6840
speckle_noise;61,9267;0,7057;62,9160;61,3180;61,5460
gaussian_blur;68,4140;0,4444;68,8440;68,5960;67,8020
spatter;67,8833;0,2189;67,8780;67,6180;68,1540
saturate;69,9513;0,3012;69,8440;69,6480;70,3620
blue_noise;56,9627;0,3508;56,6900;57,4580;56,7400
brownish_noise;39,4720;1,1794;38,2640;39,0800;41,0720
checkerboard_cutout;60,9687;0,6095;60,9380;60,2380;61,7300
circular_motion_blur;68,7067;0,5428;67,9400;69,1240;69,0560
inverse_sparkles;43,6527;1,3529;45,2080;41,9100;43,8400
lines;51,5447;0,8244;52,3980;50,4300;51,8060
pinch_and_twirl;70,0853;0,4246;70,0920;69,5620;70,6020
ripple;60,3700;0,5843;60,1640;61,1660;59,7800
sparkles;62,7367;0,0937;62,6300;62,7220;62,8580
transverse_chromatic_abberation;49,6500;0,2927;49,3240;50,0340;49,5920
Acc_C-all-19;65,8581;0,4305;66,4469;65,4296;65,6977
Acc_C-original-15;65,5419;0,4811;66,2007;65,0655;65,3595
Acc_C-bar-10;56,4149;0,2214;56,3648;56,1724;56,7076
Acc_all-ex-pixelwise-noise-24;63,1546;0,3081;63,4756;62,7388;63,2493
RMSCE_C;0,0737;0,0080;0,0728;0,0645;0,0839
Combined_Noise;65,6600;0,6620;66,4900;64,8700;65,6200
