;config_323_avg
Standard_Acc;80,9000
RMSCE;0,0185
gaussian_noise;63,1520
shot_noise;66,5000
impulse_noise;66,7180
defocus_blur;76,5460
glass_blur;64,5440
motion_blur;73,4680
zoom_blur;74,3800
snow;72,2400
frost;72,9820
fog;75,3220
brightness;79,1480
contrast;76,2940
elastic_transform;72,6300
pixelate;72,5920
jpeg_compression;63,4900
speckle_noise;66,7760
gaussian_blur;74,3880
spatter;73,4320
saturate;75,2020
blue_noise;62,6620
brownish_noise;45,2300
checkerboard_cutout;65,8040
circular_motion_blur;75,3800
inverse_sparkles;46,9940
lines;55,5540
pinch_and_twirl;75,1580
ripple;67,2960
sparkles;67,3600
transverse_chromatic_abberation;57,1520
Acc_C-all-19;71,5686
Acc_C-original-15;71,3337
Acc_C-bar-10;61,8590
Acc_all-ex-pixelwise-noise-24;68,8577
RMSCE_C;0,0340
Combined_Noise;68,6300
