;config_132_avg
Standard_Acc;79,9400
RMSCE;0,0649
gaussian_noise;23,3400
shot_noise;33,4320
impulse_noise;34,6180
defocus_blur;66,8500
glass_blur;37,0140
motion_blur;61,6560
zoom_blur;61,5280
snow;65,1800
frost;60,6620
fog;66,3760
brightness;76,9520
contrast;54,1140
elastic_transform;66,1020
pixelate;60,2700
jpeg_compression;57,9060
speckle_noise;36,0600
gaussian_blur;58,8580
spatter;69,8040
saturate;68,9480
blue_noise;43,4280
brownish_noise;33,9320
checkerboard_cutout;59,7440
circular_motion_blur;70,9360
inverse_sparkles;39,0500
lines;51,6040
pinch_and_twirl;72,6440
ripple;62,7120
sparkles;61,5140
transverse_chromatic_abberation;41,4180
Acc_C-all-19;55,7721
Acc_C-original-15;55,0667
Acc_C-bar-10;53,6982
Acc_all-ex-pixelwise-noise-24;59,4072
RMSCE_C;0,1981
Combined_Noise;51,8300
