;config_552_avg;config_552_std;config_552_run_0;config_552_run_1;config_552_run_2
Standard_Acc;82,4400;0,1687;82,6700;82,2700;82,3800
RMSCE;0,0207;0,0055;0,0151;0,0188;0,0282
gaussian_noise;57,4073;1,7837;56,7540;55,6240;59,8440
shot_noise;62,6153;1,3196;62,0140;61,3860;64,4460
impulse_noise;64,4553;0,8257;63,3560;64,6640;65,3460
defocus_blur;77,3727;0,1611;77,1480;77,5180;77,4520
glass_blur;63,7367;0,2985;64,0040;63,3200;63,8860
motion_blur;72,1080;0,1475;72,3040;71,9480;72,0720
zoom_blur;74,7673;0,4521;74,1280;75,0860;75,0880
snow;71,9347;0,1085;71,8540;71,8620;72,0880
frost;71,3887;0,3939;71,7960;70,8560;71,5140
fog;75,5760;0,2002;75,7800;75,6440;75,3040
brightness;80,8780;0,0608;80,8360;80,9640;80,8340
contrast;76,5687;0,1119;76,6280;76,4120;76,6660
elastic_transform;72,5747;0,1607;72,3680;72,5960;72,7600
pixelate;66,8347;1,8546;68,3400;64,2220;67,9420
jpeg_compression;60,3613;0,2834;60,3540;60,0180;60,7120
speckle_noise;63,5593;1,0413;63,0180;62,6440;65,0160
gaussian_blur;75,0653;0,3544;74,5660;75,3520;75,2780
spatter;75,1827;0,0678;75,2640;75,1860;75,0980
saturate;76,2967;0,1321;76,2240;76,1840;76,4820
blue_noise;64,0920;0,2440;64,0000;63,8500;64,4260
brownish_noise;43,7880;0,1632;43,8200;43,5740;43,9700
checkerboard_cutout;68,5860;0,3180;68,1380;68,7760;68,8440
circular_motion_blur;75,6347;0,2155;75,7940;75,3300;75,7800
inverse_sparkles;46,0873;0,2711;46,4660;45,8460;45,9500
lines;56,0353;0,6487;56,4980;55,1180;56,4900
pinch_and_twirl;76,0980;0,1407;76,1800;75,9000;76,2140
ripple;64,2687;0,3282;64,6460;63,8460;64,3140
sparkles;68,5600;0,0743;68,6500;68,4680;68,5620
transverse_chromatic_abberation;52,2187;0,4649;52,7640;51,6280;52,2640
Acc_C-all-19;70,4570;0,3585;70,3545;70,0782;70,9383
Acc_C-original-15;69,9053;0,3790;69,8443;69,4747;70,3969
Acc_C-bar-10;61,5369;0,2145;61,6956;61,2336;61,6814
Acc_all-ex-pixelwise-noise-24;68,4134;0,1855;68,5229;68,1522;68,5652
RMSCE_C;0,0726;0,0039;0,0677;0,0728;0,0772
Combined_Noise;69,2600;0,5472;69,2400;68,6000;69,9400
