train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
6,8060;4,2353;11,8800;3,9600;7,9310;11,8800;7,9310
13,6100;3,8889;20,6800;3,5700;20,6759;20,6800;20,6759
19,7600;3,5884;27,6700;3,2663;20,7793;27,6700;20,7793
25,1520;3,3658;34,7300;2,9969;29,2552;34,7300;29,2552
29,1440;3,2001;39,3100;2,7965;30,7034;39,3100;30,7034
32,8440;3,0564;41,7300;2,7584;30,6000;41,7300;30,6000
36,1760;2,9384;46,2300;2,6187;30,3793;46,2300;30,3793
38,2980;2,8423;47,8400;2,5083;32,6276;47,8400;32,6276
40,6660;2,7671;50,1300;2,4839;35,0483;50,1300;35,0483
42,1840;2,7288;51,5100;2,4047;35,6552;51,5100;35,6552
34,7840;2,9792;43,5400;2,7070;30,6690;43,5400;30,6690
36,8900;2,9044;46,7800;2,5581;29,9793;46,7800;29,9793
38,9920;2,8266;50,3700;2,4866;32,9241;50,3700;32,9241
41,4700;2,7481;52,7500;2,4409;35,9103;52,7500;35,9103
43,1500;2,6742;52,6100;2,4192;36,5931;52,6100;36,5931
44,7180;2,6249;55,3900;2,3098;35,8414;55,3900;35,8414
46,5220;2,5591;55,3400;2,3052;34,9793;55,3400;34,9793
48,3180;2,5047;56,5600;2,2950;39,1931;56,5600;39,1931
49,5740;2,4539;58,5300;2,2316;39,1517;58,5300;39,1517
51,1400;2,4031;60,9000;2,1460;41,6483;60,9000;41,6483
52,7720;2,3487;62,3100;2,0981;42,8000;62,3100;42,8000
54,0960;2,3050;63,5500;2,0459;42,5724;63,5500;42,5724
55,5640;2,2554;64,1000;2,0312;44,1793;64,1000;44,1793
56,8480;2,2138;65,9900;1,9815;45,0138;65,9900;45,0138
57,8000;2,1794;66,4700;1,9568;45,4897;66,4700;45,4897
59,1840;2,1368;67,4900;1,9306;47,6069;67,4900;47,6069
59,9740;2,1143;67,8400;1,9424;47,1931;67,8400;47,1931
60,7500;2,0898;68,7500;1,9141;47,4483;68,7500;47,4483
61,3400;2,0670;69,2000;1,9027;47,9379;69,2000;47,9379
61,3500;2,0659;69,0900;1,8865;48,5862;69,0900;48,5862
51,3640;2,3979;61,1700;2,1453;40,6621;61,1700;40,6621
51,2140;2,3999;62,1400;2,1193;42,1172;62,1400;42,1172
51,8200;2,3762;62,8400;2,0980;43,5517;62,8400;43,5517
52,2940;2,3607;62,5900;2,0927;44,1172;62,5900;44,1172
53,3040;2,3316;63,4300;2,0583;41,7862;63,4300;41,7862
54,1720;2,3035;63,6900;2,0603;44,9931;63,6900;44,9931
54,8160;2,2781;65,2800;2,0252;46,1862;65,2800;46,1862
55,5820;2,2531;64,2700;2,0237;45,1655;64,2700;45,1655
56,0680;2,2295;65,8400;1,9971;44,2897;65,8400;44,2897
