;config_329_avg;config_329_std;config_329_run_0;config_329_run_1;config_329_run_2
Standard_Acc;76,1333;0,0899;76,1400;76,2400;76,0200
RMSCE;0,0305;0,0076;0,0343;0,0200;0,0373
gaussian_noise;57,3407;0,0881;57,2200;57,3740;57,4280
shot_noise;60,8687;0,1670;60,6800;60,8400;61,0860
impulse_noise;62,8247;1,0295;63,3060;61,3940;63,7740
defocus_blur;70,7213;0,3130;70,9720;70,2800;70,9120
glass_blur;58,8487;0,6253;58,9100;58,0540;59,5820
motion_blur;65,4327;0,5604;65,5820;64,6840;66,0320
zoom_blur;68,2993;0,3175;68,4140;67,8660;68,6180
snow;65,1687;0,4568;65,3460;64,5420;65,6180
frost;64,3960;0,5672;63,9260;64,0680;65,1940
fog;69,3467;0,1958;69,0960;69,3700;69,5740
brightness;74,7133;0,1420;74,6660;74,9060;74,5680
contrast;69,8100;0,2865;69,4820;69,7680;70,1800
elastic_transform;66,6473;0,1887;66,8640;66,4040;66,6740
pixelate;61,6967;0,7280;62,6060;61,6600;60,8240
jpeg_compression;55,8847;0,4147;56,3040;55,3200;56,0300
speckle_noise;61,3920;0,1250;61,3180;61,2900;61,5680
gaussian_blur;68,1873;0,4153;68,5380;67,6040;68,4200
spatter;68,3507;0,2358;68,1320;68,2420;68,6780
saturate;70,3880;0,0698;70,3080;70,4780;70,3780
blue_noise;59,6007;0,5416;58,8560;60,1280;59,8180
brownish_noise;42,1747;0,5841;41,7920;41,7320;43,0000
checkerboard_cutout;61,8093;0,5948;61,0560;61,8620;62,5100
circular_motion_blur;69,4513;0,2222;69,7520;69,2220;69,3800
inverse_sparkles;41,3773;0,7722;41,5760;40,3480;42,2080
lines;51,0120;0,6392;50,7040;50,4300;51,9020
pinch_and_twirl;70,2227;0,1249;70,3740;70,2260;70,0680
ripple;58,5720;0,4409;58,9640;58,7960;57,9560
sparkles;63,0260;0,5566;63,2140;62,2700;63,5940
transverse_chromatic_abberation;48,1253;0,9763;48,6300;46,7600;48,9860
Acc_C-all-19;65,2799;0,2415;65,3511;64,9549;65,5336
Acc_C-original-15;64,8000;0,2682;64,8916;64,4353;65,0729
Acc_C-bar-10;56,5371;0,3139;56,4918;56,1774;56,9422
Acc_all-ex-pixelwise-noise-24;62,6526;0,2759;62,7170;62,2872;62,9536
RMSCE_C;0,0821;0,0041;0,0855;0,0762;0,0845
Combined_Noise;66,2000;0,7970;65,1500;66,3700;67,0800
