train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
7,2720;4,2219;11,8500;4,0803;12,6759;11,8500;12,6759
16,0600;3,7726;24,1900;3,3991;17,0552;24,1900;17,0552
23,8100;3,4214;30,5600;3,1527;24,6414;30,5600;24,6414
30,0820;3,1615;35,6600;3,0367;27,3172;35,6600;27,3172
34,7600;2,9912;40,4300;2,8595;31,0552;40,4300;31,0552
38,6340;2,8460;45,5600;2,6927;32,9241;45,5600;32,9241
41,6220;2,7376;48,3800;2,6099;36,0138;48,3800;36,0138
44,1980;2,6467;49,8100;2,5558;36,6000;49,8100;36,6000
46,6820;2,5594;50,8100;2,4880;34,4138;50,8100;34,4138
48,7700;2,4911;55,1600;2,3978;36,8690;55,1600;36,8690
50,6000;2,4224;56,2000;2,3522;39,4345;56,2000;39,4345
52,1800;2,3650;59,3900;2,2971;40,4276;59,3900;40,4276
54,0640;2,2953;59,9000;2,2413;40,5724;59,9000;40,5724
56,1380;2,2394;61,0700;2,2427;42,0276;61,0700;42,0276
57,2040;2,1981;61,9200;2,2223;45,4897;61,9200;45,4897
58,5440;2,1554;62,7600;2,1837;43,8690;62,7600;43,8690
59,8580;2,1177;63,2500;2,1731;44,3517;63,2500;44,3517
60,2080;2,1006;63,5600;2,1700;44,4897;63,5600;44,4897
60,9720;2,0806;64,0400;2,1676;45,0690;64,0400;45,0690
61,7280;2,0568;64,2600;2,1500;44,6621;64,2600;44,6621
50,5800;2,4155;54,6600;2,4354;38,2828;54,6600;38,2828
50,8880;2,4048;53,9600;2,4765;34,1379;53,9600;34,1379
52,6420;2,3502;57,9700;2,3281;37,5379;57,9700;37,5379
53,6460;2,3052;58,2700;2,3035;43,3862;58,2700;43,3862
