train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
7,1380;4,4234;15,1500;4,0158;9,3172;15,1500;9,3172
13,2707;4,2481;21,4700;3,7703;18,6138;21,4700;18,6138
19,9540;4,0809;33,9700;3,3951;26,3448;33,9700;26,3448
25,1233;3,9546;37,0700;3,2728;26,9793;37,0700;26,9793
28,2113;3,8774;41,0900;3,1166;30,5241;41,0900;30,5241
32,0780;3,8050;47,7100;2,8904;35,4621;47,7100;35,4621
33,9547;3,7386;47,0900;2,9520;35,7379;47,0900;35,7379
37,1540;3,6610;50,4700;2,8224;39,2828;50,4700;39,2828
39,0100;3,5935;55,8200;2,6816;38,4897;55,8200;38,4897
39,7400;3,6010;54,7700;2,6605;42,8000;54,7700;42,8000
43,9307;3,4648;60,1000;2,4969;43,8069;60,1000;43,8069
42,8373;3,5268;58,5100;2,5901;43,5862;58,5100;43,5862
43,0940;3,5417;60,4500;2,5377;50,9172;60,4500;50,9172
44,1973;3,5019;61,5400;2,4970;48,5586;61,5400;48,5586
46,9480;3,4319;62,9000;2,4202;48,8483;62,9000;48,8483
48,6133;3,4043;63,5500;2,3909;49,0690;63,5500;49,0690
49,7007;3,3193;65,3400;2,3891;52,3931;65,3400;52,3931
50,6767;3,3041;66,8800;2,2966;51,7103;66,8800;51,7103
51,8660;3,3035;67,7900;2,2296;53,4621;67,7900;53,4621
51,9573;3,2541;68,4200;2,2476;52,1793;68,4200;52,1793
50,0287;3,3630;67,8000;2,3375;51,6897;67,8000;51,6897
54,2507;3,2375;69,5500;2,2023;53,8069;69,5500;53,8069
54,2300;3,2247;68,6000;2,2893;53,2897;68,6000;53,2897
57,6807;3,1069;70,3900;2,1802;53,9862;70,3900;53,9862
55,4673;3,2343;71,0500;2,2304;55,2414;71,0500;55,2414
54,7827;3,1821;71,3600;2,2221;55,3862;71,3600;55,3862
56,1587;3,1887;71,7100;2,1587;55,8690;71,7100;55,8690
56,5160;3,1909;71,8900;2,1711;56,2000;71,8900;56,2000
56,0120;3,2025;72,1100;2,1817;55,9655;72,1100;55,9655
56,6360;3,1526;72,1100;2,2203;56,0552;72,1100;56,0552
48,4900;3,3457;64,0700;2,4359;47,4621;64,0700;47,4621
47,4407;3,3800;60,9100;2,4392;45,2069;60,9100;45,2069
49,6447;3,3559;65,4000;2,3518;48,6276;65,4000;48,6276
51,5687;3,2775;64,8200;2,3826;47,0759;64,8200;47,0759
48,9773;3,3562;66,0500;2,4060;50,0483;66,0500;50,0483
48,3553;3,4212;66,9600;2,3111;49,3448;66,9600;49,3448
49,6193;3,3694;67,0800;2,3363;49,9448;67,0800;49,9448
49,2407;3,3645;65,8200;2,3895;54,0000;65,8200;54,0000
53,2327;3,2463;68,5400;2,2357;48,8897;68,5400;48,8897
52,0227;3,2404;68,5200;2,3439;51,3103;68,5200;51,3103
55,1567;3,2191;69,1600;2,2693;51,9793;69,1600;51,9793
54,8300;3,1962;70,0300;2,2462;53,6828;70,0300;53,6828
54,5833;3,1950;70,7500;2,1731;52,8621;70,7500;52,8621
57,6307;3,1395;71,8300;2,1373;54,6966;71,8300;54,6966
56,9947;3,1310;70,4700;2,2366;54,8069;70,4700;54,8069
57,4860;3,1027;70,5900;2,1023;55,7724;70,5900;55,7724
57,2167;3,1504;71,7500;2,1779;56,7931;71,7500;56,7931
57,1833;3,1231;71,1400;2,1994;54,4759;71,1400;54,4759
54,5440;3,2138;72,0800;2,1938;54,6345;72,0800;54,6345
55,6860;3,1647;70,7800;2,1729;54,4483;70,7800;54,4483
57,6040;3,1412;72,0700;2,1649;57,3793;72,0700;57,3793
60,6533;3,0099;73,0300;2,1800;56,0483;73,0300;56,0483
59,4427;3,1178;72,7100;2,1196;55,2621;72,7100;55,2621
59,5887;3,0330;73,6000;2,2150;56,7655;73,6000;56,7655
60,0127;3,0424;73,8800;2,1087;57,3931;73,8800;57,3931
57,9353;3,1431;74,2300;2,0871;57,8759;74,2300;57,8759
63,2193;2,9791;74,4600;2,1727;58,7034;74,4600;58,7034
61,2560;3,0572;74,4200;2,1526;58,6897;74,4200;58,6897
56,1553;3,1846;73,9500;2,1078;57,9655;73,9500;57,9655
61,2707;3,0450;73,6700;2,1144;57,6828;73,6700;57,6828
59,6780;3,0829;74,4900;2,0814;56,4276;74,4900;56,4276
61,7893;3,0005;75,8900;1,9809;59,4207;75,8900;59,4207
63,1947;2,9778;75,9700;2,0298;60,5586;75,9700;60,5586
62,4000;2,9600;75,9900;1,9727;60,0483;75,9900;60,0483
62,9053;2,9707;75,9400;2,0373;61,8207;75,9400;61,8207
62,6687;3,0019;76,2000;2,1013;59,1931;76,2000;59,1931
64,5787;2,9541;76,4100;1,9070;59,8207;76,4100;59,8207
66,6040;2,9237;76,3600;1,9553;60,0414;76,3600;60,0414
66,0813;2,9298;76,5600;1,9262;60,5724;76,5600;60,5724
67,6893;2,8939;77,2300;1,9840;61,0759;77,2300;61,0759
68,4480;2,8341;77,3300;1,9340;59,6345;77,3300;59,6345
69,4507;2,7603;77,4500;1,9082;59,5172;77,4500;59,5172
64,1740;2,9673;77,5100;1,9180;60,6897;77,5100;60,6897
65,9313;2,8486;77,6400;1,9782;61,9655;77,6400;61,9655
64,0093;2,9547;77,1700;1,9665;63,0621;77,1700;63,0621
66,3407;2,8650;77,9900;1,9432;62,0690;77,9900;62,0690
68,0667;2,8396;78,0400;1,9501;62,0069;78,0400;62,0069
63,8093;2,9463;77,7100;2,0141;62,1862;77,7100;62,1862
66,7847;2,8141;78,0000;1,9486;62,7034;78,0000;62,7034
68,1140;2,8752;78,0000;1,9114;63,0276;78,0000;63,0276
69,6680;2,7911;78,6900;1,8929;63,2345;78,6900;63,2345
68,5833;2,8178;78,7400;1,8850;63,9931;78,7400;63,9931
69,1113;2,8118;78,4700;1,9084;63,2966;78,4700;63,2966
69,9773;2,7957;78,7700;1,8893;62,8690;78,7700;62,8690
68,2987;2,8681;78,6500;1,9062;63,0069;78,6500;63,0069
72,3613;2,7496;78,5500;1,9089;63,6138;78,5500;63,6138
69,9707;2,7520;78,6400;1,9031;63,6069;78,6400;63,6069
69,0360;2,7830;78,8100;1,9065;63,6966;78,8100;63,6966
69,1547;2,8145;78,9200;1,8821;63,6621;78,9200;63,6621
69,1700;2,8095;78,7400;1,8850;63,7310;78,7400;63,7310
60,5840;3,0724;73,1100;2,0717;55,7724;73,1100;55,7724
60,0633;3,0390;73,0600;2,1175;56,2000;73,0600;56,2000
57,5120;3,1257;71,6800;2,3003;54,4690;71,6800;54,4690
58,1787;3,0967;72,2500;2,2080;53,9241;72,2500;53,9241
58,7527;3,1011;73,9000;2,1462;58,6966;73,9000;58,6966
59,4860;3,0737;73,5200;2,1812;58,0207;73,5200;58,0207
60,2040;3,0115;73,4100;2,1283;56,4759;73,4100;56,4759
58,5273;3,0907;73,6500;2,1449;57,6621;73,6500;57,6621
62,8493;2,9374;74,0700;2,1151;56,1724;74,0700;56,1724
60,6413;3,0184;74,8200;2,0276;58,4345;74,8200;58,4345
62,1567;2,9708;74,2100;2,1038;57,0414;74,2100;57,0414
58,5580;3,1347;73,8800;2,1870;57,8207;73,8800;57,8207
59,1447;3,0971;74,7700;2,1514;57,7241;74,7700;57,7241
63,3367;2,9438;75,1700;2,0783;57,8828;75,1700;57,8828
60,9273;3,0195;74,2300;2,1919;55,1862;74,2300;55,1862
61,7947;3,0677;75,5200;2,0160;61,3379;75,5200;61,3379
62,4500;2,9603;74,9700;2,0412;57,3310;74,9700;57,3310
59,3767;3,0804;75,3600;2,0379;55,9103;75,3600;55,9103
59,8473;3,0964;74,5200;2,0991;57,3310;74,5200;57,3310
63,9927;2,9308;75,3500;2,0081;59,6207;75,3500;59,6207
66,1293;2,8459;75,4000;2,0350;58,2552;75,4000;58,2552
61,7520;3,0133;76,0600;2,1250;58,5034;76,0600;58,5034
65,0320;2,8681;76,0800;1,9714;58,8207;76,0800;58,8207
65,6913;2,9104;76,2400;1,9237;56,4759;76,2400;56,4759
