;config_123_avg
Standard_Acc;99,9100
RMSCE;0,0418
gaussian_noise;0,8400
shot_noise;0,8300
impulse_noise;0,8300
defocus_blur;0,8980
glass_blur;0,7760
motion_blur;0,8760
zoom_blur;0,8520
snow;0,8640
frost;0,8120
fog;0,9080
brightness;0,8600
contrast;0,9620
elastic_transform;0,8760
pixelate;0,8360
jpeg_compression;0,8800
speckle_noise;0,7640
gaussian_blur;0,9280
spatter;0,8500
saturate;0,8600
blue_noise;0,8640
brownish_noise;0,9100
checkerboard_cutout;0,8720
circular_motion_blur;0,8200
inverse_sparkles;0,8980
lines;0,9020
pinch_and_twirl;0,8560
ripple;0,8920
sparkles;0,9000
transverse_chromatic_abberation;0,9600
Acc_C-all-19;0,8580
Acc_C-original-15;0,8600
Acc_C-bar-10;0,8874
Acc_all-ex-pixelwise-noise-24;0,8770
RMSCE_C;0,7136
Combined_Noise;70,8600
