;config_301_avg;config_301_std;config_301_run_0;config_301_run_1;config_301_run_2
Standard_Acc;76,6133;0,2542;76,9400;76,3200;76,5800
RMSCE;0,0383;0,0067;0,0293;0,0403;0,0453
gaussian_noise;53,0460;0,9451;53,8080;51,7140;53,6160
shot_noise;57,8833;1,0313;59,2380;56,7380;57,6740
impulse_noise;58,9133;0,9450;59,8680;57,6260;59,2460
defocus_blur;70,8327;0,2654;71,2000;70,5820;70,7160
glass_blur;57,4227;0,6512;58,0320;56,5200;57,7160
motion_blur;65,1820;0,2917;65,5880;64,9160;65,0420
zoom_blur;68,3673;0,3898;68,9040;67,9900;68,2080
snow;64,9747;0,7399;65,9920;64,2540;64,6780
frost;63,1980;0,5641;63,7880;62,4380;63,3680
fog;69,3380;0,3897;69,8400;68,8900;69,2840
brightness;75,2260;0,2651;75,5900;74,9660;75,1220
contrast;70,1947;0,3682;70,6460;70,1940;69,7440
elastic_transform;66,2080;0,4319;66,7180;65,6620;66,2440
pixelate;58,9187;1,8412;60,1080;60,3300;56,3180
jpeg_compression;55,1107;0,5332;55,6920;54,4040;55,2360
speckle_noise;58,8040;1,1179;60,3360;57,7000;58,3760
gaussian_blur;68,2993;0,3071;68,7140;67,9800;68,2040
spatter;68,9760;0,6948;69,9560;68,5480;68,4240
saturate;70,6540;0,2577;70,9960;70,3740;70,5920
blue_noise;59,4533;0,6407;60,1440;58,6000;59,6160
brownish_noise;41,0587;1,0079;42,3100;39,8420;41,0240
checkerboard_cutout;62,4347;0,6533;63,2280;62,4480;61,6280
circular_motion_blur;69,6880;0,3390;70,0840;69,7240;69,2560
inverse_sparkles;39,8693;1,1982;41,4600;38,5680;39,5800
lines;51,3187;0,7110;51,7840;51,8580;50,3140
pinch_and_twirl;70,2427;0,5309;70,9220;69,6260;70,1800
ripple;57,8967;0,6804;58,5620;58,1660;56,9620
sparkles;62,9167;0,2317;63,2420;62,7200;62,7880
transverse_chromatic_abberation;45,4427;1,0410;46,7180;44,1680;45,4420
Acc_C-all-19;64,2921;0,5173;65,0007;63,7803;64,0952
Acc_C-original-15;63,6544;0,4994;64,3341;63,1483;63,4808
Acc_C-bar-10;56,0321;0,5767;56,8454;55,5720;55,6790
Acc_all-ex-pixelwise-noise-24;62,2404;0,4806;62,9198;61,8820;61,9196
RMSCE_C;0,0952;0,0112;0,0800;0,0994;0,1063
Combined_Noise;63,7933;0,8492;64,8300;62,7500;63,8000
