;config_328_avg;config_328_std;config_328_run_0;config_328_run_1;config_328_run_2
Standard_Acc;76,3700;0,4693;76,6400;75,7100;76,7600
RMSCE;0,0341;0,0033;0,0296;0,0375;0,0351
gaussian_noise;54,8273;1,1888;56,3140;53,4040;54,7640
shot_noise;59,0533;1,1233;60,3580;57,6160;59,1860
impulse_noise;60,7860;1,1868;59,2460;60,9780;62,1340
defocus_blur;70,9273;0,3756;70,4280;71,0200;71,3340
glass_blur;57,7107;1,2831;59,4100;56,3100;57,4120
motion_blur;64,9107;0,5172;64,5540;64,5360;65,6420
zoom_blur;68,3573;0,7072;67,4580;68,4280;69,1860
snow;64,9220;0,6431;65,6440;64,0820;65,0400
frost;63,9380;1,0084;65,3640;63,2380;63,2120
fog;69,0253;0,4391;69,1160;68,4480;69,5120
brightness;74,8640;0,0981;74,9080;74,7280;74,9560
contrast;70,1873;0,2303;70,4660;70,1940;69,9020
elastic_transform;66,2700;0,3596;66,1100;65,9320;66,7680
pixelate;59,2140;1,2860;60,8200;59,1500;57,6720
jpeg_compression;55,3433;0,2117;55,3560;55,0780;55,5960
speckle_noise;59,9700;1,2167;61,3620;58,3980;60,1500
gaussian_blur;68,7153;0,5376;67,9680;69,2100;68,9680
spatter;68,3473;0,6474;68,7860;67,4320;68,8240
saturate;70,2060;0,3685;69,8980;69,9960;70,7240
blue_noise;60,3573;0,6183;61,1380;60,3080;59,6260
brownish_noise;40,3167;0,9932;38,9280;40,8280;41,1940
checkerboard_cutout;62,1447;0,5293;61,6640;61,8880;62,8820
circular_motion_blur;69,0087;0,2561;69,0980;68,6600;69,2680
inverse_sparkles;40,3713;1,5524;42,1480;38,3660;40,6000
lines;50,4340;1,0315;51,8760;49,5220;49,9040
pinch_and_twirl;70,1780;0,5850;70,5500;69,3520;70,6320
ripple;57,0407;1,2341;55,4040;58,3840;57,3340
sparkles;62,8913;0,2305;62,9700;62,5780;63,1260
transverse_chromatic_abberation;45,3193;1,1144;44,5880;46,8940;44,4760
Acc_C-all-19;64,6092;0,3541;64,9245;64,1146;64,7885
Acc_C-original-15;64,0224;0,3504;64,3701;63,5428;64,1544
Acc_C-bar-10;55,8062;0,0948;55,8364;55,6780;55,9042
Acc_all-ex-pixelwise-noise-24;62,1101;0,1886;62,2297;61,8439;62,2568
RMSCE_C;0,0903;0,0026;0,0867;0,0924;0,0919
Combined_Noise;65,5133;0,8717;66,5000;64,3800;65,6600
