time;train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
49,6302;9,3780;4,1271;14,3300;3,9265;11,3103;14,3300;11,3103
97,2463;22,8900;3,5183;22,5800;3,6760;12,2897;22,5800;12,2897
145,0815;35,9480;3,0306;31,0800;3,3493;27,7034;31,0800;27,7034
192,8316;45,2400;2,7128;36,4100;3,1705;26,1655;36,4100;26,1655
242,1066;51,9440;2,4859;40,6400;3,1352;30,8966;40,6400;30,8966
292,5704;56,2800;2,3404;46,3400;2,8650;34,8897;46,3400;34,8897
341,9969;59,8860;2,2100;46,2200;2,8688;39,3379;46,2200;39,3379
393,1379;62,7040;2,1240;48,7000;2,8097;41,5655;48,7000;41,5655
440,0605;64,5020;2,0588;52,0200;2,5994;39,1241;52,0200;39,1241
489,2272;66,8300;1,9817;55,0700;2,5127;42,1655;55,0700;42,1655
538,1275;68,1000;1,9330;55,6900;2,4871;42,2138;55,6900;42,2138
585,6248;69,9440;1,8764;57,0400;2,4440;42,3034;57,0400;42,3034
634,1711;71,3360;1,8300;58,7500;2,3843;43,6414;58,7500;43,6414
682,8005;72,3080;1,7910;58,5800;2,4081;46,4621;58,5800;46,4621
731,9411;73,7480;1,7504;59,4200;2,3250;44,2690;59,4200;44,2690
779,8273;74,4800;1,7197;61,2000;2,2652;44,9379;61,2000;44,9379
828,2409;75,0300;1,6996;61,6700;2,2661;46,4000;61,6700;46,4000
875,8904;75,6860;1,6733;62,0800;2,2212;47,9034;62,0800;47,9034
923,8450;76,1500;1,6597;62,3200;2,2037;47,4138;62,3200;47,4138
971,5364;76,4800;1,6550;62,3800;2,2082;47,3655;62,3800;47,3655
1021,2220;67,7600;1,9307;53,2900;2,6302;40,7931;53,2900;40,7931
1068,6888;68,3140;1,9242;55,6300;2,5231;39,0276;55,6300;39,0276
1117,8523;69,2560;1,8909;53,5200;2,6012;36,9724;53,5200;36,9724
1165,9666;69,3900;1,8732;56,4600;2,4402;37,4138;56,4600;37,4138
1214,2819;70,4360;1,8379;57,9500;2,3806;42,7172;57,9500;42,7172
1262,5496;71,4800;1,8119;58,2700;2,4158;40,3724;58,2700;40,3724
1310,4497;72,0440;1,7840;58,7800;2,3985;40,0276;58,7800;40,0276
1357,1388;72,8600;1,7646;57,9500;2,4011;38,8483;57,9500;38,8483
1405,8919;73,1900;1,7492;59,9200;2,3269;39,8828;59,9200;39,8828
1454,1227;74,0000;1,7216;61,3300;2,2547;42,0690;61,3300;42,0690
1504,2286;74,3040;1,7125;60,3600;2,3090;42,7862;60,3600;42,7862
1552,9678;74,8860;1,6869;61,5700;2,3064;46,1172;61,5700;46,1172
1600,6391;75,2060;1,6765;61,8300;2,2311;45,8276;61,8300;45,8276
1650,3660;76,0240;1,6507;62,1600;2,2374;45,9310;62,1600;45,9310
1699,9631;76,3260;1,6300;62,7500;2,1754;45,1655;62,7500;45,1655
1749,7876;77,2480;1,6083;63,7600;2,1317;45,2828;63,7600;45,2828
1801,0564;77,2280;1,6087;62,8600;2,2057;44,6690;62,8600;44,6690
1849,7566;77,6740;1,5930;64,3400;2,1692;46,3310;64,3400;46,3310
1900,1446;78,0940;1,5721;64,4800;2,1118;46,6552;64,4800;46,6552
1948,4059;78,9460;1,5500;63,6700;2,1905;45,6000;63,6700;45,6000
1997,8200;79,3640;1,5342;64,8700;2,1300;44,7793;64,8700;44,7793
2046,6020;79,4920;1,5228;65,3200;2,0932;47,1241;65,3200;47,1241
2093,9261;80,1640;1,5054;65,9500;2,0673;49,5103;65,9500;49,5103
2142,7079;80,3300;1,4895;66,7700;2,0164;48,7241;66,7700;48,7241
2191,8191;80,8340;1,4741;67,3200;2,0336;48,9655;67,3200;48,9655
2242,5142;81,2960;1,4579;67,0400;2,0177;48,1448;67,0400;48,1448
2291,7547;81,9220;1,4428;67,4900;2,0115;48,9241;67,4900;48,9241
2340,0690;82,0760;1,4368;68,3200;1,9636;49,9448;68,3200;49,9448
2388,2804;82,3180;1,4244;68,1200;1,9565;48,0345;68,1200;48,0345
2438,9940;82,8080;1,4125;68,7200;1,9643;49,8276;68,7200;49,8276
2486,7744;83,3400;1,3907;68,5200;1,9491;48,9310;68,5200;48,9310
2536,9028;83,2940;1,3946;68,9800;1,9339;49,2690;68,9800;49,2690
2586,4422;83,4680;1,3847;69,5000;1,9149;50,9931;69,5000;50,9931
2634,2020;83,8180;1,3742;69,5600;1,9085;50,5724;69,5600;50,5724
2682,4243;83,8620;1,3705;69,6800;1,9031;50,8138;69,6800;50,8138
2731,4254;84,1680;1,3624;69,6300;1,9215;50,6138;69,6300;50,6138
2779,5889;84,1220;1,3601;69,6800;1,9003;50,5724;69,6800;50,5724
2829,1409;84,1580;1,3654;69,2800;1,9240;50,6000;69,2800;50,6000
2877,5601;84,6520;1,3480;69,9800;1,8912;51,5931;69,9800;51,5931
2927,4243;84,5620;1,3516;69,9200;1,8995;50,5172;69,9200;50,5172
2975,0568;77,2400;1,5956;62,7600;2,1575;46,1172;62,7600;46,1172
3022,9111;76,7720;1,6135;62,0100;2,1742;41,5517;62,0100;41,5517
3072,0468;76,6720;1,6136;62,7800;2,1936;45,7310;62,7800;45,7310
3121,3673;76,9420;1,6083;62,5000;2,1161;45,2069;62,5000;45,2069
3173,3187;77,1580;1,5995;62,4900;2,1687;47,3931;62,4900;47,3931
3223,6558;76,7860;1,6095;63,6700;2,1367;44,0759;63,6700;44,0759
3271,9269;77,1800;1,5970;64,0400;2,1325;44,7586;64,0400;44,7586
3320,8595;77,4680;1,5846;63,5700;2,1158;49,8690;63,5700;49,8690
3368,7875;77,8980;1,5734;63,4400;2,1637;45,2345;63,4400;45,2345
3418,2814;78,0620;1,5705;63,0900;2,1547;47,2000;63,0900;47,2000
3468,5772;77,9600;1,5741;62,6700;2,1442;43,5586;62,6700;43,5586
3518,0456;77,9340;1,5618;63,6700;2,0800;45,9724;63,6700;45,9724
3567,1664;78,6760;1,5448;63,8800;2,1077;48,1172;63,8800;48,1172
3616,3453;78,7060;1,5415;65,6800;2,0478;46,5586;65,6800;46,5586
3663,6944;78,8840;1,5390;64,9300;2,0759;47,2207;64,9300;47,2207
3712,1870;78,8220;1,5359;64,7100;2,0712;48,3103;64,7100;48,3103
3759,7380;78,9920;1,5315;64,2100;2,0687;45,8828;64,2100;45,8828
3807,7908;79,3560;1,5227;64,2400;2,1155;45,5241;64,2400;45,5241
3857,0277;79,2520;1,5130;65,2200;2,0447;48,6759;65,2200;48,6759
3905,1137;79,4980;1,5158;65,5000;2,0269;48,6207;65,5000;48,6207
3951,6551;79,8160;1,4989;66,5000;2,0282;48,1931;66,5000;48,1931
4000,7599;79,7820;1,4971;65,7400;2,0161;47,9586;65,7400;47,9586
4051,2499;80,2200;1,4879;66,3100;2,0079;46,1724;66,3100;46,1724
4100,5192;80,4700;1,4800;65,9200;2,0110;47,3310;65,9200;47,3310
4149,1123;80,5840;1,4768;65,6000;1,9776;47,7724;65,6000;47,7724
4197,4097;80,6420;1,4684;66,8100;1,9966;49,6069;66,8100;49,6069
4248,9746;80,9820;1,4569;66,9100;2,0246;48,2138;66,9100;48,2138
4296,5163;81,0320;1,4599;66,8300;1,9616;48,0897;66,8300;48,0897
4344,3830;80,9920;1,4536;65,9700;2,0037;49,0483;65,9700;49,0483
4394,2133;81,4160;1,4444;67,2400;1,9583;49,1241;67,2400;49,1241
4441,6928;81,5160;1,4391;66,6900;1,9596;48,0345;66,6900;48,0345
4489,2274;81,7580;1,4339;67,9000;1,9158;49,5517;67,9000;49,5517
4536,7079;81,8060;1,4278;68,0000;1,9467;52,0000;68,0000;52,0000
4584,9714;82,0380;1,4248;67,1800;1,9467;49,6690;67,1800;49,6690
4632,2117;82,2900;1,4085;67,5800;1,9493;51,6483;67,5800;51,6483
4679,0354;82,2420;1,4116;68,1000;1,9436;48,5586;68,1000;48,5586
4727,1407;82,8160;1,3944;68,1800;1,9383;50,8069;68,1800;50,8069
4775,6523;82,3920;1,4026;68,5300;1,8812;52,9172;68,5300;52,9172
4822,8938;82,7720;1,3967;68,8000;1,8680;51,4966;68,8000;51,4966
4880,5696;83,0600;1,3858;69,2400;1,8969;53,2690;69,2400;53,2690
4928,8659;83,2000;1,3819;68,8600;1,8611;52,0621;68,8600;52,0621
4979,1175;83,6240;1,3656;68,6700;1,8746;49,9241;68,6700;49,9241
5027,0827;83,6740;1,3622;69,7200;1,8524;53,0138;69,7200;53,0138
5075,5709;83,5940;1,3617;69,9500;1,8375;51,1379;69,9500;51,1379
5124,2560;83,5880;1,3596;70,4200;1,8314;53,1586;70,4200;53,1586
5172,1185;84,0540;1,3466;69,6500;1,8463;51,9034;69,6500;51,9034
5221,1000;84,1600;1,3405;69,7400;1,8609;51,3310;69,7400;51,3310
5272,1883;84,2920;1,3371;70,2100;1,8133;52,6000;70,2100;52,6000
5319,9759;84,7780;1,3223;70,5100;1,7968;51,8207;70,5100;51,8207
5367,2946;84,5860;1,3276;70,7600;1,8039;54,0345;70,7600;54,0345
5415,0381;84,8240;1,3219;70,5600;1,8051;51,4966;70,5600;51,4966
5463,0381;85,0680;1,3112;71,5000;1,7640;53,8345;71,5000;53,8345
5513,0496;85,1800;1,3107;70,9400;1,7705;51,6690;70,9400;51,6690
5561,8632;85,3300;1,3012;71,6300;1,7515;54,8966;71,6300;54,8966
5610,7732;85,6620;1,2942;70,9800;1,7612;53,2690;70,9800;53,2690
5659,1018;85,7300;1,2912;71,4800;1,7631;52,6207;71,4800;52,6207
5706,0122;86,0480;1,2778;71,6900;1,7724;53,5655;71,6900;53,5655
5753,9458;86,0320;1,2780;72,0000;1,7403;53,0483;72,0000;53,0483
5803,6113;86,2260;1,2747;71,4100;1,7723;55,2828;71,4100;55,2828
