;config_46_avg;config_46_std;config_46_run_0;config_46_run_1;config_46_run_2
Standard_Acc;76,9567;0,0573;76,9500;76,8900;77,0300
RMSCE;0,0445;0,0044;0,0475;0,0477;0,0382
gaussian_noise;44,8460;0,9021;45,5400;45,4260;43,5720
shot_noise;52,3873;0,6718;52,8940;52,8300;51,4380
impulse_noise;60,0733;0,4631;59,7600;59,7320;60,7280
defocus_blur;71,3973;0,0657;71,4280;71,4580;71,3060
glass_blur;46,5673;1,6432;47,7700;47,6880;44,2440
motion_blur;64,6067;0,2019;64,4540;64,4740;64,8920
zoom_blur;68,8100;0,0237;68,8120;68,7800;68,8380
snow;62,8407;0,3230;63,0620;63,0760;62,3840
frost;56,8273;1,1215;57,6600;57,5800;55,2420
fog;68,9927;0,2654;68,8100;68,8000;69,3680
brightness;75,5740;0,0667;75,6380;75,6020;75,4820
contrast;70,9033;0,0074;70,9040;70,9120;70,8940
elastic_transform;65,7240;0,0867;65,7060;65,6280;65,8380
pixelate;48,9187;0,1073;48,8520;49,0700;48,8340
jpeg_compression;53,1540;0,2024;53,0000;53,0220;53,4400
speckle_noise;54,2653;0,4362;54,6100;54,5360;53,6500
gaussian_blur;69,2167;0,1991;69,3380;69,3760;68,9360
spatter;68,6947;0,3894;68,9640;68,9760;68,1440
saturate;70,5707;0,0702;70,6300;70,6100;70,4720
blue_noise;58,0920;1,1870;58,9740;58,8880;56,4140
brownish_noise;40,0873;0,3728;40,4260;40,2680;39,5680
checkerboard_cutout;60,3247;0,2904;60,5340;60,5260;59,9140
circular_motion_blur;69,3673;0,0261;69,3660;69,3360;69,4000
inverse_sparkles;34,9307;0,9038;35,6220;35,5160;33,6540
lines;49,5987;0,6438;50,1020;50,0040;48,6900
pinch_and_twirl;70,1627;0,0191;70,1720;70,1360;70,1800
ripple;54,8720;0,7620;55,2960;55,5180;53,8020
sparkles;61,8887;0,1999;62,0240;62,0360;61,6060
transverse_chromatic_abberation;40,9780;0,9684;41,7180;41,6060;39,6100
Acc_C-all-19;61,8089;0,2482;61,9912;61,9777;61,4580
Acc_C-original-15;60,7748;0,2416;60,9527;60,9385;60,4333
Acc_C-bar-10;54,0302;0,5280;54,4234;54,3834;53,2838
Acc_all-ex-pixelwise-noise-24;60,2087;0,3026;60,4287;60,4166;59,7808
RMSCE_C;0,1208;0,0006;0,1212;0,1213;0,1200
Combined_Noise;61,9967;0,0873;61,9300;62,1200;61,9400
