;config_103_avg
Standard_Acc;79,4000
RMSCE;0,0576
gaussian_noise;21,9560
shot_noise;31,5020
impulse_noise;24,2120
defocus_blur;64,9000
glass_blur;23,8620
motion_blur;59,0420
zoom_blur;60,1720
snow;58,7080
frost;54,7600
fog;66,0380
brightness;76,4860
contrast;54,8460
elastic_transform;63,6120
pixelate;53,5880
jpeg_compression;54,3180
speckle_noise;33,6640
gaussian_blur;56,7080
spatter;63,7720
saturate;68,2680
blue_noise;23,3400
brownish_noise;34,8860
checkerboard_cutout;55,0740
circular_motion_blur;71,2620
inverse_sparkles;33,0500
lines;48,6700
pinch_and_twirl;70,4340
ripple;58,1640
sparkles;58,4280
transverse_chromatic_abberation;36,0360
Acc_C-all-19;52,1271
Acc_C-original-15;51,2001
Acc_C-bar-10;48,9344
Acc_all-ex-pixelwise-noise-24;56,0452
RMSCE_C;0,2060
Combined_Noise;48,7100
