;config_121_avg
Standard_Acc;74,2300
RMSCE;0,0296
gaussian_noise;0,8600
shot_noise;0,7900
impulse_noise;0,9900
defocus_blur;0,8580
glass_blur;0,7980
motion_blur;0,8360
zoom_blur;0,8260
snow;0,8100
frost;0,7560
fog;0,8400
brightness;0,7740
contrast;0,8040
elastic_transform;0,7980
pixelate;0,7940
jpeg_compression;0,7840
speckle_noise;0,7160
gaussian_blur;0,8280
spatter;0,7960
saturate;0,8280
blue_noise;0,8080
brownish_noise;0,8840
checkerboard_cutout;0,8200
circular_motion_blur;0,7860
inverse_sparkles;0,9380
lines;0,8840
pinch_and_twirl;0,8100
ripple;0,8340
sparkles;0,8920
transverse_chromatic_abberation;0,8820
Acc_C-all-19;0,8151
Acc_C-original-15;0,8212
Acc_C-bar-10;0,8538
Acc_all-ex-pixelwise-noise-24;0,8275
RMSCE_C;0,6830
Combined_Noise;47,2800
