train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
7,9806;4,1730;12,3800;4,1478;14,8483;12,3800;14,8483
16,0714;3,7751;18,5100;3,9862;19,4621;18,5100;19,4621
23,3385;3,4727;26,0300;3,3930;22,6345;26,0300;22,6345
28,6797;3,2549;28,7600;3,3727;25,6621;28,7600;25,6621
33,5638;3,0731;37,0300;3,0000;28,9448;37,0300;28,9448
37,3176;2,9354;42,3300;2,7713;33,2207;42,3300;33,2207
40,4261;2,8212;42,6000;2,7918;31,7310;42,6000;31,7310
43,0716;2,7335;48,1600;2,5522;34,1103;48,1600;34,1103
45,3163;2,6469;47,6000;2,6278;32,6414;47,6000;32,6414
47,6110;2,5743;51,0500;2,4575;36,1379;51,0500;36,1379
49,2665;2,5115;50,5600;2,5215;39,6759;50,5600;39,6759
50,7716;2,4530;54,6800;2,3296;39,9310;54,6800;39,9310
52,7197;2,4005;56,9200;2,2724;42,0759;56,9200;42,0759
54,1005;2,3471;57,8000;2,2483;43,6414;57,8000;43,6414
55,3952;2,3118;58,5900;2,1884;41,7655;58,5900;41,7655
56,5777;2,2711;60,6500;2,1103;44,4897;60,6500;44,4897
57,5056;2,2377;62,0900;2,0887;46,6276;62,0900;46,6276
57,9185;2,2167;62,1500;2,0699;46,4345;62,1500;46,4345
58,4997;2,2006;63,1200;2,0409;47,8483;63,1200;47,8483
58,8384;2,1859;62,9300;2,0537;47,8207;62,9300;47,8207
49,6994;2,4897;51,7700;2,4659;37,5172;51,7700;37,5172
49,9098;2,4849;55,2300;2,3170;41,9103;55,2300;41,9103
51,2025;2,4478;53,1300;2,3716;39,0552;53,1300;39,0552
52,0422;2,4145;57,4400;2,2399;43,6552;57,4400;43,6552
52,8239;2,3844;55,7400;2,3180;42,0207;55,7400;42,0207
53,8019;2,3462;56,8000;2,3073;41,0000;56,8000;41,0000
54,9703;2,3162;57,5800;2,1986;41,5310;57,5800;41,5310
55,5435;2,2885;60,7200;2,1228;45,4138;60,7200;45,4138
56,1688;2,2668;62,0300;2,1267;45,9034;62,0300;45,9034
57,2190;2,2340;62,3100;2,0976;46,5517;62,3100;46,5517
58,1810;2,2025;63,1300;2,0912;44,6828;63,1300;44,6828
58,4696;2,1931;63,2200;2,1128;44,1310;63,2200;44,1310
59,3174;2,1621;65,4900;2,0057;46,0414;65,4900;46,0414
60,0068;2,1383;65,3300;2,0077;49,5172;65,3300;49,5172
61,0149;2,1110;66,3600;1,9875;48,8552;66,3600;48,8552
61,0470;2,1002;66,3100;1,9718;50,4966;66,3100;50,4966
61,4959;2,0768;67,8700;1,9358;50,2828;67,8700;50,2828
62,7886;2,0461;66,5500;1,9385;49,9931;66,5500;49,9931
63,3979;2,0231;67,1400;1,9362;48,8276;67,1400;48,8276
63,9270;2,0011;68,7300;1,8768;50,4000;68,7300;50,4000
64,0432;1,9947;69,3100;1,8501;51,0138;69,3100;51,0138
64,9872;1,9577;69,9500;1,8491;52,9586;69,9500;52,9586
66,0213;1,9351;69,5200;1,8678;51,4207;69,5200;51,4207
66,2919;1,9248;70,6300;1,8515;54,7103;70,6300;54,7103
66,9493;1,8984;70,7900;1,8438;53,0207;70,7900;53,0207
67,5245;1,8840;70,9800;1,8003;51,7586;70,9800;51,7586
68,1738;1,8602;72,0800;1,7856;53,8414;72,0800;53,8414
68,3261;1,8586;72,7900;1,7821;53,0621;72,7900;53,0621
69,1017;1,8354;73,2400;1,7549;53,9517;73,2400;53,9517
69,4625;1,8170;72,8000;1,7968;54,2000;72,8000;54,2000
70,2922;1,7954;74,2200;1,7374;53,9586;74,2200;53,9586
70,2100;1,7952;73,7800;1,7423;53,2690;73,7800;53,2690
70,9997;1,7775;73,9500;1,7538;54,0207;73,9500;54,0207
70,9796;1,7637;74,0900;1,7396;54,3862;74,0900;54,3862
