;config_491_avg
Standard_Acc;82,1600
RMSCE;0,2833
gaussian_noise;61,0360
shot_noise;64,7280
impulse_noise;67,8140
defocus_blur;76,9600
glass_blur;63,0300
motion_blur;71,7280
zoom_blur;74,5180
snow;71,5960
frost;71,4680
fog;75,0380
brightness;80,4640
contrast;75,8940
elastic_transform;72,6140
pixelate;65,0100
jpeg_compression;62,3840
speckle_noise;65,0420
gaussian_blur;74,4300
spatter;75,2180
saturate;75,8720
blue_noise;64,8840
brownish_noise;43,6640
checkerboard_cutout;68,4160
circular_motion_blur;76,5420
inverse_sparkles;45,5400
lines;56,5840
pinch_and_twirl;75,8860
ripple;66,1460
sparkles;68,5940
transverse_chromatic_abberation;54,5700
Acc_C-all-19;70,7813
Acc_C-original-15;70,2855
Acc_C-bar-10;62,0826
Acc_all-ex-pixelwise-noise-24;68,4236
RMSCE_C;0,2527
Combined_Noise;69,8900
