train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
4,9700;4,3956;10,5400;3,9831;10,5379;10,5400;10,5379
9,2860;4,1841;12,3400;4,0349;9,5310;12,3400;9,5310
12,2900;4,0684;20,0400;3,5239;17,2759;20,0400;17,2759
16,1640;3,9247;27,9700;3,1859;19,2414;27,9700;19,2414
20,1400;3,7919;30,4600;3,0955;22,8483;30,4600;22,8483
22,2280;3,6948;34,2700;2,9584;24,9862;34,2700;24,9862
24,4720;3,6454;34,8600;2,9182;27,5034;34,8600;27,5034
26,8480;3,5317;39,9200;2,7680;29,6966;39,9200;29,6966
27,5380;3,5426;42,1000;2,6713;29,4621;42,1000;29,4621
29,0660;3,4398;44,6900;2,6337;32,7586;44,6900;32,7586
30,3220;3,4408;44,1200;2,5714;36,6552;44,1200;36,6552
32,9920;3,3270;48,8500;2,4330;34,9172;48,8500;34,9172
34,2860;3,2754;51,0800;2,3572;38,9793;51,0800;38,9793
35,1400;3,2668;52,3900;2,3374;38,0345;52,3900;38,0345
37,1180;3,2165;52,7000;2,2986;39,9310;52,7000;39,9310
35,9220;3,2723;55,0200;2,2195;39,0966;55,0200;39,0966
37,5260;3,2026;57,2400;2,1620;42,9793;57,2400;42,9793
39,2400;3,1433;55,9400;2,2154;41,3793;55,9400;41,3793
37,8460;3,1907;58,7300;2,1199;45,2897;58,7300;45,2897
39,9140;3,1277;60,9100;2,0403;44,3172;60,9100;44,3172
41,7460;3,0979;58,2200;2,1198;43,6483;58,2200;43,6483
41,6920;3,0962;62,2400;2,0087;46,7862;62,2400;46,7862
43,1840;2,9709;61,0800;2,0364;47,2759;61,0800;47,2759
44,0500;2,9823;62,7500;2,0022;46,8000;62,7500;46,8000
42,5960;3,0693;63,5000;1,9691;48,2414;63,5000;48,2414
45,4700;2,9243;63,5700;1,9577;48,6690;63,5700;48,6690
46,2200;2,8837;64,5800;1,9523;49,7241;64,5800;49,7241
45,5460;2,9447;64,5300;1,9346;50,1931;64,5300;50,1931
46,5020;2,8860;64,5900;1,9549;49,5517;64,5900;49,5517
43,7960;3,0662;64,9100;1,9288;49,9724;64,9100;49,9724
38,4560;3,1629;54,3400;2,3360;38,1862;54,3400;38,1862
39,4860;3,0979;57,4300;2,1918;42,6552;57,4300;42,6552
39,3200;3,1152;57,7700;2,1782;40,2414;57,7700;40,2414
38,3020;3,1921;58,0500;2,1669;41,2000;58,0500;41,2000
40,5620;3,0897;58,4600;2,1839;42,4069;58,4600;42,4069
39,0820;3,1787;57,3200;2,1344;41,5793;57,3200;41,5793
41,5960;3,0476;61,4100;2,0682;46,0966;61,4100;46,0966
41,6780;3,0763;60,8900;2,0651;46,4621;60,8900;46,4621
42,9000;3,0540;61,5700;2,0242;45,3517;61,5700;45,3517
43,1520;3,0252;60,9000;2,0759;45,5103;60,9000;45,5103
42,9100;3,0170;62,8300;2,0286;47,0552;62,8300;47,0552
45,4060;2,9556;62,8100;2,0181;46,2207;62,8100;46,2207
45,3240;2,9700;64,9800;1,9252;46,6276;64,9800;46,6276
46,2260;2,9120;65,3800;1,9526;47,1724;65,3800;47,1724
45,3140;2,9577;65,9500;1,9290;46,0483;65,9500;46,0483
46,5660;2,8850;65,6000;1,9093;47,5793;65,6000;47,5793
43,7500;3,0240;66,6800;1,8519;51,0069;66,6800;51,0069
45,6540;2,9886;66,7700;1,8469;51,9793;66,7700;51,9793
46,8160;2,8868;67,2200;1,8715;49,6828;67,2200;49,6828
48,3940;2,8457;67,2600;1,8701;51,4966;67,2600;51,4966
48,9640;2,7671;68,3200;1,8333;50,6000;68,3200;50,6000
48,4600;2,8260;68,3300;1,8116;51,2276;68,3300;51,2276
49,0220;2,8439;68,9400;1,7848;51,5379;68,9400;51,5379
