;config_285_avg;config_285_std;config_285_run_0;config_285_run_1;config_285_run_2
Standard_Acc;81,0200;0,1080;80,8700;81,0700;81,1200
RMSCE;0,0235;0,0028;0,0210;0,0220;0,0273
gaussian_noise;58,6020;1,1697;58,0200;60,2340;57,5520
shot_noise;63,0947;0,9772;62,8040;64,4100;62,0700
impulse_noise;64,4387;0,0986;64,4620;64,3080;64,5460
defocus_blur;76,4300;0,2433;76,1540;76,3900;76,7460
glass_blur;64,6573;0,3409;64,7100;65,0460;64,2160
motion_blur;72,8507;0,1410;72,8780;72,6660;73,0080
zoom_blur;74,3240;0,3202;73,9260;74,3360;74,7100
snow;72,2747;0,4117;72,5080;72,6200;71,6960
frost;72,8060;0,3499;73,0280;73,0780;72,3120
fog;75,2020;0,1251;75,0700;75,1660;75,3700
brightness;79,5980;0,0968;79,4920;79,5760;79,7260
contrast;76,6707;0,2575;76,3400;76,9680;76,7040
elastic_transform;72,1500;0,0384;72,1180;72,2040;72,1280
pixelate;72,1293;0,5407;72,8940;71,7460;71,7480
jpeg_compression;62,7040;0,3731;63,2260;62,3760;62,5100
speckle_noise;63,7253;1,1202;63,6220;65,1460;62,4080
gaussian_blur;74,4273;0,2358;74,1520;74,4020;74,7280
spatter;73,8760;0,1862;73,8720;74,1060;73,6500
saturate;75,5193;0,0751;75,5180;75,6120;75,4280
blue_noise;60,8440;0,8305;61,3640;61,4960;59,6720
brownish_noise;44,0207;0,8877;45,0660;42,8960;44,1000
checkerboard_cutout;66,2287;0,2579;66,4060;66,4160;65,8640
circular_motion_blur;74,9693;0,3607;74,4600;75,2000;75,2480
inverse_sparkles;47,5067;0,4875;48,1080;47,4980;46,9140
lines;55,0887;0,1292;55,2520;55,0780;54,9360
pinch_and_twirl;75,2740;0,1416;75,2600;75,4540;75,1080
ripple;66,3020;0,2574;66,3340;66,6000;65,9720
sparkles;66,9020;0,5320;67,0240;67,4840;66,1980
transverse_chromatic_abberation;55,8873;1,1951;56,0820;54,3360;57,2440
Acc_C-all-19;70,8147;0,1979;70,7786;71,0732;70,5924
Acc_C-original-15;70,5288;0,1661;70,5087;70,7416;70,3361
Acc_C-bar-10;61,3023;0,1721;61,5356;61,2458;61,1256
Acc_all-ex-pixelwise-noise-24;68,6583;0,0635;68,7449;68,6356;68,5943
RMSCE_C;0,0423;0,0004;0,0419;0,0422;0,0429
Combined_Noise;67,8167;0,8617;68,1700;68,6500;66,6300
