;config_305_avg
Standard_Acc;76,2500
RMSCE;0,0338
gaussian_noise;53,2040
shot_noise;58,2600
impulse_noise;56,0500
defocus_blur;69,6760
glass_blur;60,1720
motion_blur;65,6660
zoom_blur;67,2400
snow;66,6640
frost;66,7220
fog;69,9200
brightness;74,3520
contrast;69,2480
elastic_transform;66,2760
pixelate;66,0880
jpeg_compression;58,0440
speckle_noise;58,9100
gaussian_blur;66,4880
spatter;68,6900
saturate;69,7220
blue_noise;52,5380
brownish_noise;39,1320
checkerboard_cutout;60,5000
circular_motion_blur;68,1600
inverse_sparkles;43,5080
lines;52,5960
pinch_and_twirl;70,2760
ripple;60,2720
sparkles;62,7880
transverse_chromatic_abberation;45,9180
Acc_C-all-19;64,8101
Acc_C-original-15;64,5055
Acc_C-bar-10;55,5688
Acc_all-ex-pixelwise-noise-24;62,8382
RMSCE_C;0,0933
Combined_Noise;62,2300
