train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
10,6760;3,9805;12,4200;4,0376;12,8483;12,4200;12,8483
23,1340;3,3943;26,0400;3,3375;17,9724;26,0400;17,9724
32,3980;3,0183;27,4200;3,3680;24,2414;27,4200;24,2414
38,7520;2,7755;38,1100;2,9902;26,7241;38,1100;26,7241
44,0460;2,5927;42,7900;2,8025;31,7241;42,7900;31,7241
48,3200;2,4525;45,8400;2,6578;32,5172;45,8400;32,5172
51,5460;2,3362;51,7100;2,4703;32,4483;51,7100;32,4483
54,5120;2,2403;51,7500;2,4847;32,9379;51,7500;32,9379
56,7760;2,1586;53,1600;2,4587;34,8207;53,1600;34,8207
59,3020;2,0791;57,2700;2,3402;37,4483;57,2700;37,4483
61,6000;2,0090;58,2900;2,2793;38,0345;58,2900;38,0345
63,8560;1,9371;59,9900;2,3173;38,1241;59,9900;38,1241
65,8620;1,8759;62,1500;2,1828;37,8276;62,1500;37,8276
67,8340;1,8208;63,3900;2,1775;40,1310;63,3900;40,1310
69,4060;1,7675;63,2200;2,2014;40,1586;63,2200;40,1586
70,9980;1,7213;64,4700;2,1617;41,3241;64,4700;41,3241
72,6560;1,6820;65,7200;2,1255;42,8552;65,7200;42,8552
73,7020;1,6464;66,2200;2,1091;42,5103;66,2200;42,5103
74,5020;1,6271;66,2200;2,1080;42,8759;66,2200;42,8759
75,0320;1,6140;66,9200;2,0881;43,0966;66,9200;43,0966
62,2260;1,9824;55,7600;2,4517;34,7793;55,7600;34,7793
62,0840;1,9824;58,2100;2,2920;34,4207;58,2100;34,4207
63,5800;1,9334;58,3600;2,3466;35,2897;58,3600;35,2897
64,6680;1,9015;58,4100;2,2891;37,3586;58,4100;37,3586
66,4240;1,8553;60,0200;2,2714;40,0000;60,0200;40,0000
67,4760;1,8170;63,8800;2,0853;41,6069;63,8800;41,6069
68,6540;1,7825;63,7900;2,1489;40,2966;63,7900;40,2966
69,3660;1,7556;63,0700;2,1873;38,8483;63,0700;38,8483
70,6680;1,7192;62,0500;2,2251;40,2000;62,0500;40,2000
71,6560;1,6865;65,2700;2,0936;42,0276;65,2700;42,0276
72,9160;1,6573;63,7000;2,1276;42,3655;63,7000;42,3655
73,8340;1,6248;64,1600;2,0663;39,2000;64,1600;39,2000
75,0400;1,5886;67,5500;2,0135;43,8621;67,5500;43,8621
75,7700;1,5587;67,0200;2,0203;42,3379;67,0200;42,3379
77,1920;1,5288;66,2800;2,0775;41,5793;66,2800;41,5793
78,0140;1,5011;67,1400;2,0001;41,9103;67,1400;41,9103
78,8900;1,4733;67,8700;1,9673;44,9793;67,8700;44,9793
80,1260;1,4469;66,8700;2,0287;41,3034;66,8700;41,3034
81,1820;1,4140;68,9700;1,9897;42,9586;68,9700;42,9586
81,9920;1,3881;69,3100;1,9390;42,7517;69,3100;42,7517
83,2040;1,3586;68,5000;1,9971;43,3379;68,5000;43,3379
84,2000;1,3315;70,5400;1,9261;46,0966;70,5400;46,0966
85,3060;1,3017;69,6300;1,9438;43,9862;69,6300;43,9862
86,2680;1,2763;69,9700;1,9165;42,0069;69,9700;42,0069
86,9920;1,2509;71,3600;1,8929;45,9310;71,3600;45,9310
88,2740;1,2246;71,2000;1,9020;45,6828;71,2000;45,6828
89,1920;1,2013;71,9800;1,8896;45,7310;71,9800;45,7310
89,8700;1,1797;71,9300;1,8743;46,3862;71,9300;46,3862
90,7480;1,1585;71,5400;1,8843;44,8276;71,5400;44,8276
91,6680;1,1370;72,0600;1,8858;46,0759;72,0600;46,0759
92,3440;1,1196;72,5500;1,8492;44,8621;72,5500;44,8621
93,0960;1,1025;72,4900;1,8592;46,8552;72,4900;46,8552
93,5920;1,0898;72,4400;1,8465;45,9517;72,4400;45,9517
94,2380;1,0750;72,9600;1,8153;46,1172;72,9600;46,1172
94,5380;1,0645;72,9200;1,8215;46,6000;72,9200;46,6000
94,8700;1,0590;72,8100;1,8302;46,5517;72,8100;46,5517
95,0800;1,0517;73,2100;1,8010;46,8207;73,2100;46,8207
95,3360;1,0443;72,9800;1,8144;46,8345;72,9800;46,8345
95,5060;1,0420;73,1200;1,8165;46,8069;73,1200;46,8069
95,5400;1,0389;73,1300;1,8151;46,7724;73,1300;46,7724
80,4880;1,4181;64,5200;2,1891;41,5862;64,5200;41,5862
78,9820;1,4580;67,8400;1,9899;45,1862;67,8400;45,1862
79,2900;1,4559;66,2200;2,0631;41,4414;66,2200;41,4414
79,6180;1,4445;66,4200;2,0682;43,0276;66,4200;43,0276
80,0540;1,4321;65,7500;2,1210;40,1103;65,7500;40,1103
80,4500;1,4184;66,1900;2,0765;42,7448;66,1900;42,7448
81,1320;1,4056;68,1300;1,9530;40,3517;68,1300;40,3517
81,6940;1,3875;66,4400;2,0684;40,5241;66,4400;40,5241
82,2860;1,3736;66,4700;2,0271;41,8621;66,4700;41,8621
82,4800;1,3658;67,6600;1,9618;42,9448;67,6600;42,9448
83,1760;1,3462;69,5100;1,9342;44,1931;69,5100;44,1931
83,2620;1,3385;68,1900;1,9559;43,7655;68,1900;43,7655
84,1660;1,3202;67,8800;1,9613;44,6897;67,8800;44,6897
84,4940;1,3113;67,9100;2,0083;40,7724;67,9100;40,7724
85,1580;1,2941;67,7600;1,9140;42,9793;67,7600;42,9793
85,6720;1,2812;68,9600;1,9295;43,6552;68,9600;43,6552
86,1980;1,2631;67,8500;1,9888;43,8828;67,8500;43,8828
86,5660;1,2548;68,9100;1,9159;41,8138;68,9100;41,8138
86,8660;1,2418;68,9500;1,9236;43,1310;68,9500;43,1310
87,3220;1,2283;70,6600;1,8552;42,6345;70,6600;42,6345
87,9760;1,2146;69,0400;1,8991;44,7241;69,0400;44,7241
88,2620;1,2050;70,0300;1,8778;41,3241;70,0300;41,3241
88,9020;1,1915;69,8500;1,8864;44,0069;69,8500;44,0069
89,2560;1,1808;69,4200;1,9124;42,9586;69,4200;42,9586
89,7880;1,1694;70,7100;1,8522;45,4897;70,7100;45,4897
90,1300;1,1576;70,2000;1,8705;46,5103;70,2000;46,5103
90,5860;1,1435;69,8500;1,8965;43,7586;69,8500;43,7586
91,0120;1,1378;69,8800;1,8802;44,1448;69,8800;44,1448
91,3620;1,1244;70,1800;1,9000;44,0759;70,1800;44,0759
91,7620;1,1134;71,1800;1,8716;45,1586;71,1800;45,1586
92,1000;1,1051;70,3900;1,8418;45,4138;70,3900;45,4138
92,6460;1,0905;71,2200;1,8580;44,5310;71,2200;44,5310
92,9800;1,0825;71,0500;1,8181;46,4483;71,0500;46,4483
93,2800;1,0748;71,6200;1,8230;45,4897;71,6200;45,4897
93,6720;1,0641;71,8300;1,8118;45,7586;71,8300;45,7586
93,9420;1,0541;71,5200;1,8356;45,8138;71,5200;45,8138
94,3880;1,0455;70,5300;1,8488;43,4345;70,5300;43,4345
94,7360;1,0340;71,5500;1,8198;47,0414;71,5500;47,0414
95,2080;1,0247;71,6700;1,8044;45,3034;71,6700;45,3034
95,3340;1,0189;72,5700;1,7562;45,8621;72,5700;45,8621
95,6500;1,0085;71,3600;1,8288;44,1310;71,3600;44,1310
95,9340;1,0011;71,6800;1,7969;46,1241;71,6800;46,1241
96,1380;0,9925;71,4100;1,8092;47,1103;71,4100;47,1103
96,5320;0,9836;72,5100;1,7742;45,4000;72,5100;45,4000
96,7860;0,9756;72,1900;1,7755;46,4414;72,1900;46,4414
97,0580;0,9675;73,0700;1,7503;46,7655;73,0700;46,7655
97,3440;0,9592;73,4000;1,7499;47,5862;73,4000;47,5862
97,4300;0,9539;72,3300;1,7487;46,8966;72,3300;46,8966
97,5940;0,9484;73,4700;1,7259;46,7862;73,4700;46,7862
97,9120;0,9388;73,2900;1,7445;47,1310;73,2900;47,1310
98,0620;0,9348;72,6600;1,7600;46,1448;72,6600;46,1448
98,2260;0,9280;73,2000;1,7357;47,1793;73,2000;47,1793
98,4060;0,9205;73,3900;1,7245;46,7448;73,3900;46,7448
98,5480;0,9152;73,7900;1,7251;49,1931;73,7900;49,1931
98,6060;0,9107;73,5500;1,7304;48,1448;73,5500;48,1448
98,8600;0,9042;74,0400;1,6939;48,3310;74,0400;48,3310
98,9720;0,8996;74,0800;1,6972;47,5862;74,0800;47,5862
98,9900;0,8960;74,3100;1,7056;48,1448;74,3100;48,1448
99,2300;0,8904;74,0800;1,6869;49,3103;74,0800;49,3103
99,2800;0,8860;74,5400;1,6846;49,7448;74,5400;49,7448
99,3140;0,8824;74,8700;1,6684;48,5034;74,8700;48,5034
99,3960;0,8779;74,9800;1,6686;49,8828;74,9800;49,8828
99,4980;0,8729;75,0700;1,6645;49,5172;75,0700;49,5172
99,5200;0,8710;75,1900;1,6541;50,0207;75,1900;50,0207
99,6120;0,8676;75,0000;1,6652;48,6759;75,0000;48,6759
99,6420;0,8642;75,1500;1,6644;48,8621;75,1500;48,8621
99,6500;0,8624;75,3000;1,6624;49,3103;75,3000;49,3103
99,7140;0,8597;75,3200;1,6529;49,0483;75,3200;49,0483
99,6840;0,8582;75,3600;1,6614;49,4828;75,3600;49,4828
99,7360;0,8561;75,2100;1,6538;49,1586;75,2100;49,1586
99,7540;0,8550;75,0900;1,6530;48,8345;75,0900;48,8345
99,8060;0,8537;75,3700;1,6476;49,5034;75,3700;49,5034
99,7920;0,8528;75,7200;1,6406;49,2000;75,7200;49,2000
99,8300;0,8515;75,5200;1,6491;49,5448;75,5200;49,5448
99,7940;0,8509;75,4700;1,6451;49,4483;75,4700;49,4483
99,8100;0,8499;75,5600;1,6414;49,6138;75,5600;49,6138
99,8280;0,8514;75,2300;1,6471;49,4483;75,2300;49,4483
99,8220;0,8491;75,5200;1,6431;49,6966;75,5200;49,6966
99,8460;0,8498;75,6600;1,6417;49,8690;75,6600;49,8690
99,8420;0,8491;75,4600;1,6446;50,1517;75,4600;50,1517
91,3240;1,1115;68,0800;1,9502;41,1931;68,0800;41,1931
89,1240;1,1689;68,0400;1,9887;43,8414;68,0400;43,8414
88,7800;1,1754;68,3300;1,9612;42,1586;68,3300;42,1586
88,9640;1,1739;68,0400;1,9688;45,9241;68,0400;45,9241
88,9220;1,1741;68,5600;1,8995;43,0207;68,5600;43,0207
89,2440;1,1681;67,4800;1,9333;44,3172;67,4800;44,3172
89,6320;1,1583;66,5900;2,0122;41,8966;66,5900;41,8966
89,5440;1,1591;68,5500;1,9695;44,0414;68,5500;44,0414
