train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
11,7880;3,9858;12,0600;4,2814;5,9517;12,0600;5,9517
27,6160;3,2997;28,1300;3,4660;17,6000;28,1300;17,6000
41,1060;2,8172;31,4600;3,3647;24,0897;31,4600;24,0897
50,4480;2,4996;40,2900;3,0051;26,4483;40,2900;26,4483
56,5080;2,2945;43,1200;2,9004;28,2759;43,1200;28,2759
61,3840;2,1449;45,3500;2,7925;31,0690;45,3500;31,0690
64,7080;2,0359;48,0200;2,6930;30,1586;48,0200;30,1586
67,2320;1,9559;50,5000;2,6570;32,9103;50,5000;32,9103
69,6020;1,8746;53,6000;2,4909;35,6138;53,6000;35,6138
71,2240;1,8176;55,1100;2,3875;36,8414;55,1100;36,8414
73,0920;1,7587;56,4100;2,3922;38,1793;56,4100;38,1793
74,2080;1,7127;58,5200;2,3261;38,6552;58,5200;38,6552
75,6520;1,6697;60,1700;2,2378;38,3241;60,1700;38,3241
76,9660;1,6311;59,5600;2,2696;37,6690;59,5600;37,6690
77,9660;1,5922;61,9100;2,1415;41,2069;61,9100;41,2069
79,1420;1,5560;62,0100;2,1818;40,0414;62,0100;40,0414
79,8040;1,5323;63,4200;2,1160;40,8897;63,4200;40,8897
80,0860;1,5209;63,2700;2,1111;42,8552;63,2700;42,8552
80,7360;1,5051;63,7200;2,1017;41,5379;63,7200;41,5379
80,7040;1,4995;64,0600;2,0797;42,3862;64,0600;42,3862
72,6620;1,7595;55,4200;2,5054;34,4759;55,4200;34,4759
72,6320;1,7667;56,4200;2,4269;34,2414;56,4200;34,2414
73,3680;1,7400;56,2900;2,4102;34,9034;56,2900;34,9034
74,0140;1,7155;59,1400;2,3240;40,0483;59,1400;40,0483
74,8420;1,6839;57,4400;2,3211;36,8483;57,4400;36,8483
75,7200;1,6563;58,4000;2,2849;40,3655;58,4000;40,3655
76,1280;1,6384;58,0200;2,3061;39,4828;58,0200;39,4828
76,7360;1,6193;60,1800;2,2711;39,3310;60,1800;39,3310
76,9260;1,6106;61,2500;2,2899;40,1586;61,2500;40,1586
77,8800;1,5757;60,5000;2,1619;37,5379;60,5000;37,5379
78,7380;1,5532;63,7200;2,1246;39,7172;63,7200;39,7172
79,0760;1,5426;62,0000;2,1692;40,1655;62,0000;40,1655
79,3780;1,5276;62,9600;2,1578;42,0621;62,9600;42,0621
79,9280;1,5072;64,8600;2,0509;43,0207;64,8600;43,0207
80,3800;1,4899;64,5300;2,0589;43,3793;64,5300;43,3793
80,7920;1,4798;64,5100;2,0924;41,3724;64,5100;41,3724
81,1900;1,4581;65,3100;2,0316;43,7931;65,3100;43,7931
81,6960;1,4458;65,1500;2,1115;45,7310;65,1500;45,7310
82,1140;1,4303;64,4800;2,0274;43,2069;64,4800;43,2069
82,5100;1,4165;66,8500;2,0042;43,8828;66,8500;43,8828
82,8160;1,4058;67,3400;2,0023;45,8276;67,3400;45,8276
83,5820;1,3787;67,3700;1,9489;45,8345;67,3700;45,8345
83,8640;1,3743;67,6800;1,9630;44,7586;67,6800;44,7586
84,0900;1,3630;69,1000;1,8905;46,7379;69,1000;46,7379
84,4220;1,3514;68,8800;1,9292;47,6759;68,8800;47,6759
84,7240;1,3356;69,0200;1,9006;47,4828;69,0200;47,4828
85,2720;1,3188;69,2800;1,8839;46,8966;69,2800;46,8966
85,6660;1,3100;69,9100;1,8606;47,3655;69,9100;47,3655
85,9740;1,3018;70,1800;1,8397;48,2759;70,1800;48,2759
86,1660;1,2922;71,4900;1,8069;47,4207;71,4900;47,4207
