;config_284_avg;config_284_std;config_284_run_0;config_284_run_1;config_284_run_2
Standard_Acc;81,7200;0,2406;81,5400;82,0600;81,5600
RMSCE;0,0244;0,0013;0,0243;0,0260;0,0229
gaussian_noise;58,5187;0,4757;59,1880;58,2420;58,1260
shot_noise;62,9353;0,5505;63,6320;62,8880;62,2860
impulse_noise;64,9147;1,3255;65,9240;63,0420;65,7780
defocus_blur;76,7040;0,4077;76,3180;77,2680;76,5260
glass_blur;64,9107;0,1029;64,8100;65,0520;64,8700
motion_blur;72,5720;0,5396;72,5140;73,2600;71,9420
zoom_blur;74,5107;0,2301;74,2120;74,7720;74,5480
snow;72,3380;0,2237;72,0240;72,4620;72,5280
frost;72,5793;0,3900;72,6840;72,9960;72,0580
fog;75,4893;0,3671;75,1380;75,9960;75,3340
brightness;80,2333;0,2273;80,0920;80,5540;80,0540
contrast;76,8200;0,3877;76,6320;77,3600;76,4680
elastic_transform;72,2407;0,2649;72,1380;72,6040;71,9800
pixelate;70,4580;1,2531;68,7240;71,0080;71,6420
jpeg_compression;61,6887;0,6749;60,7940;61,8480;62,4240
speckle_noise;63,4213;0,6965;64,1940;63,5640;62,5060
gaussian_blur;74,6873;0,5632;74,2440;75,4820;74,3360
spatter;74,1280;0,2663;73,8820;74,4980;74,0040
saturate;75,6580;0,3503;75,4440;76,1520;75,3780
blue_noise;61,8393;0,9186;61,3640;61,0300;63,1240
brownish_noise;43,8447;0,9265;43,9760;44,9080;42,6500
checkerboard_cutout;66,6387;0,6818;66,7440;67,4160;65,7560
circular_motion_blur;75,5373;0,4438;75,1460;76,1580;75,3080
inverse_sparkles;47,0280;0,8063;46,6820;46,2600;48,1420
lines;55,6147;0,1589;55,7520;55,3920;55,7000
pinch_and_twirl;75,6220;0,3479;75,8120;75,9200;75,1340
ripple;63,6860;1,2340;62,0500;65,0300;63,9780
sparkles;67,3840;0,5113;67,3240;68,0380;66,7900
transverse_chromatic_abberation;53,8513;1,3092;52,8780;55,7020;52,9740
Acc_C-all-19;70,7794;0,1579;70,6625;71,0025;70,6731
Acc_C-original-15;70,4609;0,1243;70,3216;70,6235;70,4376
Acc_C-bar-10;61,1046;0,3481;60,7728;61,5854;60,9556
Acc_all-ex-pixelwise-noise-24;68,5094;0,3592;68,1673;69,0057;68,3552
RMSCE_C;0,0472;0,0025;0,0497;0,0481;0,0438
Combined_Noise;68,4633;0,6833;69,3800;68,2700;67,7400
