train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
6,8600;4,2271;11,9000;3,9293;10,8483;11,9000;10,8483
13,3260;3,8931;19,4300;3,6673;22,0621;19,4300;22,0621
19,7540;3,6005;27,6300;3,2342;21,7793;27,6300;21,7793
24,7940;3,3810;32,1700;3,0580;28,8414;32,1700;28,8414
28,6060;3,2197;39,9100;2,8036;32,9172;39,9100;32,9172
32,1420;3,0846;42,1000;2,7996;31,0483;42,1000;31,0483
34,7560;2,9769;45,8200;2,6077;28,6552;45,8200;28,6552
37,4080;2,8896;45,4400;2,5801;30,6414;45,4400;30,6414
39,2840;2,8130;49,6700;2,4475;35,3517;49,6700;35,3517
41,2180;2,7526;51,7600;2,4146;35,7517;51,7600;35,7517
42,8880;2,6871;53,5300;2,3254;37,9448;53,5300;37,9448
44,1680;2,6399;54,5100;2,3007;36,6483;54,5100;36,6483
45,3860;2,5939;56,6800;2,2514;36,8207;56,6800;36,8207
46,7560;2,5511;57,2400;2,2763;36,2276;57,2400;36,2276
48,1960;2,5022;59,1800;2,1765;40,6759;59,1800;40,6759
48,8820;2,4809;59,5300;2,1965;39,9586;59,5300;39,9586
49,7100;2,4480;59,0600;2,2074;36,4069;59,0600;36,4069
50,8440;2,4149;60,2600;2,1927;41,4345;60,2600;41,4345
51,1560;2,3933;61,0200;2,1524;39,8966;61,0200;39,8966
52,3180;2,3621;63,3200;2,1040;42,5103;63,3200;42,5103
53,1500;2,3384;64,5500;2,0533;45,0414;64,5500;45,0414
53,4960;2,3190;62,8300;2,0860;43,3931;62,8300;43,3931
54,2700;2,2917;62,8500;2,0892;40,7310;62,8500;40,7310
54,8220;2,2756;64,8200;2,0374;42,9586;64,8200;42,9586
55,2240;2,2622;64,8100;2,0465;43,6621;64,8100;43,6621
55,9060;2,2360;66,0300;1,9882;46,1103;66,0300;46,1103
56,5140;2,2188;66,0100;1,9920;45,1586;66,0100;45,1586
56,7840;2,2079;66,7400;1,9588;46,3724;66,7400;46,3724
57,6560;2,1825;66,0100;2,0089;45,8690;66,0100;45,8690
57,7360;2,1737;67,6000;1,9519;45,4690;67,6000;45,4690
58,1620;2,1611;68,1800;1,9051;46,2897;68,1800;46,2897
58,5800;2,1468;69,1700;1,9083;49,0207;69,1700;49,0207
59,3260;2,1300;68,4000;1,8985;46,1586;68,4000;46,1586
59,3620;2,1246;69,2500;1,9279;46,2966;69,2500;46,2966
59,9420;2,1063;69,4200;1,8690;45,0897;69,4200;45,0897
60,7480;2,0920;68,6800;1,8961;48,4966;68,6800;48,4966
60,7720;2,0807;70,1000;1,8915;46,2069;70,1000;46,2069
61,1820;2,0660;69,8500;1,8790;47,8483;69,8500;47,8483
61,2920;2,0566;70,1500;1,8642;46,6828;70,1500;46,6828
61,7980;2,0461;69,6100;1,8653;46,8276;69,6100;46,8276
62,2860;2,0346;70,4300;1,8877;46,3655;70,4300;46,3655
62,1320;2,0279;70,5700;1,9189;46,6345;70,5700;46,6345
62,5680;2,0195;71,4400;1,8127;48,6414;71,4400;48,6414
63,1900;2,0031;70,4600;1,8752;49,5310;70,4600;49,5310
63,2020;1,9986;71,7400;1,8117;47,8138;71,7400;47,8138
63,8340;1,9842;73,1100;1,7879;49,4552;73,1100;49,4552
64,0040;1,9716;71,5300;1,8550;47,9103;71,5300;47,9103
63,9720;1,9713;72,0900;1,8123;48,3931;72,0900;48,3931
64,2040;1,9646;72,4400;1,7720;50,4000;72,4400;50,4000
64,7200;1,9556;72,5800;1,7884;50,3034;72,5800;50,3034
65,0060;1,9451;72,4800;1,8168;49,0483;72,4800;49,0483
64,8880;1,9373;72,3300;1,7862;50,6069;72,3300;50,6069
65,5700;1,9261;72,8400;1,8112;49,0276;72,8400;49,0276
65,5700;1,9186;72,7100;1,7909;47,1862;72,7100;47,1862
65,7880;1,9154;73,7200;1,7549;49,7448;73,7200;49,7448
66,3440;1,9020;72,8100;1,7906;51,1103;72,8100;51,1103
66,1700;1,8994;73,1400;1,7696;51,8552;73,1400;51,8552
