;config_147_avg
Standard_Acc;74,6600
RMSCE;0,0401
gaussian_noise;48,0780
shot_noise;51,6600
impulse_noise;29,7900
defocus_blur;69,0440
glass_blur;55,9940
motion_blur;65,0860
zoom_blur;66,6660
snow;63,0540
frost;65,1300
fog;65,5660
brightness;71,4940
contrast;59,7760
elastic_transform;65,5020
pixelate;68,2560
jpeg_compression;58,4020
speckle_noise;49,9860
gaussian_blur;66,0340
spatter;64,3280
saturate;67,5100
blue_noise;44,1000
brownish_noise;32,8780
checkerboard_cutout;54,8620
circular_motion_blur;65,9740
inverse_sparkles;43,5480
lines;49,3740
pinch_and_twirl;68,5540
ripple;63,3820
sparkles;53,4660
transverse_chromatic_abberation;50,9020
Acc_C-all-19;60,5977
Acc_C-original-15;60,2332
Acc_C-bar-10;52,7040
Acc_all-ex-pixelwise-noise-24;60,6159
RMSCE_C;0,0560
Combined_Noise;49,1100
