;config_330_avg;config_330_std;config_330_run_0;config_330_run_1;config_330_run_2
Standard_Acc;75,4667;0,2876;75,3100;75,8700;75,2200
RMSCE;0,0319;0,0043;0,0312;0,0374;0,0270
gaussian_noise;54,9220;2,1611;54,1680;57,8640;52,7340
shot_noise;58,7140;2,0822;58,2340;61,4700;56,4380
impulse_noise;60,5500;0,2405;60,8720;60,4840;60,2940
defocus_blur;70,3487;0,4785;70,2600;70,9740;69,8120
glass_blur;58,6867;0,7484;58,2820;59,7360;58,0420
motion_blur;65,5133;0,7042;64,9300;66,5040;65,1060
zoom_blur;67,9613;0,5257;67,6200;68,7040;67,5600
snow;65,3447;0,7748;64,8220;66,4400;64,7720
frost;64,2360;1,3084;63,5820;66,0620;63,0640
fog;69,0933;0,5764;68,9320;69,8660;68,4820
brightness;74,0740;0,1778;73,8940;74,3160;74,0120
contrast;69,3253;0,9460;69,0200;70,6060;68,3500
elastic_transform;66,3587;0,4851;66,0420;67,0440;65,9900
pixelate;63,5920;1,2398;64,0400;64,8360;61,9000
jpeg_compression;56,8373;1,5429;56,0700;58,9900;55,4520
speckle_noise;59,5100;1,9973;59,0600;62,1500;57,3200
gaussian_blur;67,8547;0,5773;67,6480;68,6420;67,2740
spatter;67,8300;0,2713;67,4820;68,1440;67,8640
saturate;70,1507;0,1432;69,9820;70,1380;70,3320
blue_noise;57,9973;2,0678;55,1040;59,8120;59,0760
brownish_noise;40,2647;0,7039;40,5960;39,2860;40,9120
checkerboard_cutout;61,8800;0,1641;62,0540;61,6600;61,9260
circular_motion_blur;69,0413;0,2779;68,6580;69,1580;69,3080
inverse_sparkles;41,4260;1,2339;41,2140;43,0320;40,0320
lines;51,7920;0,8285;51,1280;52,9600;51,2880
pinch_and_twirl;69,9100;0,2758;69,7220;70,3000;69,7080
ripple;60,5900;1,0365;60,9340;61,6520;59,1840
sparkles;62,7327;0,1707;62,9140;62,7800;62,5040
transverse_chromatic_abberation;48,3173;1,0177;47,9280;47,3120;49,7120
Acc_C-all-19;64,7844;0,8497;64,4705;65,9458;63,9367
Acc_C-original-15;64,3705;0,8968;64,0512;65,5931;63,4672
Acc_C-bar-10;56,3951;0,3151;56,0252;56,7952;56,3650
Acc_all-ex-pixelwise-noise-24;62,6317;0,4790;62,4064;63,2976;62,1911
RMSCE_C;0,0809;0,0018;0,0831;0,0810;0,0787
Combined_Noise;64,3967;1,2684;64,0000;66,1100;63,0800
