train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
35,4100;1,8838;51,1800;1,5869;43,4345;51,1800;43,4345
53,3960;1,5284;66,1800;1,2918;57,5034;66,1800;57,5034
61,0980;1,3725;67,9400;1,2666;59,5241;67,9400;59,5241
65,6120;1,2717;75,4900;1,0704;60,0759;75,4900;60,0759
68,7720;1,2053;76,1000;1,0769;61,3034;76,1000;61,3034
71,0660;1,1555;79,9900;0,9798;63,1793;79,9900;63,1793
72,8040;1,1138;79,4800;0,9959;60,0897;79,4800;60,0897
74,3220;1,0821;84,4400;0,8721;65,8483;84,4400;65,8483
75,7340;1,0498;82,6400;0,9058;65,2207;82,6400;65,2207
76,8080;1,0224;85,0600;0,8483;69,4207;85,0600;69,4207
77,8100;0,9999;85,3400;0,8394;67,0207;85,3400;67,0207
79,2620;0,9666;85,9700;0,8212;65,1931;85,9700;65,1931
80,0000;0,9493;87,7900;0,7812;67,5310;87,7900;67,5310
80,9560;0,9280;88,8300;0,7628;70,3793;88,8300;70,3793
82,0020;0,9041;89,3000;0,7465;70,5931;89,3000;70,5931
82,7740;0,8892;89,9000;0,7344;73,3517;89,9000;73,3517
83,5340;0,8711;90,2100;0,7255;72,6345;90,2100;72,6345
83,9300;0,8607;90,5000;0,7153;72,5517;90,5000;72,5517
84,4080;0,8494;90,7800;0,7124;73,3379;90,7800;73,3379
84,6580;0,8461;90,8700;0,7114;73,1517;90,8700;73,1517
77,2320;1,0139;83,3800;0,8852;68,0759;83,3800;68,0759
76,9140;1,0175;81,8200;0,9260;62,0138;81,8200;62,0138
77,6380;1,0045;83,9100;0,8785;67,5103;83,9100;67,5103
78,1480;0,9895;80,4400;0,9660;62,5241;80,4400;62,5241
78,7400;0,9774;86,5200;0,8238;69,9172;86,5200;69,9172
79,4680;0,9631;83,9500;0,8713;61,4000;83,9500;61,4000
79,8440;0,9549;85,7500;0,8380;69,2276;85,7500;69,2276
80,4260;0,9419;84,9000;0,8591;64,1172;84,9000;64,1172
81,1380;0,9291;86,7300;0,8079;67,1862;86,7300;67,1862
81,4660;0,9184;87,8200;0,7880;66,0897;87,8200;66,0897
81,8540;0,9135;88,9500;0,7505;72,6000;88,9500;72,6000
82,2640;0,8979;88,6800;0,7686;70,1655;88,6800;70,1655
82,2600;0,8969;87,0400;0,8014;70,7517;87,0400;70,7517
82,8920;0,8826;88,8400;0,7586;72,3448;88,8400;72,3448
83,3320;0,8714;87,9600;0,7740;72,2000;87,9600;72,2000
83,8340;0,8631;87,1800;0,8008;68,5793;87,1800;68,5793
84,2220;0,8549;90,4500;0,7200;72,9586;90,4500;72,9586
84,5260;0,8466;90,6800;0,7193;73,7931;90,6800;73,7931
85,0120;0,8356;91,0800;0,7118;75,8414;91,0800;75,8414
85,3080;0,8308;91,5700;0,6959;75,1103;91,5700;75,1103
85,6560;0,8195;91,1800;0,7040;75,3241;91,1800;75,3241
86,0640;0,8151;91,0900;0,7064;74,3655;91,0900;74,3655
86,2040;0,8056;91,6400;0,6997;77,0552;91,6400;77,0552
86,8600;0,7954;92,1400;0,6865;75,1655;92,1400;75,1655
87,3280;0,7893;92,0100;0,6835;78,3103;92,0100;78,3103
87,9260;0,7751;92,4500;0,6766;76,9034;92,4500;76,9034
88,0540;0,7695;92,9400;0,6674;78,1655;92,9400;78,1655
88,2740;0,7637;92,7400;0,6684;77,3862;92,7400;77,3862
88,3560;0,7612;92,8500;0,6660;76,2690;92,8500;76,2690
88,8440;0,7522;93,0500;0,6646;78,8828;93,0500;78,8828
89,0240;0,7483;92,9700;0,6620;77,6069;92,9700;77,6069
89,1460;0,7423;93,5300;0,6586;78,2483;93,5300;78,2483
89,7260;0,7306;93,3900;0,6582;79,6966;93,3900;79,6966
89,7200;0,7322;93,8500;0,6507;78,4552;93,8500;78,4552
90,0060;0,7269;93,9100;0,6497;78,1931;93,9100;78,1931
